音标	调类	调值	辖字
ɣu	6	11	護
βu	6	11	附
ɦwu	6	11	務
tʰu	6	11	渡
du	6	11	渡
nu	6	11	笯
tsʰu	6	11	祚助[實際音]
dzu	6	11	祚助[實際音]
lu	6	11	路
ɹu	6	11	□[辰心，實際音]𢛚[辰心，實際音]
ky	1	334	居
kʰy	1	334	墟區[實際音]
ʔy	1	334	於迂
xy	1	334	虛
ʔwy	1	334	迂[實際音]
ɸy	1	334	虛[實際音]
ty	1	334	豬[實際音]
tsy	1	334	且[實際音]
tsʰy	1	334	疽[實際音]疸[實際音，可能為「疽」]
sy	1	334	胥[實際音]
t∫y	1	334	豬諸朱[實際音]
t∫ʰy	1	334	攄樞[實際音]
∫y	1	334	書舒[實際音]
kʰy	2	113	渠
gy	2	113	渠
ŋy	2	113	魚愚[實際音]
ɦy	2	113	亐余[實際音]
ɦwy	2	113	于[實際音]
tsʰy	2	113	□[尸徐，實際音]𡲰[尸徐，實際音]
dzy	2	113	□[尸徐，實際音]𡲰[尸徐，實際音]
zy	2	113	徐[實際音]
t∫ʰy	2	113	除
dʒy	2	113	除
ʒy	2	113	蜍殊[實際音]
ȵy	2	113	袽
ly	2	113	驢
ɹy	2	113	如
ky	3	41	舉
kʰy	3	41	去
ʔy	3	41	□[扌於]𢮁[扌於]
xy	3	41	許
ʔwy	3	41	羽[實際音]
tsy	3	41	苴[實際音]
tsʰy	3	41	跛[實際音]
sy	3	41	諝[實際音]
t∫y	3	41	貯鬻
t∫ʰy	3	41	楮杵
∫y	3	41	暑
kʰy	4	21	巨
gy	4	21	巨
ŋy	4	21	語
ɦy	4	21	羽
tsʰy	4	21	咀[實際音]
dzy	4	21	咀[實際音]
zy	4	21	敘[實際音]
t∫ʰy	4	21	佇紓
dʒy	4	21	佇紓
ʒy	4	21	野
ȵy	4	21	女
ly	4	21	呂
ɹy	4	21	汝
ky	5	55	據
kʰy	5	55	㰦
ʔy	5	55	飫
xy	5	55	噓
ʔwy	5	55	遇[實際音]
tsy	5	55	怚[實際音]
tsʰy	5	55	覷[實際音]
sy	5	55	絮[實際音]
t∫y	5	55	著翥
t∫ʰy	5	55	絮處
∫y	5	55	恕
kʰy	6	11	遽
gy	6	11	遽
ŋy	6	11	御
ɦy	6	11	芋
tsʰy	6	11	埾[實際音]
dzy	6	11	埾[實際音]
zy	6	11	屐[實際音，存疑]
t∫ʰy	6	11	箸
dʒy	6	11	箸
ʒy	6	11	署
ȵy	6	11	女
ly	6	11	慮
ɹy	6	11	洳
kɵŋ	1	334	公
kʰɵŋ	1	334	空
ʔɵŋ	1	334	翁
xɵŋ	1	334	烘
pʰɵŋ	1	334	□[彳夅]𢓤[彳夅]
tɵŋ	1	334	東
tʰɵŋ	1	334	通
tsɵŋ	1	334	葼
tsʰɵŋ	1	334	悤
sɵŋ	1	334	檧
t∫ɵŋ	1	334	中[實際音]鐘[實際音]
t∫ʰɵŋ	1	334	踵[實際音]衝[實際音]
∫ɵŋ	1	334	舂[實際音]
gɵŋ	2	113	□[丸頁]𩑖[丸頁]
ŋɵŋ	2	113	㟅
ɣɵŋ	2	113	洪
pʰɵŋ	2	113	蓬
bɵŋ	2	113	蓬
mɵŋ	2	113	蒙
tʰɵŋ	2	113	同
dɵŋ	2	113	同
nɵŋ	2	113	齈
tsʰɵŋ	2	113	叢
dzɵŋ	2	113	叢
t∫ʰɵŋ	2	113	重[實際音]崇[實際音]蟲[實際音]
dʒɵŋ	2	113	重[實際音]崇[實際音]蟲[實際音]
ʒɵŋ	2	113	鱅[實際音]
ȵɵŋ	2	113	醲
lɵŋ	2	113	籠
ɹɵŋ	2	113	戎
kɵŋ	3	41	□[革貢]𩌌[革貢]
kʰɵŋ	3	41	孔
ʔɵŋ	3	41	蓊
xɵŋ	3	41	嗊
pɵŋ	3	41	琫
tɵŋ	3	41	董
tʰɵŋ	3	41	侗
tsɵŋ	3	41	總
sɵŋ	3	41	□[甬攵]
ŋɵŋ	4	21	湡
ɣɵŋ	4	21	澒
pʰɵŋ	4	21	菶
bɵŋ	4	21	菶
mɵŋ	4	21	蠓
tʰɵŋ	4	21	動
dɵŋ	4	21	動
tsʰɵŋ	4	21	嵸
dzɵŋ	4	21	嵸
lɵŋ	4	21	贚
kɵŋ	5	55	贡
kʰɵŋ	5	55	控
ʔɵŋ	5	55	瓮
xɵŋ	5	55	烘
tɵŋ	5	55	凍
tʰɵŋ	5	55	痛
tsɵŋ	5	55	糉
tsʰɵŋ	5	55	謥
sɵŋ	5	55	送
t∫ɵŋ	5	55	仲[實際音]
ɣɵŋ	6	11	哄
pʰɵŋ	6	11	□[木蓬]𣟀[木蓬]
bɵŋ	6	11	□[木蓬]𣟀[木蓬]
mɵŋ	6	11	懞
tʰɵŋ	6	11	洞
dɵŋ	6	11	洞
nɵŋ	6	11	齈
tsʰɵŋ	6	11	□[聚攴]𣀒[聚攴]
dzɵŋ	6	11	□[聚攴]𣀒[聚攴]
lɵŋ	6	11	弄
kuʔ	7	4	穀
kʰuʔ	7	4	哭
ʔuʔ	7	4	屋
xuʔ	7	4	□[吉殳]𭮪[吉殳]
puʔ	7	4	卜不[實際音]
pʰuʔ	7	4	扑
tuʔ	7	4	豰篤
tʰuʔ	7	4	禿
tsuʔ	7	4	簇
tsʰuʔ	7	4	瘯
suʔ	7	4	速
t∫uʔ	7	4	竹[實際音]
ŋuʔ	8	5	㹊
ɣuʔ	8	5	□[索殳]𭮹[索殳]
pʰuʔ	8	5	僕
buʔ	8	5	僕
muʔ	8	5	木
tʰuʔ	8	5	獨
duʔ	8	5	獨
nuʔ	8	5	耨
tsʰuʔ	8	5	族
dzuʔ	8	5	族
luʔ	8	5	祿
ɹuʔ	8	5	辱
kuʔ	7	4	骨
kʰuʔ	7	4	窟
ʔuʔ	7	4	□[殳頁]𩑦[殳頁]
xuʔ	7	4	忽
ʔwuʔ	7	4	入[實際音]
tuʔ	7	4	咄
tʰuʔ	7	4	宊
tsuʔ	7	4	卒
tsʰuʔ	7	4	猝
suʔ	7	4	窣
ŋuʔ	8	5	兀
ɣuʔ	8	5	搰
tʰuʔ	8	5	突
duʔ	8	5	突
nuʔ	8	5	訥
tsʰuʔ	8	5	椊
dzuʔ	8	5	椊
luʔ	8	5	□[束犮]
kyuʔ	7	4	□[艸大車]𫈹[艸大車]
kʰyuʔ	7	4	曲
ʔyuʔ	7	4	郁
xyuʔ	7	4	旭
tsyuʔ	7	4	足[實際音]卒[實際音]
tsʰyuʔ	7	4	促[實際音]焌[實際音]
syuʔ	7	4	粟[實際音]卹[實際音]
t∫yuʔ	7	4	瘃竹燭
t∫ʰyuʔ	7	4	梀畜娖
∫yuʔ	7	4	束
kʰyuʔ	8	5	局
gyuʔ	8	5	局
ŋyuʔ	8	5	玉
ɦyuʔ	8	5	囿
tsʰyuʔ	8	5	□崒[實際音]
dzyuʔ	8	5	□崒[實際音]
zyuʔ	8	5	續[實際音]
t∫ʰyuʔ	8	5	躅迹贖
dʒyuʔ	8	5	躅迹贖
ʒyuʔ	8	5	蜀
ȵyuʔ	8	5	傉
