"拼音"	"IPA"	"調號"	"單字"
"cou"	"tsʰɔu"	"3"	"草吵炒"
"cou"	"tsʰɔu"	"5"	"躁造糙皂操[曹～]"
"sou"	"sɔu"	"1"	"騷躁"
"sou"	"sɔu"	"3"	"掃[打～]稍嫂"
"sou"	"sɔu"	"5"	"掃[～把]潲"
"zrou"	"tʂɔu"	"1"	"朝[今～]昭招沼"
"zrou"	"tʂɔu"	"5"	"詔照"
"crou"	"tʂʰɔu"	"1"	"超"
"crou"	"tʂʰɔu"	"2"	"朝[～代]潮"
"crou"	"tʂʰɔu"	"5"	"趙兆召"
"srou"	"ʂɔu"	"1"	"燒"
"srou"	"ʂɔu"	"2"	"韶"
"srou"	"ʂɔu"	"3"	"少[多～]"
"srou"	"ʂɔu"	"5"	"少[～年]紹邵"
"gou"	"kɔu"	"1"	"高膏羔糕篙膠[(白)]"
"gou"	"kɔu"	"3"	"稿搞"
"gou"	"kɔu"	"5"	"告窖覺教[(白)]"
"kou"	"kʰɔu"	"1"	"敲[(白)]"
"kou"	"kʰɔu"	"3"	"考烤"
"kou"	"kʰɔu"	"5"	"犒靠"
"ngou"	"ŋɔu"	"1"	"爊"
"ngou"	"ŋɔu"	"2"	"熬"
"ngou"	"ŋɔu"	"3"	"襖咬"
"ngou"	"ŋɔu"	"5"	"奧懊坳"
"xou"	"xɔu"	"1"	"蒿"
"xou"	"xɔu"	"2"	"豪壕毫號[呼～]"
"xou"	"xɔu"	"3"	"好[～壞]"
"xou"	"xɔu"	"5"	"好[喜～]浩耗號[～數]"
"biou"	"piɔu"	"1"	"標膘彪"
"biou"	"piɔu"	"3"	"表錶"
"piou"	"pʰiɔu"	"1"	"飄漂[～泊]"
"piou"	"pʰiɔu"	"2"	"瓢嫖"
"piou"	"pʰiɔu"	"3"	"漂[～洗]"
"piou"	"pʰiɔu"	"5"	"票漂[～亮]"
"miou"	"miɔu"	"2"	"苗描"
"miou"	"miɔu"	"3"	"秒渺藐"
"miou"	"miɔu"	"5"	"妙廟"
"diou"	"tiɔu"	"1"	"刁貂雕"
"diou"	"tiɔu"	"3"	"鳥[(白)]"
"diou"	"tiɔu"	"5"	"掉調[～動]釣吊"
"tiou"	"tʰiɔu"	"1"	"挑[～選]"
"tiou"	"tʰiɔu"	"2"	"條調[～和]"
"tiou"	"tʰiɔu"	"3"	"挑[～明]"
"tiou"	"tʰiɔu"	"5"	"跳"
"liou"	"liɔu"	"2"	"燎療遼撩聊寥"
"liou"	"liɔu"	"3"	"了"
"liou"	"liɔu"	"5"	"瞭廖料"
"zhiou"	"tɕiɔu"	"1"	"焦蕉椒交郊驕嬌澆膠[(文)]"
"zhiou"	"tɕiɔu"	"3"	"剿狡絞鉸繳矯攪"
"zhiou"	"tɕiɔu"	"5"	"醮叫教[(文)]較"
"chiou"	"tɕʰiɔu"	"1"	"鍬蹺敲[(文)]"
"chiou"	"tɕʰiɔu"	"2"	"瞧樵喬僑蕎橋"
"chiou"	"tɕʰiɔu"	"3"	"悄巧"
"chiou"	"tɕʰiɔu"	"5"	"俏鞘竅轎"
"gniou"	"ȵiɔu"	"3"	"杳擾繞鳥[(文)]"
"gniou"	"ȵiɔu"	"5"	"尿"
"shiou"	"ɕiɔu"	"1"	"消銷硝霄宵蕭瀟囂"
"shiou"	"ɕiɔu"	"2"	"淆"
"shiou"	"ɕiɔu"	"3"	"小曉僥"
"shiou"	"ɕiɔu"	"5"	"笑校酵孝效"
"iou"	"iɔu"	"1"	"要[～求]幺妖吃腰邀"
"iou"	"iɔu"	"2"	"堯餚饒橈窯姚搖謠"
"iou"	"iɔu"	"3"	"舀"
"iou"	"iɔu"	"5"	"耀要[重～]"
"meu"	"məu"	"2"	"謀"
"meu"	"məu"	"3"	"某牡"
"meu"	"məu"	"5"	"茂貿"
"feu"	"fəu"	"2"	"浮[(文)]"
"feu"	"fəu"	"3"	"否"
"deu"	"təu"	"1"	"都"
"deu"	"təu"	"3"	"肚[(文)]賭堵"
"deu"	"təu"	"5"	"鍍鬥[(文)]"
"deu"	"təu"	"7"	"獨犢犢督篤毒"
"teu"	"tʰəu"	"2"	"圖徒塗途屠"
"teu"	"tʰəu"	"3"	"土吐"
"teu"	"tʰəu"	"5"	"兔杜度渡讀肚[(白)]透[(文)]"
"teu"	"tʰəu"	"7"	"突禿"
"leu"	"ləu"	"1"	"𨫒[銹]"
"leu"	"ləu"	"2"	"盧爐蘆鸕廬奴"
"leu"	"ləu"	"3"	"魯櫓虜鹵努"
"leu"	"ləu"	"5"	"陋路露鷺"
"leu"	"ləu"	"7"	"綠錄六陸祿鹿"
"zeu"	"tsəu"	"1"	"租"
"zeu"	"tsəu"	"3"	"阻組祖"
"zeu"	"tsəu"	"5"	"做"
"zeu"	"tsəu"	"7"	"足卒[(文)]"
"ceu"	"tsʰəu"	"1"	"粗初"
"ceu"	"tsʰəu"	"2"	"鋤愁"
"ceu"	"tsʰəu"	"3"	"楚礎"
"ceu"	"tsʰəu"	"5"	"助湊奏醋"
"ceu"	"tsʰəu"	"7"	"促族猝"
"seu"	"səu"	"1"	"蘇酥梳疏蔬"
"seu"	"səu"	"3"	"數[動詞]"
"seu"	"səu"	"5"	"漱嗽數[名詞]素訴"
"seu"	"səu"	"7"	"續速宿縮肅俗"
"zreu"	"tʂəu"	"1"	"周舟州洲"
"zreu"	"tʂəu"	"3"	"肘帚"
"zreu"	"tʂəu"	"5"	"咒晝"
"zreu"	"tʂəu"	"7"	"燭囑竹築祝粥"
"creu"	"tʂʰəu"	"1"	"抽"
"creu"	"tʂʰəu"	"2"	"綢稠籌售仇酬"
"creu"	"tʂʰəu"	"3"	"丑醜"
"creu"	"tʂʰəu"	"5"	"紂宙臭"
"creu"	"tʂʰəu"	"7"	"觸畜[～牲]逐軸"
"sreu"	"ʂəu"	"1"	"收"
"sreu"	"ʂəu"	"3"	"手首守"
"sreu"	"ʂəu"	"5"	"獸授受壽熟[(白)]"
"sreu"	"ʂəu"	"7"	"獸[(又)]叔贖屬淑熟[(文)]"
"geu"	"kəu"	"1"	"溝[(文)]"
"geu"	"kəu"	"3"	"苟"
"geu"	"kəu"	"5"	"夠[(文)]構[(文)]購"
"keu"	"kʰəu"	"3"	"口[(文)]"
"keu"	"kʰəu"	"5"	"叩寇"
"keu"	"kʰəu"	"7"	"摳[吝嗇]"
"ngeu"	"ŋəu"	"1"	"歐毆甌"
"xeu"	"xəu"	"2"	"喉[(文)]侯[(文)]猴[(文)]"
"xeu"	"xəu"	"3"	"吼"
"dieu"	"tiəu"	"1"	"丟"
"lieu"	"liəu"	"1"	"溜"
"lieu"	"liəu"	"2"	"留劉流琉硫榴"
"lieu"	"liəu"	"3"	"柳"
"lieu"	"liəu"	"5"	"餾"
"zhieu"	"tɕiəu"	"1"	"揪糾塢"
"zhieu"	"tɕiəu"	"3"	"酒九韭久灸"
"zhieu"	"tɕiəu"	"5"	"揪[(又)]咎救究"
"zhieu"	"tɕiəu"	"7"	"菊"
"chieu"	"tɕʰiəu"	"1"	"秋丘"
"chieu"	"tɕʰiəu"	"2"	"囚泅求球"
"chieu"	"tɕʰiəu"	"5"	"臼柩舊舅就"
"chieu"	"tɕʰiəu"	"7"	"曲麴束蓄[(白)]"
"gnieu"	"ȵiəu"	"2"	"牛柔揉"
"gnieu"	"ȵiəu"	"3"	"紐扭"
"gnieu"	"ȵiəu"	"7"	"肉褥"
"shieu"	"ɕiəu"	"1"	"休修羞"
"shieu"	"ɕiəu"	"3"	"朽"
"shieu"	"ɕiəu"	"5"	"袖秀繡銹嗅"
"shieu"	"ɕiəu"	"7"	"畜[～牧]粟蓄[(文)]"
"ieu"	"iəu"	"1"	"優憂幽悠"
"ieu"	"iəu"	"2"	"由油猶游遊郵"
"ieu"	"iəu"	"3"	"友有酉莠"
"ieu"	"iəu"	"5"	"誘佑柚釉幼又右"
"ieu"	"iəu"	"7"	"育欲浴辱獄"
"ban"	"pã"	"1"	"班斑頒扳"
"ban"	"pã"	"3"	"板版"
"ban"	"pã"	"5"	"扮絆"
"pan"	"pʰã"	"1"	"攀"
"pan"	"pʰã"	"5"	"盼辦瓣"
"man"	"mã"	"2"	"蠻"
"man"	"mã"	"3"	"晚[(白)]"
"man"	"mã"	"5"	"漫蔓幔慢"
"fan"	"fã"	"1"	"番翻"
"fan"	"fã"	"2"	"凡帆藩煩繁礬完[(文)]"
"fan"	"fã"	"3"	"反"
"fan"	"fã"	"5"	"販范範泛飯犯"
"dan"	"tã"	"1"	"丹擔[～任]單耽"
"dan"	"tã"	"3"	"膽撣"
"dan"	"tã"	"5"	"擔[挑～]旦"
"tan"	"tʰã"	"1"	"坍貪攤灘"
"tan"	"tʰã"	"2"	"譚談潭檀罈彈[～琴]痰"
"tan"	"tʰã"	"3"	"毯坦"
"tan"	"tʰã"	"5"	"探炭嘆誕淡彈[子～]蛋但"
"lan"	"lã"	"2"	"南男藍籃難蘭欄攔"
"lan"	"lã"	"3"	"懶覽纜攬欖"
"lan"	"lã"	"5"	"難濫爛"
"zan"	"tsã"	"1"	"簪"
"zan"	"tsã"	"3"	"盞斬"
"zan"	"tsã"	"5"	"贊讚"
"can"	"tsʰã"	"1"	"參餐攙"
"can"	"tsʰã"	"2"	"蠶慚殘饞讒痰[(訓讀)]"
"can"	"tsʰã"	"3"	"產慘"
"can"	"tsʰã"	"5"	"燦站棧暫"
"san"	"sã"	"1"	"三衫刪柵珊"
"san"	"sã"	"3"	"傘散[鞋帶～了]"
"san"	"sã"	"5"	"散[分～]"
"gan"	"kã"	"1"	"甘[(文)]泔干乾[(文)]竿尷艱間奸姦"
"gan"	"kã"	"3"	"減敢橄桿稈擀柬簡"
"gan"	"kã"	"5"	"間諫澗鑒鑑監艦幹[～部]"
"kan"	"kʰã"	"1"	"勘堪刊"
"kan"	"kʰã"	"3"	"砍"
"kan"	"kʰã"	"5"	"看[(文)]"
"ngan"	"ŋã"	"1"	"安鞍庵"
"ngan"	"ŋã"	"2"	"嚴[(白)]顏"
"ngan"	"ŋã"	"3"	"眼"
"ngan"	"ŋã"	"5"	"按暗揞案晏雁岸"
"xan"	"xã"	"1"	"酣"
"xan"	"xã"	"2"	"含[(文)]寒銜函韓閑咸鹹"
"xan"	"xã"	"3"	"喊"
"xan"	"xã"	"5"	"撼憾漢翰銲旱陷限"
"guan"	"kuã"	"1"	"關鰥"
"guan"	"kuã"	"5"	"慣"
"uan"	"uã"	"1"	"灣彎"
"uan"	"uã"	"2"	"頑玩"
"uan"	"uã"	"3"	"挽晚[(文)]"
"uan"	"uã"	"5"	"萬"
"bon"	"pɔ̃"	"1"	"邦幫浜"
"bon"	"pɔ̃"	"3"	"榜綁"
"bon"	"pɔ̃"	"5"	"蚌棒謗"
"pon"	"pʰɔ̃"	"2"	"旁傍螃傍龐"
"pon"	"pʰɔ̃"	"3"	"乓[象聲詞，形容用力關門的聲音]"
"pon"	"pʰɔ̃"	"5"	"胖"
"mon"	"mɔ̃"	"2"	"忙盲芒茫牤"
"mon"	"mɔ̃"	"3"	"莽蟒"
"mon"	"mɔ̃"	"5"	"網[(白)]"
"don"	"tɔ̃"	"1"	"當[～時]"
"don"	"tɔ̃"	"3"	"黨擋"
"don"	"tɔ̃"	"5"	"當[典～]蕩盪"
"ton"	"tʰɔ̃"	"1"	"湯"
"ton"	"tʰɔ̃"	"2"	"堂棠螳唐塘糖"
"ton"	"tʰɔ̃"	"3"	"倘躺"
"ton"	"tʰɔ̃"	"5"	"燙趟"
"lon"	"lɔ̃"	"2"	"囊郎狼廊"
"lon"	"lɔ̃"	"3"	"朗冷[(白)]"
"lon"	"lɔ̃"	"5"	"浪"
"zon"	"tsɔ̃"	"1"	"髒[不干淨]裝莊樁爭[(白)]"
"zon"	"tsɔ̃"	"5"	"藏[西～]葬壯臟[內～]"
"con"	"tsʰɔ̃"	"1"	"倉蒼瘡窗"
"con"	"tsʰɔ̃"	"2"	"藏[隱～]床"
"con"	"tsʰɔ̃"	"3"	"創闖"
"con"	"tsʰɔ̃"	"5"	"撞狀撐[(白)]"
"son"	"sɔ̃"	"1"	"桑喪[婚～]霜孀雙"
"son"	"sɔ̃"	"3"	"嗓磉爽"
"son"	"sɔ̃"	"5"	"喪[～失]"
"zron"	"tʂɔ̃"	"1"	"張章樟"
"zron"	"tʂɔ̃"	"3"	"長[生～]掌漲"
"zron"	"tʂɔ̃"	"5"	"帳脹賬障瘴杖仗[(文)]"
"cron"	"tʂʰɔ̃"	"1"	"昌倡菖"
"cron"	"tʂʰɔ̃"	"2"	"長[～短]腸場常[(又)]"
"cron"	"tʂʰɔ̃"	"3"	"廠"
"cron"	"tʂʰɔ̃"	"5"	"唱暢仗[(白)]"
"sron"	"ʂɔ̃"	"1"	"商傷聲[(白)]"
"sron"	"ʂɔ̃"	"2"	"常嘗裳"
"sron"	"ʂɔ̃"	"3"	"賞償"
"sron"	"ʂɔ̃"	"5"	"尚上"
"gon"	"kɔ̃"	"1"	"岡崗剛[(文)]綱鋼缸光"
"gon"	"kɔ̃"	"3"	"廣港講[(白)]"
"gon"	"kɔ̃"	"5"	"槓虹[(白)西～]"
"kon"	"kʰɔ̃"	"1"	"筐眶匡康糠慷傾[(白)]"
"kon"	"kʰɔ̃"	"2"	"扛狂逛"
"kon"	"kʰɔ̃"	"5"	"抗炕礦曠況"
"ngon"	"ŋɔ̃"	"2"	"昂"
"ngon"	"ŋɔ̃"	"5"	"硬[(白)]"
"xon"	"xɔ̃"	"1"	"方芳荒慌夯"
"xon"	"xɔ̃"	"2"	"肪防房妨皇蝗簧黃[(文)]行航杭"
"xon"	"xɔ̃"	"3"	"紡訪仿謊晃"
"xon"	"xɔ̃"	"5"	"放項巷"
"on"	"ɔ̃"	"1"	"汪"
"on"	"ɔ̃"	"2"	"王亡忘黃[(白)]"
"on"	"ɔ̃"	"3"	"往枉網[(文)]"
"on"	"ɔ̃"	"5"	"妄旺望"
"bion"	"piɔ̃"	"3"	"餅[(白)]"
"pion"	"pʰiɔ̃"	"2"	"平[(白)]坪[(白)]"
"pion"	"pʰiɔ̃"	"3"	"片[(訓讀)一～：一大片]"
"pion"	"pʰiɔ̃"	"5"	"病[(白)]"
"mion"	"miɔ̃"	"2"	"名[(白)]明[(白)]"
"mion"	"miɔ̃"	"5"	"命[(白)]"
"dion"	"tiɔ̃"	"1"	"粘[(白)]釘[(白)鐵～]"
"dion"	"tiɔ̃"	"3"	"頂[(白)]"
"dion"	"tiɔ̃"	"5"	"釘[(白)～住]"
"tion"	"tʰiɔ̃"	"3"	"挺[(白)]"
"tion"	"tʰiɔ̃"	"5"	"聽[(白)]"
"lion"	"liɔ̃"	"2"	"良糧涼梁粱量零[(白)]"
"lion"	"liɔ̃"	"3"	"兩輛嶺[(白)]"
"lion"	"liɔ̃"	"5"	"諒量亮"
"zhion"	"tɕiɔ̃"	"1"	"將漿姜薑剛[(白)]精[(白)]"
"zhion"	"tɕiɔ̃"	"3"	"獎蔣槳講[(文)]井[(白)]頸[(白)]"
"zhion"	"tɕiɔ̃"	"5"	"將醬降[下～]"
"chion"	"tɕʰiɔ̃"	"1"	"槍僵繮疆腔輕[(白)]青[(白)]"
"chion"	"tɕʰiɔ̃"	"2"	"牆詳祥強晴[(白)]"
"chion"	"tɕʰiɔ̃"	"3"	"搶強[勉～]請[(白)]"
"chion"	"tɕʰiɔ̃"	"5"	"強[倔～]匠像[(白)]戧[歪斜]"
"gnion"	"ȵiɔ̃"	"2"	"娘孃"
"gnion"	"ȵiɔ̃"	"3"	"仰"
"gnion"	"ȵiɔ̃"	"5"	"壤讓"
"shion"	"ɕiɔ̃"	"1"	"鄉香相湘箱廂星[(白)]"
"shion"	"ɕiɔ̃"	"2"	"降"
"shion"	"ɕiɔ̃"	"3"	"想響享餉"
"shion"	"ɕiɔ̃"	"5"	"向相象橡像[(文)]"
"ion"	"iɔ̃"	"1"	"央殃秧"
"ion"	"iɔ̃"	"2"	"羊洋楊陽揚瘍螢[(白)]贏[(白)]"
"ion"	"iɔ̃"	"3"	"養癢攘"
"ion"	"iɔ̃"	"5"	"樣"
"guon"	"kuø̃"	"1"	"乾[(白)～濕]甘[(白)]肝柑官觀[參～]冠[衣～]棺羹[調～]"
"guon"	"kuø̃"	"3"	"管館趕"
"guon"	"kuø̃"	"5"	"冠[～軍]觀[寺～]灌罐貫"
"kuon"	"kʰuø̃"	"1"	"寬龕"
"kuon"	"kʰuø̃"	"3"	"款"
"kuon"	"kʰuø̃"	"5"	"墈"
"xuon"	"xuø̃"	"1"	"歡鼾"
"xuon"	"xuø̃"	"2"	"桓"
"xuon"	"xuø̃"	"3"	"緩"
"xuon"	"xuø̃"	"5"	"喚煥幻患宦換汗"
"uon"	"uø̃"	"3"	"皖碗"
"uon"	"uø̃"	"5"	"腕"
"benn"	"pẽ"	"1"	"搬般"
"benn"	"pẽ"	"5"	"半"
"penn"	"pʰẽ"	"1"	"潘"
"penn"	"pʰẽ"	"2"	"盤棚[(白)]"
"penn"	"pʰẽ"	"5"	"伴拌判叛"
"menn"	"mẽ"	"2"	"饅瞞"
"menn"	"mẽ"	"3"	"滿"
"denn"	"tẽ"	"1"	"端"
"denn"	"tẽ"	"3"	"短"
"denn"	"tẽ"	"5"	"鍛"
"tenn"	"tʰẽ"	"1"	"湍"
"tenn"	"tʰẽ"	"2"	"團"
"tenn"	"tʰẽ"	"5"	"緞斷段"
"lenn"	"lẽ"	"2"	"鸞圞[圓]"
"lenn"	"lẽ"	"3"	"卵暖軟"
"lenn"	"lẽ"	"5"	"亂"
"zenn"	"tsẽ"	"1"	"鑽[～研]箏"
"zenn"	"tsẽ"	"3"	"纂"
"zenn"	"tsẽ"	"5"	"鑽[木工用具]"
"cenn"	"tsʰẽ"	"1"	"汆"
"cenn"	"tsʰẽ"	"2"	"層[(白)]"
"cenn"	"tsʰẽ"	"5"	"竄贈"
"senn"	"sẽ"	"1"	"酸牲閂栓參僧[(白)]生[(白)]"
"senn"	"sẽ"	"3"	"省[(白)～長]"
"senn"	"sẽ"	"5"	"算蒜"
"zrenn"	"tʂẽ"	"1"	"沾占[～卜]瞻氈粘[(文)]專磚捐"
"zrenn"	"tʂẽ"	"3"	"展轉卷[～起]"
"zrenn"	"tʂẽ"	"5"	"戰顫佔[～領]轉傳[～記]倦絹篆券卷[試～]眷"
"crenn"	"tʂʰẽ"	"1"	"穿川圈"
"crenn"	"tʂʰẽ"	"2"	"纏傳權拳顴船蟾禪蟬"
"crenn"	"tʂʰẽ"	"3"	"闡犬喘"
"crenn"	"tʂʰẽ"	"5"	"串勸圈[豬～]"
"srenn"	"ʂẽ"	"1"	"掀煽"
"srenn"	"ʂẽ"	"2"	"蟬椽玄懸禪"
"srenn"	"ʂẽ"	"3"	"閃陝"
"srenn"	"ʂẽ"	"5"	"眩扇疝單[姓]膳贍善"
"bienn"	"piẽ"	"1"	"邊鞭辮"
"bienn"	"piẽ"	"3"	"蝙貶扁匾"
"bienn"	"piẽ"	"5"	"變辯辨汴"
"pienn"	"pʰiẽ"	"1"	"偏篇編"
"pienn"	"pʰiẽ"	"2"	"便[～宜]"
"pienn"	"pʰiẽ"	"5"	"片騙遍便[方～]"
"mienn"	"miẽ"	"2"	"綿棉眠"
"mienn"	"miẽ"	"3"	"免娩勉緬澠"
"mienn"	"miẽ"	"5"	"面麵"
"dienn"	"tiẽ"	"1"	"顛燈[(白)]"
"dienn"	"tiẽ"	"3"	"典點等[(白)]梗[(白)～子]"
"dienn"	"tiẽ"	"5"	"電店奠佃殿凳[(白)]"
"tienn"	"tʰiẽ"	"1"	"天添吞[(白)]"
"tienn"	"tʰiẽ"	"2"	"田甜填藤[(白)]"
"tienn"	"tʰiẽ"	"3"	"舔腆"
"tienn"	"tʰiẽ"	"5"	"墊"
"lienn"	"liẽ"	"2"	"廉鐮簾連蓮聯憐"
"lienn"	"liẽ"	"3"	"臉輦"
"lienn"	"liẽ"	"5"	"練煉戀殮斂楝鏈"
"zhienn"	"tɕiẽ"	"1"	"尖煎肩堅兼"
"zhienn"	"tɕiẽ"	"3"	"剪檢鹼繭"
"zhienn"	"tɕiẽ"	"5"	"箭濺餞薦儉建鍵見健[(文)]"
"chienn"	"tɕʰiẽ"	"1"	"千遷殲簽牽[(文)]謙鉛[(文)]"
"chienn"	"tɕʰiẽ"	"2"	"錢潛虔前全泉鉗乾[～坤]"
"chienn"	"tɕʰiẽ"	"3"	"淺踐遣歉"
"chienn"	"tɕʰiẽ"	"5"	"漸賤健[(白)]欠件旋[頭髮的漩渦]"
"gnienn"	"ȵiẽ"	"1"	"拈"
"gnienn"	"ȵiẽ"	"2"	"年鮎嚴言研燃[(白)]"
"gnienn"	"ȵiẽ"	"3"	"捻碾"
"gnienn"	"ȵiẽ"	"5"	"諺驗硯念釅"
"shienn"	"ɕiẽ"	"1"	"仙先鮮宣軒喧甥"
"shienn"	"ɕiẽ"	"2"	"嫌涎賢弦旋"
"shienn"	"ɕiẽ"	"3"	"選鮮癬顯險"
"shienn"	"ɕiẽ"	"5"	"憲獻現[(文)]縣線羨"
"gienn"	"kiẽ"	"1"	"根[(白)]跟[(白)]耕[(白)]更[(白)五～]庚"
"gienn"	"kiẽ"	"5"	"更[(白)～加]"
"kienn"	"kʰiẽ"	"1"	"牽[(白)]"
"kienn"	"kʰiẽ"	"3"	"肯[(白)]"
"kienn"	"kʰiẽ"	"5"	"看[(白)]"
"ngienn"	"ŋiẽ"	"1"	"恩[(白)]"
"xienn"	"xiẽ"	"2"	"衡[(白)]含[(白)]"
"xienn"	"xiẽ"	"3"	"很[(白)好得～]"
"xienn"	"xiẽ"	"5"	"恨[(白)]現[(白)]"
"ienn"	"iẽ"	"1"	"煙燕淹焉閹"
"ienn"	"iẽ"	"2"	"閻炎延筵鹽然燃[(文)]"
"ienn"	"iẽ"	"3"	"演染冉儼"
"ienn"	"iẽ"	"5"	"厭艷焰燕宴堰"
"yenn"	"yẽ"	"1"	"冤淵"
"yenn"	"yẽ"	"2"	"元原源丸完[(白)]圓園緣沿鉛[(白)]袁援"
"yenn"	"yẽ"	"3"	"遠阮"
"yenn"	"yẽ"	"5"	"院怨願"
"ben"	"pən"	"1"	"奔崩"
"ben"	"pən"	"3"	"本"
"ben"	"pən"	"5"	"迸笨"
"pen"	"pʰən"	"1"	"烹"
"pen"	"pʰən"	"2"	"盆彭膨朋棚[(文)]蓬篷"
"pen"	"pʰən"	"3"	"捧"
"pen"	"pʰən"	"5"	"碰"
"men"	"mən"	"1"	"蚊[(白)]"
"men"	"mən"	"2"	"門萌盟蒙"
"men"	"mən"	"3"	"猛懵蠓"
"men"	"mən"	"5"	"孟悶夢"
"fen"	"fən"	"1"	"分芬紛昏婚葷風瘋楓封豐峰鋒蜂"
"fen"	"fən"	"2"	"魂餛墳焚渾橫逢縫[～衣服]馮"
"fen"	"fən"	"3"	"粉諷混[(白)]"
"fen"	"fən"	"5"	"憤忿糞奮噴份混[(文)]俸鳳奉縫[一條～]"
"den"	"tən"	"1"	"敦燈[(文)]登鐙"
"den"	"tən"	"3"	"等[(文)]"
"den"	"tən"	"5"	"盾頓遁沌鈍凳[(文)]瞪鄧"
"ten"	"tʰən"	"1"	"吞[(文)]"
"ten"	"tʰən"	"2"	"屯豚飩囤臀騰藤[(文)]謄"
"len"	"lən"	"1"	"聾"
"len"	"lən"	"2"	"能論崙倫淪輪農濃儂膿龍籠隆壟"
"len"	"lən"	"3"	"隴攏冷[(文)]"
"len"	"lən"	"5"	"嫩論弄"
"zen"	"tsən"	"1"	"臻臻尊遵曾[姓]增爭[(文)]睜"
"zen"	"tsən"	"5"	"俊僧"
"cen"	"tsʰən"	"1"	"村被"
"cen"	"tsʰən"	"2"	"曾[～經]存層[(文)]"
"cen"	"tsʰən"	"3"	"推[(訓讀)]"
"cen"	"tsʰən"	"5"	"寸襯"
"sen"	"sən"	"1"	"僧[(文)]生[(文)]孫笙"
"sen"	"sən"	"2"	"旬荀循巡"
"sen"	"sən"	"3"	"損筍榫省[(文)]"
"sen"	"sən"	"5"	"遜滲殉"
"zren"	"tʂən"	"1"	"真針斟珍貞偵蒸正[～月]征徵"
"zren"	"tʂən"	"3"	"枕整診疹拯"
"zren"	"tʂən"	"5"	"鎮證震振症正政鄭"
"cren"	"tʂʰən"	"1"	"伸[(白)]撐[(文)]稱[～呼]"
"cren"	"tʂʰən"	"2"	"沉[(文)]陳塵臣澄橙丞承呈程成城誠"
"cren"	"tʂʰən"	"3"	"懲"
"cren"	"tʂʰən"	"5"	"稱[相～]趁陣"
"sren"	"ʂən"	"1"	"深申伸[(文)]聲[(文)]身升"
"sren"	"ʂən"	"2"	"神辰娠晨唇盛[～滿了]乘繩塍"
"sren"	"ʂən"	"3"	"沈審嬸"
"sren"	"ʂən"	"5"	"勝滇腎葚甚剩"
"gen"	"kən"	"1"	"跟[(文)]根[(文)]更[(文)]耕[(文)]公工功攻蚣弓躬宮供恭"
"gen"	"kən"	"3"	"哽梗[(文)]耿鞏拱汞"
"gen"	"kən"	"5"	"更[(文)]供貢"
"ken"	"kʰən"	"1"	"空[～虛]"
"ken"	"kʰən"	"3"	"肯[(文)]懇墾啃孔恐"
"ken"	"kʰən"	"5"	"空[～缺]控共"
"ngen"	"ŋən"	"1"	"恩[(文)]"
"ngen"	"ŋən"	"5"	"硬[(文)]"
"xen"	"xən"	"1"	"亨轟烘"
"xen"	"xən"	"2"	"痕衡[(文)]恆宏弘洪紅虹[(文)彩～]鴻"
"xen"	"xən"	"3"	"很[(文)]哄"
"xen"	"xən"	"5"	"恨[(文)]"
"bin"	"pin"	"1"	"賓檳彬冰兵"
"bin"	"pin"	"3"	"稟秉丙柄餅[(文)]"
"bin"	"pin"	"5"	"殯鬢併並病[(文)]"
"pin"	"pʰin"	"1"	"拼姘"
"pin"	"pʰin"	"2"	"貧頻憑評瓶屏萍平[(文)]坪[(文)]"
"pin"	"pʰin"	"3"	"品"
"pin"	"pʰin"	"5"	"聘"
"min"	"min"	"2"	"民銘鳴明[(文)]名[(文)]"
"min"	"min"	"3"	"敏抿憫皿"
"min"	"min"	"5"	"命[(文)]"
"din"	"tin"	"1"	"丁釘[(文)]疔"
"din"	"tin"	"3"	"頂鼎"
"din"	"tin"	"5"	"訂定錠釘[(文)]"
"tin"	"tʰin"	"1"	"廳汀"
"tin"	"tʰin"	"2"	"亭停廷庭蜓"
"tin"	"tʰin"	"3"	"艇挺[(文)]"
"tin"	"tʰin"	"5"	"聽[(文)]"
"lin"	"lin"	"2"	"林淋臨鄰鱗磷陵菱凌靈零[(文)]鈴翎伶"
"lin"	"lin"	"3"	"凜領嶺[(文)]"
"lin"	"lin"	"5"	"吝令另"
"zhin"	"tɕin"	"1"	"津精[(文)]晶睛今金禁[～不住]襟巾斤筋京驚鯨荊"
"zhin"	"tɕin"	"3"	"井[(文)]頸[(文)]錦緊謹警景"
"zhin"	"tɕin"	"5"	"浸進晉勁莖徑競竟境鏡敬靖禁[～止]"
"chin"	"tɕʰin"	"1"	"欽卿輕[(文)]青[(文)]侵親蜻"
"chin"	"tɕʰin"	"2"	"尋秦情晴[(文)]琴禽擒芹勤擎"
"chin"	"tɕʰin"	"3"	"寢請[(文)]"
"chin"	"tɕʰin"	"5"	"盡淨靜僅慶馨近親[～家]"
"gnin"	"ȵin"	"2"	"銀凝寧迎人"
"gnin"	"ȵin"	"5"	"賃佞認"
"shin"	"ɕin"	"1"	"心辛新薪星[(文)]腥欣興[～旺]"
"shin"	"ɕin"	"2"	"形刑型行"
"shin"	"ɕin"	"3"	"醒省[反～]"
"shin"	"ɕin"	"5"	"幸杏釁信訊迅性姓腥[(又)]興[高～]行[品～]"
"in"	"in"	"1"	"因姻殷音陰蔭蠅鶯鸚嬰纓櫻鷹英"
