id	ini	fn	pt	单字	IPA	注释
550	h	oi	33	亥	hoi33	地支末位，辛亥革命
551		oi	53	哀	ʔoi53	悲哀，哀悼
552		ai	53	埃	ʔai53	尘埃，埃及
553		oi	33	愛	ʔoi33	喜爱，爱情
554	p	ui	33	貝	pui33	宝贝，贝壳
555	pʰ	ui	33	沛	pʰui33	充沛，沛公
556	t	ai	33	帶	tai33	鞋带，带东西
557	tʰ	ai	33	太	tʰai33	太阳，老太婆
558	tʰ	ai	33	泰	tʰai33	泰山
559	t	ai	22	大	tai22	大夫，大黄，大蒜
560	l	oi	22	奈	loi22	无奈，奈何桥
561	l	ai	22	賴	lai22	姓，无赖，赖帐
562	l	at	33	癩	lat3	癞头，癞（皮）蛤蟆
563	ts	oi	33	蔡	tsoi33	姓
564	kʰ	oi	33	蓋	kʰoi33	盖子，盖被
565	kʰ	oi	33	丐	kʰoi33	乞丐，给，被动标记
566	ŋ	ai	22	艾	ŋai22	艾草（端午节挂于门上,可以避邪除毒），艾滋病
567	h	oi	22	害	hoi22	害人
568		oi	35	蔼	ʔoi35	和蔼
569	p	ai	33	拜	pai33	结拜，拜佛，礼拜
571	m	ai	21	埋	mai21	埋葬，埋头苦干
572	ts	ai	53	齋	tsai53	吃斋
573	tsʰ	ai	21	豺	tsʰai21	豺狼虎豹
574	k	ai	53	皆	kai53	皆大欢喜
575	k	ai	53	階	kai53	台阶，阶段，阶级
576	k	ai	33	介	kai33	介绍，中介
577	k	ai	33	界	kai33	世界，边界
578	k	ai	33	芥	kai33	芥菜
579	k	ai	33	尬	kai33	尴尬
580	k	ai	33	疥	kai33	疥疮
581	k	ai	33	届	kai33	第一届，届时
582	k	ai	33	戒	kai33	戒指，戒烟，猪八戒
583	h	ai	53	揩	hai53	擦，揩油
584	kʰ	ai	53	楷	kʰai53	楷书，大楷
585	h	ai	21	諧	hai21	谐音，和谐
586	h	at	22	駭	hat2	骇人听闻，惊骇
587	h	ai	22	械	hai22	机械
588		ai	53	挨	ʔai53	挨近，挨住
589	p	ai	35	擺	pai35	摇摆，摆架子，放
590	pʰ	ai	33	派	pʰai33	派他去，派出所，老派
591	pʰ	ai	21	簰	pʰai21	竹排
592	pʰ	ai	21	牌	pʰai21	牌坊，打牌
593	p	a	22	罷	pa22	罢工，与“了”相当的助词
594	p	ai	22	稗	pai22	雄性的稻子，不能生谷
595	m	ai	13	買	mai13	买进
596	m	ai	22	賣	mai22	卖掉
597	l	ai	13	奶	lai13	喂奶，奶奶
599	tsʰ	a	53	釵	tsʰa53	宝钗，钗子
600	tsʰ	ai	53	差	tsʰai53	出差
601	tsʰ	ai	21	柴	tsʰai21	火柴，柴火
602	s	ai	53	篩	sai53	筛酒，筛子，筛选
603	s	a	35	灑	sa35	洒水
604	s	ai	33	曬	sai33	晒谷，晒衣服，晒太阳
605	k	ai	53	佳	kai53	人名用字
606	k	ai	53	街	kai53	大街
607	k	ai	35	解	kai35	讲解，解释
608	h	ai	13	懈	hai13	身体没劲，浆糊失去黏性，丧失兴趣，关系由密切变得疏远，松懈
609	ŋ	ai	21	涯	ŋai21	天涯
610	ŋ	ai	21	崖	ŋai21	悬崖
611	ŋ	ai	21	捱	ŋai21	捱打
612	h	ai	21	鞋	hai21	布鞋，草鞋，皮鞋
613	k	ai	35	解	kai35	姓
614	h	ai	13	蟹	hai13	八足二螯
615		ai	35	矮	ʔai35	个子矮
616	p	ai	22	敗	pai22	打败，失败
617	m	an	22	邁	man22	老迈，迈步
618	ts	ai	22	寨	tsai22	山寨，大寨
619	p	ei	33	蔽	pei33	隐蔽
620	p	ei	22	弊	pei22	作弊
621	p	ei	22	幣	pei22	人民币
622	p	ei	22	斃	pei22	枪毙
623	l	ai	22	例	lai22	举例，例子
624	l	ei	22	厲	lei22	严厉，厉害
625	l	ai	22	勵	lai22	鼓励
626	ts	ai	33	祭	tsai33	祭祀
627	ts	ai	33	際	tsai33	国际
628	ts	ai	22	滯	tsai22	停滞，滞湿(中医用语)，滞后
629	ts	ai	33	制	tsai33	制度
630	ts	ai	33	製	tsai33	制造
631	s	ai	33	世	sai33	世界
632	s	ai	33	勢	sai33	势力，有钱有势
633	s	ai	33	誓	sai33	发誓
634	s	ai	33	逝	sai33	去逝
635	ŋ	ai	22	藝	ŋai22	艺术，文艺
636	p	ei	33	蓖	pei33	蓖麻
637	p	ei	33	閉	pei33	闭眼，关闭
638	pʰ	ei	53	批	pʰei53	一批，批评
639	p	ei	22	陛	pei22	陛下
640	m	ei	21	迷	mei21	迷路
641	m	ai	13	米	mai13	大米
642	m	ei	21	謎	mei21	谜语，猜谜
643	t	ai	53	低	tai53	高低
644	tʰ	ai	21	堤	tʰai21	河堤
645	t	ai	35	底	tai35	底气，水底
646	t	ai	35	抵	tai35	抵押
647	t	ai	33	帝	tai33	皇帝，帝国
648	t	ai	33	蒂	tai33	瓜蒂
649	tʰ	ai	55	梯	tʰai55	楼梯，梯子
650	tʰ	ai	35	體	tʰai35	体育，身体
651	tʰ	ai	33	替	tʰai33	代替，替身
652	tʰ	ai	33	涕	tʰai33	鼻涕
653	tʰ	ai	33	剃	tʰai33	剃头
654	tʰ	ai	21	題	tʰai21	题目，难题
655	tʰ	ai	21	提	tʰai21	提问，提醒
658	t	ai	22	弟	tai22	兄弟，弟弟
659	t	ai	22	第	tai22	门第，第一
660	t	ai	22	遞	tai22	传递
661	l	ai	21	泥	lai21	烂泥，水泥
662	l	ai	21	犂	lai21	耕田用具
663	l	ai	21	黎	lai21	黎明
664	l	ai	13	禮	lai13	送礼，礼貌
665	l	ai	22	麗	lai22	人名用字
666	t	ai	22	隷	tai22	奴隶，隶属
667	l	ei	22	莉	lei22	茉莉
668	ts	ai	55	擠	tsai55	拥挤，挤上去，挤牙膏
669	ts	ai	33	濟	tsai33	接济，经济，济公
670	tsʰ	ai	55	妻	tsʰai55	老婆
671	tsʰ	ai	33	砌	tsʰai33	砌墙，砌茶
672	tsʰ	ai	21	齊	tsʰai21	整齐，齐了
673	tsʰ	i	21	臍	tsʰi21	肚脐，脐带
675	ts	ai	53	劑	tsai53	药剂
676	s	ai	53	西	sai53	东西南北
677	tsʰ	ai	53	棲	tsʰai53	
678	s	ai	53	犀	sai53	犀牛，羚羊犀角
679	s	ai	35	洗	sai35	洗衣服，洗衣粉
680	s	ai	33	細	sai33	粗细，大细，比…少。
681	s	ai	33	婿	sai33	女婿
682	k	ai	53	鷄	kai53	公鸡、小鸡
683	k	ai	53	稽	kai53	会稽，稽查
684	k	ai	33	計	kai33	会计，计算
686	h	ai	22	繫	hai22	系鞋带，把鸡的两只脚捆起来便于携带
687	k	ai	33	髻	kai33	发髻
688	kʰ	ai	53	溪	kʰai53	大溪
689	k	ai	35	啓	kai35	启发
690	k	ai	53	契	kai53	契约，地契
691	ŋ	ai	21	倪	ŋai21	姓
692	h	ai	22	系	hai22	中文系，系统
693	h	ai	22	繫	hai22	系鞋带
694	h	ai	22	係	hai22	是
695	p	ui	53	杯	pui53	茶杯
696	p	ui	33	輩	pui33	辈分，长辈
697	p	ui	33	背	pui33	后背
698	p	ui	53	胚	pui53	胚子
699	pʰ	ei	53	坯	pʰei53	粗坯，毛坯
700	pʰ	ui	33	配	pʰui33	分配、搭配
701	pʰ	ui	21	培	pʰui21	培训
702	pʰ	ui	21	陪	pʰui21	陪你去
703	pʰ	ui	21	賠	pʰui21	赔钱
705	f	ei	35	徘	fei35	徘徊
706	pʰ	ui	13	倍	pʰui13	几倍
707	pʰ	ui	33	佩	pʰui33	佩服
708	p	ui	33	背	pui33	背书、背诵
709	p	ui	22	焙	pui22	焙干
710	m	ui	21	梅	mui21	梅花、腊梅
711	m	ui	21	枚	mui21	一枚别针
712	m	ui	21	媒	mui21	做媒、媒人
714	m	ui	21	玫	mui21	玫瑰花
715	m	ui	21	莓	mui21	一种果子，红色、小而圆。草苺，蛇莓
716	m	ui	13	每	mui13	每个人、每天
717	m	ui	35	妹	mui35	妹妹、姊妹
718	m	ei	22	昧	mei22	拾金不昧、昧着良心
719	t	oi	53	堆	toi53	堆起来，一堆东西
720	t	oi	33	對	toi33	对错
721	tʰ	oi	53	推	tʰoi53	
722	tʰ	oi	35	腿	tʰoi35	
723	tʰ	oi	33	退	tʰoi33	
724	t	oi	35	隊	toi35	队伍，排队
725	l	oi	22	内	loi22	内外、内行、内部
726	l	oi	21	雷	loi21	姓，打雷，雷公
727	l	oi	22	累	loi22	极困
728	tsʰ	oi	53	催	tsʰoi53	催他快去、催眠
729	tsʰ	oi	53	崔	tsʰoi53	姓
730	tsʰ	oi	53	摧	tsʰoi53	摧残
731	ts	oi	22	罪	tsoi22	罪过，犯罪
732	s	oi	33	碎	soi33	东西碎了
733	k	uɐi	33	瑰	kuɐi33	玫瑰
734	kʰ	uɐi	53	盔	kʰuɐi53	头盔
735	f	ui	53	魁	fui53	魁悟、五经魁首
736	f	ui	53	恢	fui53	恢复
737	kʰ	uai	33	塊	kʰuai33	一块布
738	ŋ	ai	21	桅	ŋai21	桅杆
739	f	ui	53	灰	fui53	草木灰、灰色
740	kʰ	oi	35	賄	kʰoi35	贿赂、受贿
741	f	ui	13	悔	fui13	后悔、懊悔
742	f	ui	13	晦	fui13	晦气
743	v	ui	21	回	vui21	回去、回东西（转卖）
744	v	ui	21	茴	vui21	茴香
745	v	ui	22	匯	vui22	汇报
746	kʰ	oi	13	潰	kʰoi13	溃脓，崩溃，胃溃疡
747	v	ui	55	煨	vui55	煨番薯（把食物直接放在火中）
748	tʰ	yt	33	蜕	tʰyt3	蝉蜕、蛇蜕、蜕变
750	ts	oi	33	最	tsoi33	最好
751	v	ui	22	會	vui22	会计，财会
752	kʰ	oi	33	劊	kʰoi33	刽子手
753	k	oi	33	檜	koi33	秦桧
754	ŋ	oi	22	外	ŋoi22	外面，外婆
755	v	ui	35	會	vui35	开会
756	v	ui	35	會	vui35	会不会
757	kʰ	oi	33	繪	kʰoi33	测绘，绘画
758	k	uai	53	乖	kuai53	小孩听话，精乖（精明，贬义）
759	k	uai	33	怪	kuai33	这是怪他，奇怪
760	v	ai	21	懷	vai21	胸怀，怀敞开、抱在怀里，抱（孩子）
761	kʰ	uai	21	槐	kʰuai21	槐树
762	v	ai	21	淮	vai21	淮河、淮北
763	v	ai	22	壞	vai22	不好
764	k	uai	35	拐	kuai35	拐  拐卖
765	k	ua	33	掛	kua33	挂篮子
766	k	ua	33	卦	kua33	卜卦，八卦
767	v	ai	53	歪	vai53	不正，歪嘴、歪戴帽子
768	v	ak	22	畫	vak2	画图、图画
769	v	a	55	蛙	va55	青蛙，蛙跳
771	f	ai	33	筷	fai33	吃饭用
772	v	a	22	話	va22	说话、笑话
773	tsʰ	oi	33	脆	tsʰoi33	干脆，食物松脆（如苹果、饼干）
774	s	oi	33	歲	soi33	几岁，万岁
776	s	oi	33	税	soi33	税收，偷税
779	v	ɐi	22	衛	vɐi22	保卫、卫生
780	j	oi	22	鋭	joi22	尖锐
781	f	ei	33	廢	fei33	废品、作废
782	f	ei	33	肺	fei33	猪肺
783	p	ui	22	吠	pui22	狗叫
786	k	uɐi	53	閨	kuɐi53	闺房、闺女
787	k	uɐi	33	桂	kuɐi33	桂圆，肉桂，桂花灯，桂花糖
788	kʰ	uai	21	奎	kʰuai21	人名用字
789	kʰ	uai	21	携	kʰuai21	携带
790	v	ai	22	惠	vai22	实惠，优惠
791	v	ai	22	慧	vai22	小孩乖、能干，人名用字
792	p	ei	53	碑	pei53	石碑，碑文
793	p	ei	53	卑	pei53	卑职，卑鄙
794	pʰ	ei	35	彼	pʰei35	彼此
796	p	ei	53	臂	pei53	*手臂，臂力
797	pʰ	ei	53	披	pʰei53	披衣服
798	p	ei	35	譬	pei35	譬喻
800	pʰ	ei	21	疲	pʰei21	疲劳
801	pʰ	ei	21	脾	pʰei21	脾气，脾胃
802	pʰ	ei	13	被	pʰei13	棉被，被絮
803	p	ei	53	婢	pei53	婢女
804	p	ei	22	被	pei22	被迫
805	p	ei	22	避	pei22	避开，躲避
807	l	ei	21	彌	lei21	阿弥勒佛，弥补，弥漫
808	l	ei	21	離	lei21	离别
809	l	ei	21	籬	lei21	篱笆
810	l	ei	21	璃	lei21	玻璃
811	l	ei	22	荔	lei22	荔枝
812	l	ei	21	離	lei21	分离
813	ts	y	35	紫	tsy35	紫色
814	tsʰ	y	53	雌	tsʰy53	雌雄
815	tsʰ	y	35	此	tsʰy35	此地，到此
816	tsʰ	i	33	刺	tsʰi33	刺刀，鱼刺，植物的刺
817	s	y	55	斯	sy55	斯大林
818	s	i	55	廝	si55	厮打，互相
819	s	i	55	撕	si55	撕破
820	s	ai	35	璽	sai35	玉玺
822	tsʰ	i	33	賜	tsʰi33	赏赐，恩赐
823	ts	i	53	知	tsi53	知道，知识
824	ts	i	55	蜘	tsi55	蜘蛛（土话）
825	ts	i	33	智	tsi33	智慧
826	tsʰ	i	21	池	tsʰi21	池塘，水池
828	s	ai	55	篩	sai55	谷筛，米筛，筛谷
829	ts	i	55	支	tsi55	地支，支持
830	ts	i	55	枝	tsi55	荔枝，树枝
831	ts	i	55	肢	tsi55	四肢、肢体
832	ts	i	35	紙	tsi35	白纸、纸头
833	ts	i	35	只	tsi35	只有
835	tsʰ	i	35	侈	tsʰi35	奢侈
836	l	iem	35	舐	liem35	舔
837	s	i	55	施	si55	施肥，姓
838	tsʰ	i	33	翅	tsʰi33	鱼翅，翅膀
839	s	i	55	施	si55	布施
840	s	i	21	匙	si21	钥匙，羹匙
841	s	i	22	是	si22	是不是，的确，代词强调式
842	s	i	22	氏	si22	姓氏，氏族
843	s	i	22	豉	si22	豆豉
844	j	i	21	兒	ji21	儿童节，小儿子
845	j	i	13	爾	ji13	尔虞我诈
846	k	i	33	寄	ki33	邮寄，寄信
848	kʰ	i	13	企	kʰi13	企业，企求
849	kʰ	i	21	奇	kʰi21	好奇，奇怪
850	kʰ	ɛ	21	騎	kʰɛ21	骑马
851	kʰ	i	21	岐	kʰi21	岐山
852	kʰ	i	13	徛	kʰi13	站立
853	k	i	22	技	ki22	技术，杂技
854	k	i	22	妓	ki22	嫖妓，妓女
855	j	i	21	宜	ji21	宜昌，便宜
856	j	i	21	儀	ji21	礼仪，仪式
857	ŋ	ai	13	蟻	ŋai13	蚂蚁，白蚁
858	j	i	21	誼	ji21	友谊
859	j	i	22	義	ji22	情义，义气
860	j	i	22	議	ji22	议论，会议
861	h	i	55	犧	hi55	牺牲
862	h	i	33	戲	hi33	唱戏，戏班
863	j	i	35	椅	ji35	交椅，椅子
864	j	i	35	倚	ji35	倚靠，不偏不倚
865	j	i	21	移	ji21	迁移，移动
866	j	i	22	易	ji22	容易，易如反掌
867	p	ei	55	悲	pei55	可悲，悲伤
868	pʰ	ei	35	鄙	pʰei35	卑鄙，鄙人
869	p	ei	35	比	pei35	对比，比较
871	p	ei	33	秘	pei33	秘书，秘密
872	p	ei	33	泌	pei33	分泌
873	p	ei	33	庇	pei33	包庇
874	p	ei	33	痹	pei33	麻痹
875	pʰ	ei	53	丕	pʰei53	曹丕
876	pʰ	ei	33	屁	pʰei33	放屁，狗屁
877	pʰ	ei	21	琵	pʰei21	琵琶
878	pʰ	ei	21	枇	pʰei21	枇杷
879	p	ei	22	備	pei22	准备，备用，刘备
881	p	ei	53	篦	pei53	篦子（可抓虱子的很密的梳子）
882	m	ei	21	眉	mei21	画眉，眉毛
883	m	ei	21	楣	mei21	门楣，倒楣
884	m	ui	21	黴	mui21	发霉
886	m	ei	21	媚	mei21	抛媚眼，武媚娘，妩媚
887	t	ei	22	地	tei22	土地，地上
888	l	ai	21	尼	lai21	尼姑，《僧尼会》（婺剧）
889	l	ei	22	膩	lei22	油腻，吃腻
890	l	ei	21	梨	lei21	雪梨，梨园
891	l	ei	13	履	lei13	履行
892	l	ei	22	利	lei22	有利，利钱
893	l	ei	22	痢	lei22	癞痢，痢疾
894	ts	y	53	資	tsy53	资本
895	ts	y	53	姿	tsy53	姿势
896	ts	y	53	咨	tsy53	咨询
897	ts	y	35	姊	tsy35	姊妹，姐姐
898	tsʰ	y	33	次	tsʰy33	名次，两次，次品
899	tsʰ	y	21	瓷	tsʰy21	陶瓷，瓷砖
900	tsʰ	ei	21	餈	tsʰei21	麻糍，糍粑
901	ts	y	22	自	tsy22	自顾自，自己，自私
902	s	y	53	私	sy53	自私，私心
903	s	ei	35	死	sei35	死了，死亡
904	s	ei	33	四	sei33	数字
905	s	y	33	肆	sy33	放肆，肆无忌惮
906	ts	i	33	致	tsi33	导致，致敬
907	tsʰ	i	21	遲	tsʰi21	迟到，推迟
908	ts	i	22	稚	tsi22	幼稚，稚嫩
909	s	y	53	師	sy53	老师，师父
910	s	y	53	獅	sy53	狮子
911	ts	i	53	脂	tsi53	猪脂油，胭脂，脂肪
912	ts	i	35	指	tsi35	手指，指挥
913	ts	i	35	旨	tsi35	奉旨，旨意
915	s	i	22	示	si22	启示，示意图
916	s	i	53	屍	si53	死尸，分尸
917	s	i	35	屎	si35	粪便
918	tsʰ	i	35	矢	tsʰi35	无的放矢
919	s	i	22	視	si22	近视，视察
920	s	i	33	嗜	si33	嗜好
921	j	i	22	二	ji22	数字
922	j	i	22	貳	ji22	
923	k	i	53	飢	ki53	饥饿，饿
924	k	i	55	肌	ki55	肌肉
925	k	i	53	几	ki53	茶几
926	h	i	33	器	hi33	武器，大器
927	h	i	33	棄	hi33	放弃
928	j	i	53	伊	ji53	姓，伊犁
929	j	i	21	姨	ji21	阿姨
930	j	i	21	夷	ji21	化险为夷，夷蛮
931	l	ei	13	你	lei13	第二人称
932	l	ei	21	釐	lei21	厘米，分厘
933	l	ei	13	李	lei13	姓，一种水果
934	l	ei	13	里	lei13	一里路，里弄，地名
935	l	ei	13	理	lei13	道理，理由
936	l	oi	13	裏	loi13	里面，里外
937	l	ei	13	鯉	lei13	鲤鱼跳龙门
939	ts	y	55	兹	tsy55	公文用语
940	ts	y	55	滋	tsy55	滋味，滋润
941	ts	y	35	子	tsy35	孔子，子孙，儿子，老子
943	tsʰ	y	21	慈	tsʰy21	慈悲，慈禧
944	tsʰ	y	21	磁	tsʰy21	磁铁，磁场
945	ts	y	22	字	tsy22	文字，字画
946	s	y	55	思	sy55	思想，思念
947	s	y	55	絲	sy55	蛛丝，丝绸
948	s	y	55	司	sy55	司令，公司
949	ts	y	33	伺	tsy33	伺侯，伺机
950	s	y	55	思	sy55	意思
951	tsʰ	y	21	辭	tsʰy21	告辞，辞职
952	tsʰ	y	21	祠	tsʰy21	祠堂，宗祠
953	tsʰ	y	21	詞	tsʰy21	歌词，词牌
954	tsʰ	y	13	似	tsʰy13	相似，似乎
955	ts	y	22	巳	tsy22	地支第六
956	k	i	22	祀	ki22	祭祀
957	ts	y	22	寺	tsy22	金山寺，寺庙
958	tsʰ	y	21	飼	tsʰy21	饲养，饲料
960	ts	i	33	置	tsi33	布置，安置，置办
961	ts	i	53	癡	tsi53	痴呆，发痴
962	tsʰ	i	35	耻	tsʰi35	国耻，耻辱
963	tsʰ	i	21	持	tsʰi21	坚持，持久
964	ts	i	22	痔	tsi22	痔疮
965	ts	i	22	治	tsi22	统治，治安
969	tsʰ	y	33	厠	tsʰy33	男厕，厕所
970	s	y	22	士	sy22	士兵
972	tsʰ	y	21	柿	tsʰy21	柿子
973	s	y	22	事	sy22	大事，事情
974	s	y	35	史	sy35	历史
975	s	ai	35	使	sai35	假使，大使，用
976	s	ai	35	駛	sai35	驾驶员，车驶来
977	ts	i	55	之	tsi55	之乎者也
978	ts	i	55	芝	tsi55	灵芝，芝麻
979	ts	i	35	止	tsi35	停止，止血
980	ts	i	35	址	tsi35	地址，旧址
981	ts	i	35	趾	tsi35	脚趾（甲）
982	ts	i	33	志	tsi33	志气，志愿
983	ts	i	33	痣	tsi33	与胎记不同
984	ts	i	33	誌	tsi33	地方志
985	tsʰ	i	35	齒	tsʰi35	牙齿
986	s	i	53	詩	si53	唐诗，诗人
987	tsʰ	i	35	始	tsʰi35	开始，始终
988	s	i	13	試	si13	考试，试一试
989	s	i	21	時	si21	时间，当时
990	s	i	13	市	si13	集市，市场
991	tsʰ	i	33	恃	tsʰi33	自恃，恃才傲物
992	s	y	33	侍	sy33	服侍，侍卫
993	j	i	21	而	ji21	然而，而且
994	j	i	13	耳	ji13	耳朵，中耳炎
995	j	i	13	餌	ji13	钓饵
996	k	i	53	基	ki53	基本，地基
997	k	i	53	箕	ki53	粪箕，篦箕（梳头用）
998	k	i	55	姬	ki55	虞姬
1000	k	i	35	紀	ki35	纪律，年纪
1001	k	i	33	記	ki33	记号，笔记
1002	h	i	55	欺	hi55	欺负
1003	h	i	35	起	hi35	起床，升起
1004	k	i	35	杞	ki35	枸杞，杞人忧天
1005	kʰ	i	21	棋	kʰi21	下棋，棋子
1006	kʰ	i	21	旗	kʰi21	红旗
1007	kʰ	i	21	其	kʰi21	尤其，其他
1008	kʰ	i	21	期	kʰi21	到期，日期
1009	k	i	22	忌	ki22	忌讳，禁忌，忌日
1010	j	i	21	疑	ji21	怀疑，疑心
1011	j	i	21	擬	ji21	草拟，拟人
1012	h	i	35	嬉	hi35	玩
1013	h	i	53	熙	hi53	康熙
1014	h	i	35	喜	hi35	大喜，喜欢
1015	ʔ	i	53	醫	ʔi53	医生，医病
1016	j	i	33	意	ji33	意思，大意
1018	j	i	21	怡	ji21	心旷神怡
1020	j	i	13	以	ji13	可以，以毒攻毒
1021	j	i	13	已	ji13	已经
1022	j	i	22	異	ji22	各异，异同
1023	k	i	53	機	ki53	机器，趁机
1024	k	i	53	譏	ki53	讥笑
1025	k	i	53	饑	ki53	饥荒
1026	k	i	53	幾	ki53	几乎
1027	k	i	35	幾	ki35	几个
1029	h	i	35	豈	hi35	岂有此理
1030	h	i	33	氣	hi33	空气，气人
1031	h	i	33	汽	hi33	水汽，汽车
1032	kʰ	i	21	祈	kʰi21	祈祷
1033	ŋ	ai	22	毅	ŋai22	毅力
1034	h	i	53	希	hi53	希望
1035	h	i	53	稀	hi53	稀有，稀饭
1036	j	i	53	衣	ji53	大衣，衣裳
1037	j	i	53	依	ji53	依靠，依旧
1038	l	oi	22	累	loi22	积累，累计
1039	l	oi	22	累	loi22	连累，拖累
1040	ts	oi	35	嘴	tsoi35	嘴巴
1041	s	oi	33	髓	soi33	骨髓，脑髓
1042	tsʰ	oi	21	隨	tsʰoi21	随便，跟随
1043	tsʰ	oi	53	吹	tsʰoi53	吹牛，吹喇叭，吹口哨
1044	tsʰ	oi	53	炊	tsʰoi53	炊事员，炊饭
1045	s	oi	21	垂	soi21	下垂，垂头丧气
1046	s	oi	22	睡	soi22	午睡，睡眠
1047	s	oi	22	瑞	soi22	瑞安，瑞金，瑞雪
1049	kʰ	uɐi	53	規	kʰuɐi53	圆规，规矩
1050	k	uɐi	35	詭	kuɐi35	诡计
1051	kʰ	uɐi	53	虧	kʰuɐi53	幸亏，多亏，亏得，吃亏
1052	kʰ	uɐi	53	窺	kʰuɐi53	偷窥，窥视
1053	k	uɐi	22	跪	kuɐi22	下跪，跪下
1054	ŋ	ai	21	危	ŋai21	安危，危险
1055	ŋ	ai	22	僞	ŋai22	伪造，虚伪
1057	v	ɐi	35	萎	vɐi35	枯萎，萎靡
1058	v	ɐi	35	委	vɐi35	委托，常委
1059	v	ɐi	21	爲	vɐi21	行为，为人
1060	v	ɐi	22	爲	vɐi22	为人民服务
1061	l	oi	13	壘	loi13	堡垒
1062	l	oi	22	類	loi22	分类，种类
1063	l	oi	22	淚	loi22	眼泪，泪水
1064	ts	oi	33	醉	tsoi33	喝醉酒
1065	tsʰ	oi	33	翠	tsʰoi33	翡翠，翠绿
1066	s	oi	55	雖	soi55	虽然
1067	s	oi	33	粹	soi33	纯粹
1068	s	oi	22	遂	soi22	未遂，遂昌
1069	s	oi	22	隧	soi22	隧道
1070	s	oi	22	穗	soi22	谷穗
1071	ts	oi	53	追	tsoi53	
1072	tsʰ	oi	21	錘	tsʰoi21	铁锤，抡大锤
1074	ts	oi	22	墜	tsoi22	虫子吐丝下坠，耳垂
1075	s	oi	55	衰	soi55	衰老，衰落
1076	s	øt	53	摔	søt53	
1077	s	oi	13	帥	soi13	元帅
1078	ts	oi	53	錐	tsoi53	角锥，圆锥
1079	s	ui	35	水	sui35	喝水，水果，水平
1080	s	oi	21	誰	soi21	
1081	k	uɐi	53	龜	kuɐi53	乌龟
1082	kʰ	uɐi	21	癸	kʰuɐi21	天干第十
1083	k	uɐi	35	軌	kuɐi35	铁轨，轨道
1084	kʰ	uɐi	13	愧	kʰuɐi13	惭愧
1085	k	uɐi	33	季	kuɐi33	四季
1086	kʰ	uɐi	21	逵	kʰuɐi21	李逵
1087	kʰ	uɐi	21	葵	kʰuɐi21	向日葵，葵花籽
1088	k	uɐi	22	櫃	kuɐi22	门在顶上，柜台
1089	v	ɐi	35	位	vɐi35	地位，位子
1090	v	ɐi	21	維	vɐi21	维生素，纤维
1091	v	ɐi	21	遺	vɐi21	遗失
1092	v	ɐi	21	惟	vɐi21	惟一
1093	v	ɐi	21	唯	vɐi21	唯物主义
1094	f	ei	53	飛	fei53	飞机，鸟飞
1095	f	ei	55	非	fei55	是非，非常
1096	f	ei	35	匪	fei35	土匪
1097	p	ui	22	疿	pui22	痱子
1098	f	ɐt	53	沸	fɐt53	水沸，沸腾
1099	f	ei	53	妃	fei53	贵妃
1100	f	ei	33	費	fei33	浪费，费用
1101	f	ei	21	肥	fei21	肥料，化肥，肥肉
1102	f	ei	35	翡	fei35	翡翠
1103	m	ei	21	微	mei21	细微，微小
1104	m	ei	13	尾	mei13	末尾，尾巴
1105	m	ei	22	未	mei22	未来（将来，还没有来）
1106	m	ei	22	味	mei22	味道，味精
1107	k	uɐi	55	歸	kuɐi55	归来，回归，九九归一
1108	k	uɐi	35	鬼	kuɐi35	鬼神
1109	k	uɐi	33	貴	kuɐi33	东西贵，贵客，宝贵
1110	ŋ	ai	22	魏	ŋai22	姓，魏国
1111	v	ɐi	55	揮	vɐi55	指挥，挥手
1112	v	ɐi	55	輝	vɐi55	光辉，日头辉，辉煌
1113	v	ɐi	55	徽	vɐi55	国徽，徽章
1115	v	ɐi	55	威	vɐi55	威风，发威
1116	v	ɐi	33	畏	vɐi33	畏罪，畏惧
1117	v	ɐi	33	慰	vɐi33	安慰，慰问
1118	v	ɐi	21	圍	vɐi21	围裙，包围，围墙，围巾
1119	v	ɐi	21	違	vɐi21	违背
1120	v	ɐi	13	偉	vɐi13	伟大，雄伟
1121	v	ɐi	13	葦	vɐi13	芦苇
1122	v	ɐi	13	緯	vɐi13	经纬，纬线
1123	v	ɐi	22	胃	vɐi22	肠胃，胃病
1124	v	ɐi	22	謂	vɐi22	所谓
1125	v	ɐi	33	猬	vɐi33	刺猬
1126	v	ɐi	22	彙	vɐi22	汇总，汇报，词汇
1128	p	o	35	保	po35	保护，担保
1129	p	o	35	寶	po35	宝贝，珍宝
1130	p	o	35	堡	po35	碉堡，堡垒，地名有无特殊说法
1131	p	o	33	報	po33	报告，日报
1132	pʰ	au	21	袍	pʰau21	长袍，袍子
1133	pʰ	au	35	抱	pʰau35	拥抱，抱孩子
1134	p	ɐu	22	暴	pɐu22	暴露，残暴
1135	p	ɐu	22	菢	pɐu22	菢小鸡（孵）
1136	m	o	21	毛	mo21	毛笔，鸭毛
1137	m	ou	22	冒	mou22	冒充
1138	m	o	35	帽	mo35	草帽
1139	t	o	55	刀	to55	一把刀
1140	t	o	35	倒	to35	打倒，倒掉
1141	tʰ	ɐu	35	島	tʰɐu35	
1142	tʰ	ɐu	35	禱	tʰɐu35	祈祷，祷告
1144	t	o	35	倒	to35	倒着走，倒车
1145	t	o	33	到	to33	到那里去
1146	tʰ	o	53	滔	tʰo53	滔滔不绝，滔天
