ẘˤajʔ	wh'ajq	火{中古、《管子》“火”在此，或作“燬”“㷄”}																							
ẘˤas	wh'as	翽噦{~~，鈴聲、鳥聲；暗}																							
ʔˤaj	q'aj	阿妸妿																							
ʔˤas	q'as	藹																							
ʔwˤaj	qw'aj	濄																							
ʔwˤajh	qw'ajh	侉																							
ʔwˤas	qw'as	䵳																							
pˤrajʔ	p'rajq	擺																							
pˤras	p'ras	敗{破他}																							
bˤrajʔ	b'rajq	罷																							
bˤras	b'ras	敗{自破}																							
mˤraj	m'raj	麻犘䁲																							
mˤrajʔ	m'rajq	買																							
mˤrajh	m'rajh	賣																							
mˤras	m'ras	邁勱																							
tsʰˤraj	tsh'raj	艖																							
tsʰˤras	tsh'ras	蔡袃																							
dzˤrajʔ	dz'rajq	槎																							
dzˤrajh	dz'rajh	溠																							
sˤraj	s'raj	沙砂鯊																							
sˤras	s'ras	閷																							
kˤraj	k'raj	加枷耞珈痂嘉鴐茄																							
kˤrajh	k'rajh	駕																							
kˤras	k'ras	犗																							
kʰˤrajh	kh'rajh	疴																							
kwˤraj	kw'raj	蝸緺媧																							
kwˤras	kw'ras	獪																							
gwˤras	gw'ras	話																							
ŋwˤrajʔ	ngw'rajq	瓦																							
ẘˤraj	wh'raj	化																							
par	par	藩轓																							
parh	parh	賁{~卦}販																							
pʰar	phar	番翻																							
bar	bar	緐繁蕃燔璠繙蘩膰羳墦旛𪖇																							
tar	tar	觶																							
dzar	dzar	泉																							
kar	kar	建																							
gar	gar	乾騝{~~，健壯}																							
garh	garh	健																							
ŋar	ngar	巘																							
ŋ̊ar	nhgar	獻																							
har	har	憲																							
ŋwar	ngwar	原邍源																							
war	war	垣																							
warh	warh	院																							
ẘar	whar	宣瑄																							
pˤar	p'ar	番{~~，勇武}碆																							
pˤarh	p'arh	播																							
pʰˤar	ph'ar	潘																							
pʰˤarh	ph'arh	判{~渙，分散}																							
bˤar	b'ar	蟠皤{白}磻																							
tˤar	t'ar	單																							
tˤarʔ	t'arq	觛																							
tʰˤar	th'ar	嘽																							
dˤar	d'ar	鼉𪓽鼍驒																							
nˤar	n'ar	那{多}難																							
nˤarʔ	n'arq	儺																							
n̥ˤar	nh'ar	灘歎嘆																							
n̥ˤarh	nh'arh	漢																							
kˤar	k'ar	乾{~燥；竭盡}漧																							
kˤarʔ	k'arq	皯																							
kˤarh	k'arh	幹榦																							
kʰˤarh	kh'arh	看																							
gˤar	g'ar	翰{羽翼；輔佐}																							
ŋ̊ˤar	nhg'ar	獻{濾酒方法；周代雕飾的禮器}																							
ẘˤar	wh'ar	歡																							
ẘˤarh	wh'arh	渙{分散；判~，分散}																							
panʔ	panq	反返仮坂橎																							
panh	panh	畈																							
pat	pat	發撥																							
pʰan	phan	犿幡																							
pʰanh	phanh	嬎嬔㛯婏																							
ban	ban	樊蠜礬煩薠袢蹯𨆌皤{大；賁~}																							
bat	bat	罰藅伐瞂㕹墢																							
man	man	蔓																							
manʔ	manq	晚娩																							
manh	manh	萬万䡬																							
tan	tan	旃旜饘𥼷鸇氈																							
tanʔ	tanq	燀樿皽嫸																							
tanh	tanh	戰顫																							
tat	tat	浙																							
stan	stan	羶																							
tʰanʔ	thanq	闡幝譂灛繟嘽{舒緩}																							
dan	dan	蟬澶禪嬋																							
danʔ	danq	墠蟺善壇{廳堂；清除土地}																							
danh	danh	膳繕㪨鱔鱓䱇䱉擅																							
nan	nan	然燃																							
nanʔ	nanq	蹨熯{恭敬}																							
nat	nat	熱																							
tsanʔ	tsanq	錢{農具}帴																							
tsanh	tsanh	濺																							
tsʰan	tshan	遷																							
dzan	dzan	錢{~幣}																							
dzanʔ	dzanq	踐賤餞俴諓																							
san	san	僊仙鮮{水產；新鮮；鮮明}秈																							
sanʔ	sanq	鮮{少}尟癬廯																							
sanh	sanh	綫線絤																							
lan	lan	延蜒筵郔綖																							
lanʔ	lanq	𧊔																							
l̥an	lhan	埏扇煽傓																							
slat	slat	紲渫緤齥																							
slan	slan	涎																							
slanh	slanh	羨																							
mlan	mlan	鋋																							
mlat	mlat	舌揲{清點}																							
ran	ran	連漣㦁㶌																							
ranʔ	ranq	輦鄻																							
rat	rat	列{分裂}烈裂茢冽洌鮤鴷蛚																							
C.ran	C.ran	聯																							
C.ranʔ	C.ranq	璉																							
kan	kan	飦𩜾餰鞬犍腱																							
kanʔ	kanq	蹇搴攓藆																							
kat	kat	揭{舉；~露}羯桀{盛而高}訐																							
kʰat	khat	藒朅																							
gan	gan	赶																							
ganʔ	ganq	鍵楗揵寋																							
gat	gat	揭{~~，長}竭碣偈楬																							
ŋan	ngan	言																							
ŋanʔ	nganq	甗																							
ŋat	ngat	孽{~~，華麗}钀讞																							
ŋ̊at	nhgat	薛																							
han	han	軒掀鶱嘕																							
hanʔ	hanq	幰																							
hanh	hanh	𧾨																							
hat	hat	歇																							
kwat	kwat	厥撅蹶蹷																							
kʰwanʔ	khwanq	虇																							
kʰwanh	khwanh	勸																							
kʰwat	khwat	闕																							
gwat	gwat	橛																							
ŋwat	ngwat	月抈																							
wan	wan	援媛猨袁轅園榬猿爰蝯																							
wanʔ	wanq	遠																							
wanh	wanh	援{~助}																							
wat	wat	曰越鉞粵熭																							
ẘan	whan	讙{喧嘩}喧諠諼暖煖壎塤																							
ẘanʔ	whanq	咺烜{顯赫}																							
ẘanh	whanh	楥韗																							
ẘat	what	狘																							
ʔan	qan	焉蔫䗡																							
ʔanʔ	qanq	匽偃椻鰋鶠蝘																							
ʔanh	qanh	嫣																							
ʔat	qat	謁暍																							
ʔwan	qwan	蜿鵷																							
ʔwanʔ	qwanq	琬畹晼妴惌																							
ʔwat	qwat	噦{打嗝}																							
branh	branh	閞																							
mranʔ	mranq	勉免俛葂冕																							
tran	tran	邅鱣																							
tranʔ	tranq	展襢紾																							
tʰranʔ	thranq	蕆																							
tʰrat	thrat	硩																							
dran	dran	廛纏瀍躔鄽																							
dranʔ	dranq	紾																							
nranʔ	nranq	蹍跈																							
nranh	nranh	𨌑																							
tsranʔ	tsranq	醆琖																							
tsʰranʔ	tshranq	剗鏟羼																							
dzran	dzran	孱潺僝																							
dzranʔ	dzranq	棧䗃盞																							
sran	sran	山疝																							
srat	srat	殺煞榝鎩蔱																							
l̥ran	lhran	梴																							
l̥rat	lhrat	屮																							
kranʔ	kranq	謇																							
kʰran	khran	騫褰攐愆𢢈諐																							
gran	gran	虔榩騝																							
grat	grat	桀傑榤																							
ŋranh	ngranh	彥諺唁																							
ŋrat	ngrat	孽㜸糵蠥																							
ŋ̊ranʔ	nhgranq	產																							
kwrat	kwrat	鱖																							
gwran	gwran	權䑏蠸觠																							
wran	wran	圓湲																							
wranh	wranh	瑗褑																							
ʔran	qran	閼{~逢}																							
ʔranʔ	qranq	鄢																							
pˤanh	p'anh	半靽絆																							
pˤat	p'at	襏																							
pʰˤanh	ph'anh	泮畔判頖牉胖																							
bˤan	b'an	般{~遊；大}槃瘢搫柈蹣𪄀盤鞶縏媻幋磐																							
bˤanʔ	b'anq	拌																							
bˤanh	b'anh	伴叛																							
bˤat	b'at	茇軷魃																							
mˤan	m'an	曼漫謾墁槾鄤鏝瞞鞔																							
mˤanʔ	m'anq	滿																							
mˤanh	m'anh	縵幔悗浼{玷污}																							
mˤat	m'at	末沫秣韎妺粖𥽘																							
tˤan	t'an	丹鄲殫簞襌匰勯																							
tˤanʔ	t'anq	癉𤺺亶疸																							
tˤanh	t'anh	旦鴠																							
tˤat	t'at	怛妲䵣																							
tʰˤanʔ	th'anq	坦																							
dˤan	d'an	檀壇{高臺；地基}彈儃																							
dˤanʔ	d'anq	僤但袒潬																							
dˤanh	d'anh	憚																							
n̥ˤanʔ	nh'anq	熯{乾枯}暵																							
tsˤanh	ts'anh	贊賛𧄽灒																							
tsʰˤan	tsh'an	餐湌																							
tsʰˤanh	tsh'anh	粲																							
dzˤan	dz'an	戔{~~，堆積貌}殘㥇																							
dzˤanʔ	dz'anq	瓚																							
dzˤanh	dz'anh	囋																							
sˤan	s'an	珊跚姍𧽾																							
sˤanh	s'anh	散																							
sˤat	s'at	𥻦																							
lˤanʔ	l'anq	誕																							
lˤat	l'at	達																							
l̥ˤat	lh'at	達{放恣歡躍}闥撻																							
rˤan	r'an	瀾																							
rˤanʔ	r'anq	嬾																							
rˤanh	r'anh	糷灡																							
rˤat	r'at	剌瘌																							
C.rˤan	C.r'an	闌欄蘭																							
C.rˤanh	C.r'anh	爛																							
kˤan	k'an	干竿奸肝玕邗忓																							
kˤanʔ	k'anq	秆簳																							
kˤanh	k'anh	稈																							
kˤat	k'at	割葛																							
kʰˤan	kh'an	刊																							
kʰˤanʔ	kh'anq	侃衍																							
kʰˤanh	kh'anh	衎看																							
kʰˤat	kh'at	渴																							
gˤan	g'an	寒虷韓鶾雗翰{白（馬）}																							
gˤanʔ	g'anq	旱																							
gˤanh	g'anh	汗釬旰豻捍扞閈悍駻㪋螒矸																							
gˤat	g'at	曷褐鶡鳱毼𦼵蝎																							
ŋˤan	ng'an	犴																							
ŋˤanh	ng'anh	岸喭																							
ŋˤat	ng'at	蘖櫱枿																							
hˤanʔ	h'anq	罕䍐																							
hˤat	h'at	喝猲																							
kwˤan	kw'an	觀官倌																							
kwˤanʔ	kw'anq	管{~~，無所憑依}痯{~~，疲勞}錧																							
kwˤanh	kw'anh	雚瓘鸛爟鱹矔涫																							
kwˤat	kw'at	括适聒栝鴰髺萿																							
kʰwˤan	khw'an	寬																							
kʰwˤat	khw'at	闊{疏遠；寬~}																							
gwˤanh	gw'anh	逭																							
gwˤat	gw'at	活佸秳秮																							
wˤan	w'an	雈丸{小球；~~，高大挺直}芄紈桓貆峘荁豲洹																							
wˤanʔ	w'anq	緩萲																							
wˤanh	w'anh	換援𤴯																							
ẘˤan	wh'an	讙{傳說獸名；魯地名}酄驩獾貛懽𠂄鴅𩿊渙																							
ẘˤanh	wh'anh	奐𥈉㬇煥嚾喚																							
ẘˤat	wh'at	濊																							
ʔˤan	q'an	安鞍																							
ʔˤanh	q'anh	按案																							
ʔˤat	q'at	遏閼{遏制；單~}頞洝堨齃																							
ʔwˤan	qw'an	眢婠																							
ʔwˤanʔ	qw'anq	碗椀																							
ʔwˤanh	qw'anh	腕惋捥																							
ʔwˤat	qw'at	斡捾																							
pˤran	p'ran	般{~師}螌班斑頒肦																							
pˤranʔ	p'ranq	板版鈑																							
pʰˤran	ph'ran	攀扳眅																							
bˤranʔ	b'ranq	阪昄																							
mˤran	m'ran	獌																							
mˤranʔ	m'ranq	慢{緩~}																							
mˤranh	m'ranh	嫚慢{怠~；閒散}僈																							
tˤrat	t'rat	哳																							
nˤranʔ	n'ranq	赧戁																							
dzˤranʔ	dz'ranq	轏																							
sˤran	s'ran	删刪訕潸																							
sˤranh	s'ranh	汕																							
r̥ˤat	rh'at	蠆𧓽囆獺																							
kˤran	k'ran	姦菅葌蕑{蘭，一說菅}																							
kˤranʔ	k'ranq	諫																							
kˤranh	k'ranh	澗																							
kˤrat	k'rat	擖																							
gˤran	g'ran	閑{柵欄；保衛；大；嫻熟}睅																							
gˤranʔ	g'ranq	僩僴撊																							
gˤranh	g'ranh	骭																							
gˤrat	g'rat	舝轄鎋																							
ŋˤran	ng'ran	顔㘖																							
ŋˤranh	ng'ranh	鴈雁																							
ŋˤrat	ng'rat	齾																							
ŋ̊ˤranh	nhg'ranh	炭																							
kwˤrat	kw'rat	刮																							
gwˤranh	gw'ranh	宦																							
gwˤrat	gw'rat	姡																							
wˤran	w'ran	鍰																							
ʔˤranh	q'ranh	晏鴳鷃騴																							
ʔwˤranʔ	qw'ranq	綰																							
pap	pap	法																							
pʰamh	phamh	氾汎泛																							
bam	bam	凡帆																							
bamʔ	bamq	犯范範軓																							
bap	bap	乏																							
tam	tam	詹瞻																							
tʰam	tham	襜幨																							
tʰamh	thamh	裧䠨																							
dam	dam	蟾{~蜍}																							
damʔ	damq	贍																							
dap	dap	涉																							
nam	nam	髯呥袡柟{梅}																							
namʔ	namq	冉染苒媣																							
nap	nap	讘喦																							
n̥am	nham	㾆																							
tsam	tsam	漸鋟虃熸																							
tsap	tsap	接捷睫椄菨楫檝																							
tsʰamh	tshamh	塹																							
tsʰap	tshap	妾踥																							
dzamʔ	dzamq	蔪																							
sam	sam	纖																							
lam	lam	炎壛檐簷																							
lamʔ	lamq	剡琰棪𤟇掩{~埋}																							
lamh	lamh	豔艷焱燄																							
lap	lap	葉鍱揲{簸箕舌}																							
l̥amʔ	lhamq	陝𡟨覢																							
l̥amh	lhamh	煔掞																							
l̥ap	lhap	韘																							
slam	slam	爓燂燖燅																							
ram	ram	奩																							
ramʔ	ramq	蘞羷																							
ramh	ramh	殮獫																							
rap	rap	獵鬣躐犣擸																							
C.ramʔ	C.ramq	斂																							
ɫam	jam	鹽																							
kamʔ	kamq	檢																							
kamh	kamh	劍																							
kap	kap	劫袷跲衱																							
kʰamh	khamh	欠																							
kʰap	khap	怯胠																							
gam	gam	鉗鈐箝拑																							
gamʔ	gamq	儉芡																							
gap	gap	跲																							
ŋam	ngam	嚴																							
ŋamʔ	ngamq	隒儼顩																							
ŋamh	ngamh	驗																							
ŋap	ngap	業鄴																							
ŋ̊amʔ	nhgamq	玁																							
hamʔ	hamq	險嶮																							
hap	hap	脅嗋																							
wap	wap	曄燁爗饁																							
ʔam	qam	淹閹崦菴醃																							
ʔamʔ	qamq	奄黭{突然}掩{~匿}弇渰揜閹{~茂}																							
ʔap	qap	浥腌																							
pramh	pramh	窆																							
tʰramʔ	thramq	諂																							
nrap	nrap	聶躡欇																							
tsramʔ	tsramq	斬																							
tsʰrap	tshrap	臿插鍤疀扱㛼																							
dzram	dzram	毚讒儳巉																							
srap	srap	箑𥵳歃																							
tˤam	t'am	擔儋甔																							
tˤamʔ	t'amq	紞膽𪆻薝																							
tˤap	t'ap	譫																							
dˤamʔ	d'amq	憺																							
dˤamh	d'amh	澹																							
n̥ˤam	nh'am	聃																							
dzˤam	dz'am	慚慙																							
dzˤamh	dz'amh	暫蹔																							
lˤam	l'am	談惔㶣餤倓郯錟																							
lˤamʔ	l'amq	噉啖																							
lˤamh	l'amh	啗淡																							
lˤap	l'ap	闒蹋																							
l̥ˤamʔ	lh'amq	菼																							
l̥ˤap	lh'ap	鰈																							
rˤam	r'am	灆籃																							
rˤamʔ	r'amq	覽擥攬																							
rˤamh	r'amh	濫嚂㜮																							
rˤap	r'ap	臘																							
C.rˤam	C.r'am	藍																							
kˤam	k'am	甘泔柑																							
kˤamʔ	k'amq	敢																							
kˤap	k'ap	蓋																							
kʰˤamh	kh'amh	瞰闞																							
kʰˤap	kh'ap	榼																							
gˤam	g'am	邯酣甝																							
gˤamh	g'amh	矙																							
gˤap	g'ap	盍闔嗑																							
ŋˤamh	ng'amh	儑																							
hˤam	h'am	歛憨																							
ʔˤap	q'ap	𤸱																							
tsʰˤram	tsh'ram	欃																							
tsʰˤramh	tsh'ramh	摲																							
dzˤram	dz'ram	劖鑱																							
sˤram	s'ram	芟纔縿																							
sˤrap	s'rap	翣唼																							
kˤram	k'ram	監鑑礛																							
kˤramh	k'ramh	鑒																							
kˤrap	k'rap	甲																							
gˤram	g'ram	銜																							
gˤramʔ	g'ramq	檻壏㯺																							
gˤrap	g'rap	狎柙匣																							
ŋˤram	ng'ram	巖嵒																							
hˤrap	h'rap	嗑{笑聲}																							
ʔˤrap	q'rap	押																							
paw	paw	麃{耕耘；~~，勇武貌}鑣儦穮																							
pawʔ	pawq	表																							
bawʔ	bawq	藨																							
maw	maw	苗																							
taw	taw	昭鉊釗																							
tawh	tawh	照𨹸																							
tawk	tawk	炤																							
tʰaw	thaw	弨																							
tʰawk	thawk	綽婥																							
daw	daw	軺韶																							
dawh	dawh	邵劭卲																							
dawk	dawk	芍{~藥}																							
tsawʔ	tsawq	剿勦劋																							
tsʰawh	tshawh	峭																							
saw	saw	綃硝逍																							
sawh	sawh	肖鞘																							
law	law	䔄遙瑤謠謡鰩榣愮媱鷂𡺯姚																							
lawh	lawh	筄曜																							
lawk	lawk	藥濼蘥瀹鸙瀹																							
l̥awk	lhawk	爍鑠																							
l̥awh	lhawh	笑																							
raw	raw	燎																							
kaw	kaw	驕鷮憍簥蕎																							
kawʔ	kawq	矯敿撟蟜譑蹻{~~，強盛}																							
kawk	kawk	蹻屩																							
kʰaw	khaw	鞽趫																							
gaw	gaw	喬橋僑䱁毊嶠鐈轎																							
gawk	gawk	蹻{~~，驕慢；壯武}																							
ŋaw	ngaw	撓																							
ŋawk	ngawk	虐瘧																							
ŋ̊aw	nhgaw	囂䖀虈																							
ŋ̊awk	nhgawk	謔																							
haw	haw	枵呺歊藃獢																							
waw	waw	鴞																							
ʔaw	qaw	夭𡝩妖祅訞																							
ʔawʔ	qawq	殀																							
traw	traw	朝{~日；初始；日、天}																							
tʰraw	thraw	怊超																							
tʰrawk	thrawk	踔																							
draw	draw	朝潮晁																							
drawh	drawh	召																							
tsraw	tsraw	罺																							
dzraw	dzraw	巢																							
lrawʔ	lrawq	兆旐狣肇																							
pˤawk	p'awk	襮																							
bˤawh	b'awh	暴虣																							
bˤawk	b'awk	暴{曬、~露}曝																							
mˤaw	m'aw	毛旄																							
mˤawh	m'awh	眊																							
mˤawk	m'awk	耄芼																							
m̥ˤawh	mh'awh	秏耗																							
tˤaw	t'aw	刀忉																							
tˤawʔ	t'awq	倒																							
tˤawh	t'awh	到菿																							
tʰˤaw	th'aw	叨{~懫，暴戾}饕																							
dˤawk	d'awk	悼																							
tsˤawʔ	ts'awq	澡璪璅藻薻繰䲃繅																							
tsˤawh	ts'awh	躁趮																							
tsˤawk	ts'awk	糳鑿																							
tsʰˤaw	tsh'aw	操																							
tsʰˤawʔ	tsh'awq	懆																							
tsʰˤawh	tsh'awh	鄵																							
dzˤawk	dz'awk	鑿																							
sˤaw	s'aw	臊鱢																							
sˤawʔ	s'awq	燥																							
sˤawh	s'awh	噪譟																							
lˤaw	l'aw	桃逃洮{盥手；魯地名}駣咷鼗鞉鞀																							
lˤawh	l'awh	盜䌦																							
l̥ˤaw	lh'aw	滔{~~，大水奔流貌}挑洮{晉水名、曹地名}𠬢弢																							
rˤaw	r'aw	勞蟧																							
rˤawʔ	r'awq	潦澇橑䕩轑																							
rˤawk	r'awk	樂{歡~}轢犖𪇱濼{草名，貫衆}																							
kˤaw	k'aw	高膏																							
kˤawʔ	k'awq	縞槁槀稾稿藁杲																							
kʰˤawʔ	kh'awq	薧																							
kʰˤawh	kh'awh	犒																							
gˤaw	g'aw	號𨚙豪壕濠譹皜																							
gˤawʔ	g'awq	鎬滈薃鰝																							
gˤawh	g'awh	号																							
gˤawk	g'awk	鶴																							
ŋˤaw	ng'aw	敖嗸嗷遨蔜摮獒鷔熬鼇謷螯																							
ŋˤawh	ng'awh	敖{戲謔}傲慠驁奡鏊𢕟																							
ŋ̊ˤaw	nhg'aw	𠢕																							
hˤaw	h'aw	蒿毫																							
hˤawʔ	h'awq	傐																							
hˤawk	h'awk	熇謞嗃鄗{晉、趙地名；齊地名}臛																							
ʔˤawʔ	q'awq	芺䴠镺																							
ʔˤawk	q'awk	沃鋈																							
pˤrawk	p'rawk	駁駮嚗𦢊𪈚																							
bˤraw	b'raw	麃																							
bˤrawk	b'rawk	懪犦𤜌																							
mˤraw	m'raw	貓																							
mˤrawk	m'rawk	藐{茈草；~~，冷漠；盛美}																							
tˤrawh	t'rawh	罩鵫箌																							
tˤrawk	t'rawk	卓倬																							
tʰˤrawk	th'rawk	逴																							
dˤrawk	d'rawk	淖																							
sˤraw	s'raw	梢旓蛸艄																							
lˤrawk	l'rawk	濯{~~，光明、清朗、肥澤、光禿}																							
kˤraw	k'raw	交郊茭鮫蛟																							
kˤrawʔ	k'rawq	佼																							
kˤrawh	k'rawh	教																							
kˤrawk	k'rawk	較確																							
kʰˤraw	kh'raw	敲鄗{山名}																							
kʰˤrawk	kh'rawk	搉																							
gˤraw	g'raw	肴殽崤餚爻																							
gˤrawh	g'rawh	傚																							
gˤrawk	g'rawk	翯																							
ŋˤraw	ng'raw	磝																							
ŋˤrawk	ng'rawk	樂{音~}																							
hˤraw	h'raw	嚆																							
pe	pe	卑鵯																							
peʔ	peq	俾{使；從；~倪，城上短牆}髀																							
peh	peh	臂																							
pes	pes	蔽																							
pʰe	phe	䇑																							
pʰeʔ	pheq	吡庀疕																							
pʰeh	pheh	譬																							
be	be	埤脾裨蜱陴郫																							
beʔ	beq	庳婢																							
beh	beh	避																							
bes	bes	敝幣弊斃獘獙																							
me	me	彌																							
meʔ	meq	弭葞渳瀰芈羋䖹敉																							
te	te	禔祇{大；適，恰}																							
tes	tes	制製																							
steh	steh	翨啻																							
de	de	提軝																							
deʔ	deq	是氏諟																							
des	des	忕誓																							
ne	ne	唲{嚅~}																							
neʔ	neq	爾邇尒																							
n̥e	nhe	鸍																							
sneʔ	sneq	璽																							
tse	tse	訾貲髭觜䖪鄑𨚖㰣																							
tseʔ	tseq	紫茈訿呰																							
tses	tses	祭{~祀}																							
tsʰe	tshe	雌姕{~妓，婦女貌；一說婦女不美}																							
tsʰeʔ	tsheq	此泚跐𧺼																							
tsʰeh	tsheh	刺{諷~；揭發；採取}𪑟庛																							
dze	dze	疵胔飺骴																							
dzeh	dzeh	眥漬																							
se	se	斯廝厮蟴蟖蜤些																							
seʔ	seq	佌𠈈																							
seh	seh	澌																							
le	le	訑易{和悅}螔																							
leh	leh	易{容~、輕~}																							
les	les	曳抴勩																							
sle	sle	虒禠鼶榹㾷																							
sleh	sleh	賜																							
mleʔ	mleq	舐𦧇																							
re	re	驪樆																							
res	res	栵																							
C.re	C.re	劙																							
ke	ke	支枝肢枳只榰胑𩢢卮巵梔疻																							
keʔ	keq	咫軹𣲵																							
keh	keh	忮翅																							
kes	kes	瘈觢																							
kʰeʔ	kheq	企跂																							
kʰeh	kheh	蚑																							
kʰes	khes	掣痸																							
ge	ge	歧岐疧蚔伎																							
ŋe	nge	兒																							
ŋes	nges	埶蓺藝秇槸帠																							
ŋ̊es	nhges	勢																							
kwe	kwe	規鬹																							
kweh	kweh	瞡																							
kʰwe	khwe	闚窺																							
kʰweʔ	khweq	頍跬蹞																							
weʔ	weq	𤼒																							
ẘes	whes	繐																							
ẘe	whe	觿鑴																							
ẘeh	wheh	孈																							
wes	wes	彗篲鏏																							
ʔeh	qeh	縊																							
ʔweh	qweh	恚㜇																							
pre	pre	碑																							
tre	tre	知蜘䵹																							
treh	treh	智𢜔																							
dre	dre	踟																							
tsres	tsres	瘵祭{~伯}																							
lre	lre	篪褫																							
lreʔ	lreq	䚦																							
lres	lres	彘{地名}																							
sreʔ	sreq	灑纚矖																							
sreh	sreh	曬																							
kre	kre	妓{姕~，婦女貌；一說婦女不美}																							
kres	kres	猘																							
kʰreʔ	khreq	䞚																							
kʰres	khres	甈																							
greʔ	greq	技																							
greh	greh	芰鬾																							
ŋres	ngres	劓㓷																							
kwreʔ	kwreq	庪																							
ʔres	qres	瘞																							
pˤe	p'e	豍																							
pʰˤe	ph'e	錍																							
pʰˤeʔ	ph'eq	䫌																							
bˤe	b'e	鼙椑{橢圓}鞞																							
bˤeh	b'eh	嬖薜																							
mˤe	m'e	麛																							
mˤeʔ	m'eq	蔝																							
tˤe	t'e	鞮堤隄																							
tˤeh	t'eh	帝諦																							
tˤes	t'es	蔕蒂蝃{~蝀，彩虹}螮{~蝀，彩虹}																							
tʰˤeʔ	th'eq	緹醍																							
tʰˤeh	th'eh	褅揥																							
dˤe	d'e	提題騠鯷媞偍折{~~，安舒}䱱																							
dˤeʔ	d'eq	忯																							
dˤeh	d'eh	提{~~，安舒}踶締禘																							
dˤes	d'es	墆遰杕																							
nˤe	n'e	臡																							
nˤeʔ	n'eq	檷薾濔{~~，多}																							
tsˤes	ts'es	裚																							
tsʰˤeʔ	tsh'eq	泚玼																							
dzˤeʔ	dz'eq	鮆																							
sˤe	s'e	撕嘶																							
sˤeʔ	s'eq	𧬊鮮{美善，同“𧬊”}																							
sˤeh	s'eh	細																							
lˤe	l'e	蹏蹄嗁啼																							
lˤeʔ	l'eq	遞																							
lˤeh	l'eh	地{《韓非子》、秦文}墬髢																							
lˤes	l'es	䲦																							
l̥ˤe	lh'e	鷉																							
rˤeʔ	r'eq	蠡欐																							
rˤeh	r'eh	麗攦儷丽荔䬅㿛																							
rˤes	r'es	戾{到達；安定；率領}䓞悷盭𤟑																							
C.rˤes	C.r'es	隸																							
kˤe	k'e	鷄雞笄筓枅																							
kˤeh	k'eh	繼檵繫蘻轚檕係峜																							
kˤes	k'es	薊葪紒																							
kʰˤe	kh'e	谿溪鸂																							
kʰˤeʔ	kh'eq	启啟啓䡔䏿綮棨																							
kʰˤeh	kh'eh	罊蟿䁈																							
kʰˤes	kh'es	契																							
gˤe	g'e	兮奚蒵鼷貕螇榽蹊傒騱																							
gˤeʔ	g'eq	徯謑																							
gˤeh	g'eh	系																							
gˤes	g'es	妎																							
ŋˤe	ng'e	倪婗蜺{寒蟬}鯢䘽郳麑猊齯輗																							
ŋˤeʔ	ng'eq	掜堄																							
ŋˤeh	ng'eh	睨盻羿																							
hˤe	h'e	醯橀																							
kwˤe	kw'e	圭珪閨邽袿𦓯																							
kwˤeh	kw'eh	桂筀																							
kʰwˤe	khw'e	茥奎刲																							
gwˤe	gw'e	畦窐																							
wˤe	w'e	巂攜觿{觜~}嶲{觜~}蠵酅驨																							
wˤes	w'es	慧																							
ẘˤes	wh'es	嘒嚖																							
ʔˤe	q'e	嫛																							
ʔˤeh	q'eh	瘱																							
ʔˤes	q'es	翳𠣗㝣																							
pˤreʔ	p'req	捭																							
pʰˤreh	ph'reh	𥿯派																							
bˤre	b're	螷																							
bˤreʔ	b'req	猈																							
bˤreh	b'reh	粺稗																							
tʰˤres	th'res	傺																							
nˤre	n're	誽																							
tsˤreh	ts'reh	債																							
dzˤre	dz're	柴㧘																							
dzˤreh	dz'reh	眦																							
lˤreʔ	l'req	豸																							
kˤre	k're	佳街																							
kˤreʔ	k'req	解薢																							
kˤreh	k'reh	懈繲																							
kˤres	k'res	介价玠芥魀恝疥界																							
gˤre	g're	鮭																							
gˤreʔ	g'req	解{理~、通徹；地名}蟹嶰獬																							
gˤreh	g'reh	邂解{物體連接處}																							
gˤres	g'res	齘																							
ŋˤre	ng're	厓崖涯嘊																							
ŋˤreh	ng'reh	睚																							
kwˤreh	kw'reh	卦掛詿																							
kwˤres	kw'res	夬																							
kʰwˤreh	khw'reh	絓																							
kʰwˤres	khw'res	快																							
wˤreʔ	w'req	讗																							
ẘˤres	wh'res	咶																							
ʔˤre	q're	哇娃唲{~嘔}																							
ʔˤreh	q'reh	阸阨{扼制；險要}																							
ʔwˤre	qw're	洼蛙鼃																							
peŋ	peng	并𥩵																							
peŋʔ	pengq	屏{隱藏、退避}鉼餅																							
pek	pek	辟{君主；消除}璧躄綼																							
pʰeŋh	phengh	聘娉																							
pʰek	phek	僻																							
beŋh	bengh	偋																							
bek	bek	辟{法治；便~，諂媚}闢萆擗躃																							
meŋ	meng	名																							
teŋ	teng	正征鉦																							
teŋʔ	tengq	整																							
teŋh	tengh	政証																							
tek	tek	隻																							
stek	stek	適																							
deŋ	deng	成城誠郕																							
deŋh	dengh	盛晟																							
tseŋ	tseng	精菁旌鶄箐蜻婧																							
tseŋʔ	tsengq	井																							
tsek	tsek	脊跡迹積蹟鰿𧐐䳭																							
tsʰeŋ	tsheng	清瀞																							
tsʰeŋʔ	tshengq	請																							
tsʰeŋh	tshengh	凊																							
tsʰek	tshek	刺																							
dzeŋ	dzeng	情晴𢚏																							
dzeŋʔ	dzengq	靖竫妌阱穽																							
dzeŋh	dzengh	靜靚淨																							
dzek	dzek	塉瘠膌																							
seŋʔ	sengq	省																							
seŋh	sengh	姓性																							
