#汉字	读音	注释	声母	韵母	声调
#名称	/	汝城方言字表			
#日期	/	2025/12/28			
#作者	/	岭东客			
曹	tsʰau2		tsʰ	au	2
朝	tsʰau2		tsʰ	au	2
潮	tsʰau2		tsʰ	au	2
草	tsʰau3		tsʰ	au	3
吵	tsʰau3		tsʰ	au	3
炒	tsʰau3		tsʰ	au	3
糙	tsʰau5		tsʰ	au	5
□	tsʰau5	~菜：翻菜	tsʰ	au	5
绍	tsʰau6	介~	tsʰ	au	6
造	tsʰau6		tsʰ	au	6
召	tsʰau6		tsʰ	au	6
兆	tsʰau6		tsʰ	au	6
赵	tsʰau6		tsʰ	au	6
□	tsʰau6	量词，束	tsʰ	au	6
□	tsʰau6	高~：瀑布	tsʰ	au	6
豪	xau2		x	au	2
濠	xau2	~头：地名	x	au	2
好	xau3		x	au	3
好	xau5		x	au	5
号	xau6		x	au	6
昊	xau6		x	au	6
浩	xau6		x	au	6
皓	xau6	天~：天亮，月~：月光	x	au	6
校	xau6		x	au	6
效	xau6		x	au	6
袄	au3			au	3
拗	au3	折		au	3
坳	au5			au	5
哥	kɔ1		k	ɔ	1
瓜	kɔ1		k	ɔ	1
加	kɔ1		k	ɔ	1
佳	kɔ1		k	ɔ	1
枷	kɔ1		k	ɔ	1
痂	kɔ1		k	ɔ	1
家	kɔ1		k	ɔ	1
嘉	kɔ1		k	ɔ	1
□	kɔ1	点~子：一点儿	k	ɔ	1
角	kɔ2	~崽：炸酥角（在该词中的读音）	k	ɔ	2
寡	kɔ3		k	ɔ	3
贾	kɔ3	姓	k	ɔ	3
假	kɔ3		k	ɔ	3
个	kɔ5	~性，~人	k	ɔ	5
瓜	kɔ5	生~：黄瓜（在该词中的读音）	k	ɔ	5
挂	kɔ5		k	ɔ	5
家	kɔ5	马~、赵~	k	ɔ	5
假	kɔ5	放~	k	ɔ	5
价	kɔ5		k	ɔ	5
驾	kɔ5		k	ɔ	5
架	kɔ5		k	ɔ	5
嫁	kɔ5		k	ɔ	5
□	kʰɔ1	掐脖子	kʰ	ɔ	1
客	kʰɔ5	人~	kʰ	ɔ	5
□	kʰɔ6	拟~：认为	kʰ	ɔ	6
落	lɔ2	~花豆：花生	l	ɔ	2
□	lɔ3	~~叫：吃酥脆食物时发出的响声	l	ɔ	3
□	lɔ3	各~：各自	l	ɔ	3
马	mɔ1		m	ɔ	1
麻	mɔ2		m	ɔ	2
蟆	mɔ2		m	ɔ	2
魔	mɔ2	~芋	m	ɔ	2
马	mɔ3	~上	m	ɔ	3
码	mɔ3		m	ɔ	3
□	mɔ3	动词，摸	m	ɔ	3
骂	mɔ5		m	ɔ	5
麦	mɔ6	油~菜	m	ɔ	6
蓦	mɔ6	~空：突然	m	ɔ	6
□	nɔ1	黏	n	ɔ	1
拿	nɔ2	加~大	n	ɔ	2
□	nɔ2	~□[ȵi³³]唧：蜻蜓	n	ɔ	2
□	nɔ2	钝药野木瓜	n	ɔ	2
□	nɔ6	给	n	ɔ	6
□	ŋɔ1	张开嘴	ŋ	ɔ	1
蜈	ŋɔ2	~蚣蛇：蜈蚣	ŋ	ɔ	2
牙	ŋɔ2		ŋ	ɔ	2
芽	ŋɔ2		ŋ	ɔ	2
瓦	ŋɔ3		ŋ	ɔ	3
我	ŋɔ3	~国	ŋ	ɔ	3
巴	pɔ1	尾~，~掌	p	ɔ	1
疤	pɔ1		p	ɔ	1
笆	pɔ1		p	ɔ	1
耙	pɔ2		p	ɔ	2
杷	pɔ2		p	ɔ	2
爬	pɔ2		p	ɔ	2
□	pɔ2	~船：划船	p	ɔ	2
把	pɔ3		p	ɔ	3
□	pɔ3	赶牲畜，~牛	p	ɔ	3
坝	pɔ5		p	ɔ	5
霸	pɔ5		p	ɔ	5
百	pɔ5	一~	p	ɔ	5
伯	pɔ5		p	ɔ	5
白	pɔ6	~色	p	ɔ	6
□	pɔ6	~公：曾祖父	p	ɔ	6
帕	pʰɔ2	毛巾	pʰ	ɔ	2
怕	pʰɔ5		pʰ	ɔ	5
拍	pʰɔ5		pʰ	ɔ	5
沙	sɔ1		s	ɔ	1
纱	sɔ1		s	ɔ	1
砂	sɔ1		s	ɔ	1
杉	sɔ1	~树	s	ɔ	1
赊	sɔ1		s	ɔ	1
疏	sɔ1	与“密”相对	s	ɔ	1
畲	sɔ2	~族	s	ɔ	2
蛇	sɔ2		s	ɔ	2
舍	sɔ3	~得	s	ɔ	3
□	sɔ5	量词，瓣	s	ɔ	5
社	sɔ6		s	ɔ	6
射	sɔ6		s	ɔ	6
啄	tɔ2	动词	t	ɔ	2
□	tɔ2	动词，剁	t	ɔ	2
打	tɔ3		t	ɔ	3
□	tɔ6	木~~：形容人笨	t	ɔ	6
渣	tsɔ1		ts	ɔ	1
遮	tsɔ1		ts	ɔ	1
渣	tsɔ2	~碎	ts	ɔ	2
诈	tsɔ5		ts	ɔ	5
炸	tsɔ5		ts	ɔ	5
蔗	tsɔ5		ts	ɔ	5
杈	tsʰɔ1		tsʰ	ɔ	1
车	tsʰɔ1		tsʰ	ɔ	1
坐	tsʰɔ1	动词	tsʰ	ɔ	1
茶	tsʰɔ2		tsʰ	ɔ	2
查	tsʰɔ2		tsʰ	ɔ	2
搽	tsʰɔ2		tsʰ	ɔ	2
扯	tsʰɔ3	动词	tsʰ	ɔ	3
岔	tsʰɔ5		tsʰ	ɔ	5
拆	tsʰɔ5		tsʰ	ɔ	5
花	xɔ1		x	ɔ	1
虾	xɔ1		x	ɔ	1
下	xɔ1	~昼：下午，~□[xuai³³]：下巴	x	ɔ	1
华	xɔ2		x	ɔ	2
划	xɔ2		x	ɔ	2
下	xɔ2	方位词缀，脚~，树~	x	ɔ	2
下	xɔ3	动词，~来	x	ɔ	3
化	xɔ5		x	ɔ	5
吓	xɔ5		x	ɔ	5
画	xɔ6		x	ɔ	6
话	xɔ6	汝城~	x	ɔ	6
厦	xɔ6		x	ɔ	6
下	xɔ6	上~左右；动物产崽；~数	x	ɔ	6
夏	xɔ6		x	ɔ	6
阿	ɔ1	人名		ɔ	1
丫	ɔ1			ɔ	1
鸦	ɔ1			ɔ	1
哑	ɔ3			ɔ	3
□	ɔ3	形容词，倔		ɔ	3
轭	ɔ5	牛~		ɔ	5
亚	ɔ5			ɔ	5
□	ɔ5	~辫唧：编辫子；~玉米：掰玉米		ɔ	5
话	ɔ6	动词，说		ɔ	6
丰	fɔŋ1		f	ɔŋ	1
风	fɔŋ1		f	ɔŋ	1
封	fɔŋ1		f	ɔŋ	1
疯	fɔŋ1		f	ɔŋ	1
峰	fɔŋ1		f	ɔŋ	1
锋	fɔŋ1		f	ɔŋ	1
逢	fɔŋ2		f	ɔŋ	2
缝	fɔŋ2		f	ɔŋ	2
凤	fɔŋ6		f	ɔŋ	6
奉	fɔŋ6		f	ɔŋ	6
工	kɔŋ1		k	ɔŋ	1
弓	kɔŋ1		k	ɔŋ	1
公	kɔŋ1		k	ɔŋ	1
功	kɔŋ1		k	ɔŋ	1
攻	kɔŋ1		k	ɔŋ	1
宫	kɔŋ1	新派	k	ɔŋ	1
恭	kɔŋ1	新派	k	ɔŋ	1
龚	kɔŋ1	姓	k	ɔŋ	1
空	kɔŋ1		k	ɔŋ	1
□	kɔŋ1	特~：故意	k	ɔŋ	1
□	kɔŋ2	副词，这么	k	ɔŋ	2
贡	kɔŋ5		k	ɔŋ	5
□	kɔŋ5	副词，这么	k	ɔŋ	5
□	kʰɔŋ1	大力地摔门	kʰ	ɔŋ	1
孔	kʰɔŋ3		kʰ	ɔŋ	3
空	kʰɔŋ5	得~：有时间	kʰ	ɔŋ	5
控	kʰɔŋ5		kʰ	ɔŋ	5
□	kʰɔŋ5	动词，倾倒	kʰ	ɔŋ	5
聋	lɔŋ1		l	ɔŋ	1
笼	lɔŋ1	~：笼子；烘~	l	ɔŋ	1
□	lɔŋ1	豆不实	l	ɔŋ	1
笼	lɔŋ2	~唧：笼子	l	ɔŋ	2
豅	lɔŋ2	山谷	l	ɔŋ	2
笼	lɔŋ3		l	ɔŋ	3
陇	lɔŋ3		l	ɔŋ	3
垄	lɔŋ3		l	ɔŋ	3
□	lɔŋ5	名词，陷坑；动词，陷入	l	ɔŋ	5
弄	lɔŋ6		l	ɔŋ	6
蒙	mɔŋ2		m	ɔŋ	2
蠓	mɔŋ2	~唧：苍蝇	m	ɔŋ	2
梦	mɔŋ5		m	ɔŋ	5
农	nɔŋ2		n	ɔŋ	2
脓	nɔŋ2		n	ɔŋ	2
□	nɔŋ5	形容词，软，与“硬”相对	n	ɔŋ	5
朋	pɔŋ2		p	ɔŋ	2
棚	pɔŋ2		p	ɔŋ	2
鹏	pɔŋ2		p	ɔŋ	2
篷	pɔŋ2		p	ɔŋ	2
蜂	pʰɔŋ1		pʰ	ɔŋ	1
碰	pʰɔŋ5		pʰ	ɔŋ	5
松	sɔŋ1	~紧	s	ɔŋ	1
□	sɔŋ1	~鸡：杀鸡拔毛的过程	s	ɔŋ	1
崇	sɔŋ2		s	ɔŋ	2
□	sɔŋ2	丑、难看	s	ɔŋ	2
宋	sɔŋ5		s	ɔŋ	5
送	sɔŋ5		s	ɔŋ	5
东	tɔŋ1		t	ɔŋ	1
冬	tɔŋ1		t	ɔŋ	1
同	tɔŋ2		t	ɔŋ	2
铜	tɔŋ2		t	ɔŋ	2
童	tɔŋ2		t	ɔŋ	2
筒	tɔŋ2		t	ɔŋ	2
董	tɔŋ3		t	ɔŋ	3
懂	tɔŋ3		t	ɔŋ	3
冻	tɔŋ5		t	ɔŋ	5
栋	tɔŋ5		t	ɔŋ	5
动	tɔŋ6	~作	t	ɔŋ	6
洞	tɔŋ6		t	ɔŋ	6
□	tɔŋ6	烘烤，~衫；烟熏，~腊肉	t	ɔŋ	6
□	tɔŋ6	介词，以、凭借，~咬：用牙齿咬	t	ɔŋ	6
动	tʰɔŋ1	~棋：下棋	tʰ	ɔŋ	1
通	tʰɔŋ1		tʰ	ɔŋ	1
统	tʰɔŋ3		tʰ	ɔŋ	3
桶	tʰɔŋ3		tʰ	ɔŋ	3
痛	tʰɔŋ5		tʰ	ɔŋ	5
舂	tsɔŋ1		ts	ɔŋ	1
中	tsɔŋ1		ts	ɔŋ	1
忠	tsɔŋ1		ts	ɔŋ	1
终	tsɔŋ1		ts	ɔŋ	1
钟	tsɔŋ1		ts	ɔŋ	1
宗	tsɔŋ1		ts	ɔŋ	1
综	tsɔŋ1		ts	ɔŋ	1
棕	tsɔŋ1		ts	ɔŋ	1
肿	tsɔŋ3		ts	ɔŋ	3
种	tsɔŋ3		ts	ɔŋ	3
总	tsɔŋ3		ts	ɔŋ	3
中	tsɔŋ5	~意	ts	ɔŋ	5
种	tsɔŋ5		ts	ɔŋ	5
众	tsɔŋ5		ts	ɔŋ	5
纵	tsɔŋ5		ts	ɔŋ	5
粽	tsɔŋ5		ts	ɔŋ	5
冲	tsʰɔŋ1		tsʰ	ɔŋ	1
充	tsʰɔŋ1		tsʰ	ɔŋ	1
囱	tsʰɔŋ1		tsʰ	ɔŋ	1
葱	tsʰɔŋ1		tsʰ	ɔŋ	1
聪	tsʰɔŋ1		tsʰ	ɔŋ	1
虫	tsʰɔŋ2	杀~	tsʰ	ɔŋ	2
从	tsʰɔŋ2		tsʰ	ɔŋ	2
丛	tsʰɔŋ2		tsʰ	ɔŋ	2
重	tsʰɔŋ2	~复	tsʰ	ɔŋ	2
□	tsʰɔŋ3	用力推	tsʰ	ɔŋ	3
铳	tsʰɔŋ5		tsʰ	ɔŋ	5
□	tsʰɔŋ5	触、碰	tsʰ	ɔŋ	5
重	tsʰɔŋ6	~要	tsʰ	ɔŋ	6
烘	xɔŋ1		x	ɔŋ	1
红	xɔŋ2		x	ɔŋ	2
洪	xɔŋ2		x	ɔŋ	2
鸿	xɔŋ2		x	ɔŋ	2
哄	xɔŋ3		x	ɔŋ	3
翁	ɔŋ1			ɔŋ	1
□	ɔŋ3	巨大的		ɔŋ	3
□	ɔŋ3	推		ɔŋ	3
蕹	ɔŋ5	~菜		ɔŋ	5
鸡	kɜi1		k	ɜi	1
个	kɜi5	~~：大家	k	ɜi	5
揩	kʰɜi1	擦拭	kʰ	ɜi	1
溪	kʰɜi1	秀~：地名	kʰ	ɜi	1
来	lɜi2	动词	l	ɜi	2
犁	lɜi2		l	ɜi	2
□	lɜi3	有实力、能力强	l	ɜi	3
米	mɜi3	名词	m	ɜi	3
□	nɜi1	~□[kɔ³³]唧：形容长得矮小	n	ɜi	1
□	nɜi1	儿语，~~：母乳、乳头	n	ɜi	1
泥	nɜi2		n	ɜi	2
我	ŋɜi1		ŋ	ɜi	1
蚁	ŋɜi3	~崽：蚂蚁	ŋ	ɜi	3
艾	ŋɜi5		ŋ	ɜi	5
□	pɜi1	~皮：削皮	p	ɜi	1
□	pɜi3	差	p	ɜi	3
□	pɜi3	受委屈时撇嘴的动作	p	ɜi	3
舐	sɜi1	舔	s	ɜi	1
西	sɜi1	~垣：地名	s	ɜi	1
细	sɜi2		s	ɜi	2
使	sɜi3	~性：耍小孩子脾气	s	ɜi	3
洗	sɜi3		s	ɜi	3
□	sɜi3	用拳头打	s	ɜi	3
细	sɜi5	小	s	ɜi	5
低	tɜi1		t	ɜi	1
提	tɜi2		t	ɜi	2
啼	tɜi2		t	ɜi	2
抵	tɜi3		t	ɜi	3
底	tɜi3		t	ɜi	3
渧	tɜi5	滴	t	ɜi	5
弟	tʰɜi1	老~	tʰ	ɜi	1
□	tʰɜi2	动词，吼	tʰ	ɜi	2
睇	tʰɜi3	轻视	tʰ	ɜi	3
剃	tʰɜi5	~脑：剃头	tʰ	ɜi	5
替	tʰɜi5	你~渠死	tʰ	ɜi	5
□	tsɜi1	用指甲抓挠	ts	ɜi	1
□	tsɜi2	用指甲抓挠	ts	ɜi	2
崽	tsɜi3		ts	ɜi	3
齐	tsʰɜi2	~全	tsʰ	ɜi	2
柿	tsʰɜi2		tsʰ	ɜi	2
□	tsʰɜi3	撕碎、扯烂	tsʰ	ɜi	3
□	tsʰɜi6	看，使用范围较“相”窄	tsʰ	ɜi	6
□	xɜi3	扔	x	ɜi	3
□	xɜi6	是	x	ɜi	6
□	ɜi2	~口水：流口水		ɜi	2
□	ɜi2	~开衫：把衣领敞开		ɜi	2
□	ɜi2	名词，粘稠物质；形容词，粘粘的		ɜi	2
□	ɜi6	动词，抛洒		ɜi	6
根	kɜŋ1		k	ɜŋ	1
跟	kɜŋ1		k	ɜŋ	1
庚	kɜŋ1		k	ɜŋ	1
更	kɜŋ1		k	ɜŋ	1
筋	kɜŋ1	牛~，反~：抽筋	k	ɜŋ	1
□	kɜŋ3	动词，盖	k	ɜŋ	3
更	kɜŋ5		k	ɜŋ	5
□	kɜŋ5	头往前倾，~脑壳：点头	k	ɜŋ	5
□	kɜŋ5	山脊	k	ɜŋ	5
坑	kʰɜŋ1	~蒙拐骗	kʰ	ɜŋ	1
很	kʰɜŋ3	老派	kʰ	ɜŋ	3
狠	kʰɜŋ3	发~：努力	kʰ	ɜŋ	3
肯	kʰɜŋ3	~定	kʰ	ɜŋ	3
垦	kʰɜŋ3		kʰ	ɜŋ	3
恳	kʰɜŋ3		kʰ	ɜŋ	3
□	kʰɜŋ6	按	kʰ	ɜŋ	6
冷	lɜŋ1	天气~	l	ɜŋ	1
零	lɜŋ2		l	ɜŋ	2
□	lɜŋ2	深潭	l	ɜŋ	2
冷	lɜŋ3	~藏	l	ɜŋ	3
另	lɜŋ6		l	ɜŋ	6
□	lɜŋ6	背靠	l	ɜŋ	6
猛	mɜŋ3		m	ɜŋ	3
孟	mɜŋ6		m	ɜŋ	6
能	nɜŋ2		n	ɜŋ	2
□	nɜŋ2	果类熟后变软	n	ɜŋ	2
□	nɜŋ2	病痛呻吟	n	ɜŋ	2
□	nɜŋ5	踮脚	n	ɜŋ	5
□	nɜŋ6	~死：作物因水浸泡而死；食~喥：因吃得次数多而厌恶	n	ɜŋ	6
恩	ŋɜŋ1		ŋ	ɜŋ	1
□	ŋɜŋ3	略微地摇晃	ŋ	ɜŋ	3
硬	ŋɜŋ6	~气	ŋ	ɜŋ	6
崩	pɜŋ1	塌~	p	ɜŋ	1
彭	pɜŋ2		p	ɜŋ	2
凭	pɜŋ2	文~	p	ɜŋ	2
□	pɜŋ3	凹陷	p	ɜŋ	3
凭	pɜŋ6	倚靠	p	ɜŋ	6
参	sɜŋ1	人~	s	ɜŋ	1
森	sɜŋ1		s	ɜŋ	1
申	sɜŋ1		s	ɜŋ	1
身	sɜŋ1		s	ɜŋ	1
深	sɜŋ1		s	ɜŋ	1
升	sɜŋ1		s	ɜŋ	1
生	sɜŋ1	学~	s	ɜŋ	1
声	sɜŋ1		s	ɜŋ	1
辰	sɜŋ2		s	ɜŋ	2
晨	sɜŋ2		s	ɜŋ	2
成	sɜŋ2		s	ɜŋ	2
诚	sɜŋ2		s	ɜŋ	2
承	sɜŋ2		s	ɜŋ	2
城	sɜŋ2		s	ɜŋ	2
乘	sɜŋ2	~除	s	ɜŋ	2
塍	sɜŋ2		s	ɜŋ	2
娠	sɜŋ2		s	ɜŋ	2
神	sɜŋ2		s	ɜŋ	2
绳	sɜŋ2		s	ɜŋ	2
沈	sɜŋ3		s	ɜŋ	3
审	sɜŋ3		s	ɜŋ	3
省	sɜŋ3		s	ɜŋ	3
圣	sɜŋ5		s	ɜŋ	5
胜	sɜŋ5		s	ɜŋ	5
肾	sɜŋ6		s	ɜŋ	6
盛	sɜŋ6		s	ɜŋ	6
灯	tɜŋ1		t	ɜŋ	1
登	tɜŋ1		t	ɜŋ	1
筝	tɜŋ1	风~	t	ɜŋ	1
藤	tɜŋ2		t	ɜŋ	2
□	tɜŋ2	寻找	t	ɜŋ	2
等	tɜŋ3		t	ɜŋ	3
凳	tɜŋ5		t	ɜŋ	5
□	tɜŋ5	~重：形容很重	t	ɜŋ	5
□	tɜŋ5	用力地踩、踏	t	ɜŋ	5
□	tɜŋ5	~臭：酸臭	t	ɜŋ	5
邓	tɜŋ6		t	ɜŋ	6
□	tɜŋ6	名词，坑	t	ɜŋ	6
□	tʰɜŋ5	~手：帮手	tʰ	ɜŋ	5
□	tʰɜŋ5	乞求	tʰ	ɜŋ	5
曾	tsɜŋ1	姓	ts	ɜŋ	1
增	tsɜŋ1		ts	ɜŋ	1
贞	tsɜŋ1		ts	ɜŋ	1
针	tsɜŋ1		ts	ɜŋ	1
珍	tsɜŋ1		ts	ɜŋ	1
真	tsɜŋ1		ts	ɜŋ	1
争	tsɜŋ1	唔~：不需要；~点唧：差点儿；~气	ts	ɜŋ	1
征	tsɜŋ1		ts	ɜŋ	1
睁	tsɜŋ1		ts	ɜŋ	1
筝	tsɜŋ1		ts	ɜŋ	1
蒸	tsɜŋ1		ts	ɜŋ	1
正	tsɜŋ1	~月	ts	ɜŋ	1
枕	tsɜŋ3		ts	ɜŋ	3
振	tsɜŋ3		ts	ɜŋ	3
震	tsɜŋ3	地~	ts	ɜŋ	3
整	tsɜŋ3		ts	ɜŋ	3
甑	tsɜŋ5		ts	ɜŋ	5
镇	tsɜŋ5		ts	ɜŋ	5
正	tsɜŋ5		ts	ɜŋ	5
证	tsɜŋ5		ts	ɜŋ	5
政	tsɜŋ5		ts	ɜŋ	5
□	tsɜŋ5	动词，重摔	ts	ɜŋ	5
郴	tsʰɜŋ1	~州：地名	tsʰ	ɜŋ	1
称	tsʰɜŋ1		tsʰ	ɜŋ	1
层	tsʰɜŋ2		tsʰ	ɜŋ	2
曾	tsʰɜŋ2		tsʰ	ɜŋ	2
尘	tsʰɜŋ2		tsʰ	ɜŋ	2
沉	tsʰɜŋ2		tsʰ	ɜŋ	2
陈	tsʰɜŋ2		tsʰ	ɜŋ	2
程	tsʰɜŋ2		tsʰ	ɜŋ	2
橙	tsʰɜŋ2		tsʰ	ɜŋ	2
惩	tsʰɜŋ3		tsʰ	ɜŋ	3
衬	tsʰɜŋ5		tsʰ	ɜŋ	5
称	tsʰɜŋ5	~意	tsʰ	ɜŋ	5
撑	tsʰɜŋ5		tsʰ	ɜŋ	5
秤	tsʰɜŋ5		tsʰ	ɜŋ	5
阵	tsʰɜŋ6		tsʰ	ɜŋ	6
郑	tsʰɜŋ6		tsʰ	ɜŋ	6
含	xɜŋ2	动词	x	ɜŋ	2
痕	xɜŋ2		x	ɜŋ	2
衡	xɜŋ2		x	ɜŋ	2
行	xɜŋ2	辞~，~动	x	ɜŋ	2
很	xɜŋ3	新派	x	ɜŋ	3
肯	xɜŋ3	唔~	x	ɜŋ	3
恨	xɜŋ6		x	ɜŋ	6
杏	xɜŋ6		x	ɜŋ	6
幸	xɜŋ6		x	ɜŋ	6
□	xɜŋ6	伤口化脓	x	ɜŋ	6
□	ɜŋ3	硌		ɜŋ	3
浮	fɜu2	~力	f	ɜu	2
勾	kɜu1	~引	k	ɜu	1
沟	kɜu1		k	ɜu	1
钩	kɜu1	□[iŋ³³]~唧：二齿锄头；~刀：柴刀	k	ɜu	1
□	kɜu1	蹲	k	ɜu	1
勾	kɜu2	~过来	k	ɜu	2
钩	kɜu2	~唧：钩子	k	ɜu	2
阄	kɜu2	拈~：抽签	k	ɜu	2
□	kɜu2	驼背	k	ɜu	2
狗	kɜu3		k	ɜu	3
构	kɜu5		k	ɜu	5
购	kɜu5		k	ɜu	5
够	kɜu5		k	ɜu	5
口	kʰɜu2	使~：使唤	kʰ	ɜu	2
□	kʰɜu2	动词，伸出头去看	kʰ	ɜu	2
口	kʰɜu3	~水	kʰ	ɜu	3
叩	kʰɜu5		kʰ	ɜu	5
扣	kʰɜu5		kʰ	ɜu	5
筘	kʰɜu5	织席器具	kʰ	ɜu	5
□	lɜu1	缝补	l	ɜu	1
楼	lɜu2		l	ɜu	2
缕	lɜu3		l	ɜu	3
□	lɜu5	~鸡：呼鸡	l	ɜu	5
□	lɜu5	动词，诱	l	ɜu	5
陋	lɜu6		l	ɜu	6
漏	lɜu6		l	ɜu	6
谋	mɜu2		m	ɜu	2
某	mɜu3		m	ɜu	3
牡	mɜu3		m	ɜu	3
亩	mɜu3		m	ɜu	3
□	mɜu3	私吞	m	ɜu	3
茂	mɜu6		m	ɜu	6
贸	mɜu6		m	ɜu	6
□	nɜu1	~甜：形容某物很甜	n	ɜu	1
□	nɜu1	精神不好	n	ɜu	1
□	nɜu2	稠	n	ɜu	2
偶	ŋɜu3		ŋ	ɜu	3
藕	ŋɜu3		ŋ	ɜu	3
□	ŋɜu3	木头腐烂	ŋ	ɜu	3
浮	pɜu2		p	ɜu	2
泡	pʰɜu1	~唧：气泡	pʰ	ɜu	1
泡	pʰɜu2	灯~，鱼~	pʰ	ɜu	2
收	sɜu1		s	ɜu	1
搜	sɜu1		s	ɜu	1
馊	sɜu1		s	ɜu	1
仇	sɜu2		s	ɜu	2
手	sɜu3		s	ɜu	3
守	sɜu3		s	ɜu	3
首	sɜu3		s	ɜu	3
□	sɜu3	摘	s	ɜu	3
瘦	sɜu5		s	ɜu	5
嗽	sɜu5	咳~	s	ɜu	5
寿	sɜu6		s	ɜu	6
受	sɜu6		s	ɜu	6
授	sɜu6		s	ɜu	6
兜	tɜu1		t	ɜu	1
蔸	tɜu1		t	ɜu	1
篼	tɜu1	喂食槽	t	ɜu	1
□	tɜu1	动词，招惹	t	ɜu	1
□	tɜu1	表被动，~狗咬喥	t	ɜu	1
头	tɜu2		t	ɜu	2
投	tɜu2		t	ɜu	2
□	tɜu2	起~：起床；□[xaŋ⁴⁵]~：起床	t	ɜu	2
抖	tɜu3		t	ɜu	3
斗	tɜu3	量词	t	ɜu	3
□	tɜu3	动词，捅	t	ɜu	3
□	tɜu3	动词，踹	t	ɜu	3
□	tɜu3	动词，捣	t	ɜu	3
斗	tɜu5	凑；撞	t	ɜu	5
豆	tɜu6		t	ɜu	6
毒	tɜu6	动词，~死	t	ɜu	6
偷	tʰɜu1		tʰ	ɜu	1
敨	tʰɜu3	~气	tʰ	ɜu	3
透	tʰɜu5		tʰ	ɜu	5
舟	tsɜu1		ts	ɜu	1
州	tsɜu1		ts	ɜu	1
周	tsɜu1		ts	ɜu	1
洲	tsɜu1		ts	ɜu	1
帚	tsɜu2	~唧：小扫帚	ts	ɜu	2
皱	tsɜu2		ts	ɜu	2
守	tsɜu3	~屋：看家，~牛：放牛	ts	ɜu	3
走	tsɜu3		ts	ɜu	3
咒	tsɜu5	骂	ts	ɜu	5
皱	tsɜu5	~纹	ts	ɜu	5
奏	tsɜu5		ts	ɜu	5
抽	tsʰɜu1		tsʰ	ɜu	1
轴	tsʰɜu1		tsʰ	ɜu	1
□	tsʰɜu1	~尿：把尿	tsʰ	ɜu	1
愁	tsʰɜu2		tsʰ	ɜu	2
丑	tsʰɜu3		tsʰ	ɜu	3
臭	tsʰɜu5		tsʰ	ɜu	5
凑	tsʰɜu5		tsʰ	ɜu	5
兽	tsʰɜu5		tsʰ	ɜu	5
后	xɜu1	~日	x	ɜu	1
厚	xɜu1		x	ɜu	1
侯	xɜu2		x	ɜu	2
喉	xɜu2		x	ɜu	2
猴	xɜu2		x	ɜu	2
后	xɜu6	前~，~生：年轻人	x	ɜu	6
厚	xɜu6	忠~	x	ɜu	6
候	xɜu6		x	ɜu	6
欧	ɜu1			ɜu	1
殴	ɜu1			ɜu	1
□	ɜu2	弯曲得变形了		ɜu	2
呕	ɜu3			ɜu	3
□	ɜu5	密封，使不透气		ɜu	5
里	li1	量词，一~路	l	i	1
鲤	li1		l	i	1
□	li1	~肚：小腿肚	l	i	1
厘	li2		l	i	2
狸	li2	果子~	l	i	2
离	li2		l	i	2
梨	li2		l	i	2
璃	li2		l	i	2
篱	li2		l	i	2
耳	li3	木~（在该词中的读音）	l	i	3
礼	li3		l	i	3
李	li3		l	i	3
里	li3		l	i	3
理	li3		l	i	3
□	li3	~路：一路上	l	i	3
力	li6		l	i	6
历	li6		l	i	6
厉	li6		l	i	6
吏	li6		l	i	6
丽	li6		l	i	6
励	li6		l	i	6
利	li6		l	i	6
例	li6		l	i	6
荔	li6		l	i	6
痢	li6		l	i	6
眯	mi1		m	i	1
糜	mi1	烂~~	m	i	1
眉	mi2	~毛	m	i	2
迷	mi2	~信	m	i	2
微	mi2	~风细雨	m	i	2
□	mi2	形容词，稠	m	i	2
米	mi3	量词	m	i	3
□	mi6	潜水	m	i	6
鋙	ȵi1	耙~：四齿锄头。《广韵》语居切，锄属	ȵ	i	1
□	ȵi1	□[nɔ⁴⁵]~唧：蜻蜓	ȵ	i	1
泥	ȵi2	水~	ȵ	i	2
仪	ȵi2		ȵ	i	2
宜	ȵi2		ȵ	i	2
疑	ȵi2		ȵ	i	2
鱼	ȵi2		ȵ	i	2
耳	ȵi3	~朵	ȵ	i	3
拟	ȵi3		ȵ	i	3
额	ȵi5	~头	ȵ	i	5
□	ȵi5	蒂	ȵ	i	5
二	ȵi6		ȵ	i	6
贰	ȵi6		ȵ	i	6
腻	ȵi6		ȵ	i	6
义	ȵi6		ȵ	i	6
艺	ȵi6		ȵ	i	6
议	ȵi6		ȵ	i	6
陂	pi1	井~：地名	p	i	1
椑	pi1	~膏：柿子	p	i	1
皮	pi2		p	i	2
枇	pi2		p	i	2
啤	pi2		p	i	2
脾	pi2		p	i	2
□	pi2	量词，一~叶唧	p	i	2
比	pi3		p	i	3
妣	pi3		p	i	3
逼	pi5		p	i	5
闭	pi5		p	i	5
痹	pi5		p	i	5
碧	pi5		p	i	5
壁	pi5		p	i	5
秘	pi5	~书	p	i	5
备	pi6		p	i	6
被	pi6	~动	p	i	6
鼻	pi6		p	i	6
篦	pi6		p	i	6
避	pi6		p	i	6
辟	pi6		p	i	6
僻	pi6		p	i	6
批	pʰi1	~屋：租房子	pʰ	i	1
鄙	pʰi3	~视	pʰ	i	3
痞	pʰi3		pʰ	i	3
劈	pʰi5		pʰ	i	5
