音标	调类	调值	辖字
du	2	113	徒
nu	2	113	奴
tsʰu	2	113	徂
dzu	2	113	徂
t∫ʰu	2	113	鉏[實際音]
dʒu	2	113	鉏[實際音]
lu	2	113	盧
ku	3	41	古
kʰu	3	41	苦
ʔu	3	41	隖
xu	3	41	虎
pu	3	41	補[實際音]
ɸu	3	41	撫甫
tu	3	41	覩
tʰu	3	41	土
t∫u	3	41	肘[實際音]
t∫ʰu	3	41	丑[實際音]
tsu	3	41	祖
tsʰu	3	41	蔖
su	3	41	□𣷶
t∫u	3	41	阻[實際音]
t∫ʰu	3	41	楚[實際音]
∫u	3	41	所[實際音]
ŋu	4	21	五
ɣu	4	21	戶
βu	4	21	父
ɦwu	4	21	武
tʰu	4	21	杜
du	4	21	杜
nu	4	21	怒
tsʰu	4	21	粗
dzu	4	21	粗
t∫ʰu	4	21	齟[實際音]
dʒu	4	21	齟[實際音]
lu	4	21	魯
ku	5	55	顧
kʰu	5	55	絝
ʔu	5	55	汙
xu	5	55	謼
pu	5	55	布[實際音]
ɸu	5	55	赴付
tu	5	55	妒
tʰu	5	55	菟
tsu	5	55	作
tsʰu	5	55	厝
su	5	55	訴
t∫u	5	55	詛[實際音]
t∫ʰu	5	55	楚[實際音]
∫u	5	55	疏[實際音]
ŋu	6	11	誤
ɣu	6	11	護
βu	6	11	附
ɦwu	6	11	務
tʰu	6	11	渡
du	6	11	渡
nu	6	11	笯
tsʰu	6	11	祚
dzu	6	11	祚
t∫ʰu	6	11	助[實際音]
dʒu	6	11	助[實際音]
lu	6	11	路
ɹu	6	11	□[辰心，實際音]𢛚[辰心，實際音]
kyu	1	334	居
kʰyu	1	334	墟區[實際音]
ʔyu	1	334	於迂
xyu	1	334	虛
ʔwyu	1	334	迂[實際音]
ɸyu	1	334	虛[實際音]
tyu	1	334	豬[實際音]
t∫yu	1	334	豬
t∫ʰyu	1	334	攄
tsyu	1	334	且[實際音]
tsʰyu	1	334	疽[實際音]疸[實際音，可能為「疽」]
syu	1	334	胥[實際音]
t∫yu	1	334	諸朱[實際音]
t∫ʰyu	1	334	樞[實際音]
∫yu	1	334	書舒[實際音]
kʰyu	2	113	渠
gyu	2	113	渠
ŋyu	2	113	魚愚[實際音]
ɦyu	2	113	亐余[實際音]
ɦwyu	2	113	于[實際音]
t∫ʰyu	2	113	除
dʒyu	2	113	除
ȵyu	2	113	袽
tsʰyu	2	113	□[尸徐，實際音]𡲰[尸徐，實際音]
dzyu	2	113	□[尸徐，實際音]𡲰[尸徐，實際音]
zyu	2	113	徐[實際音]
ʒyu	2	113	蜍殊[實際音]
lyu	2	113	驢
ɹyu	2	113	如
kyu	3	41	舉
kʰyu	3	41	去
ʔyu	3	41	□[扌於]𢮁[扌於]
xyu	3	41	許
ʔwyu	3	41	羽[實際音]
t∫yu	3	41	貯
t∫ʰyu	3	41	楮
tsyu	3	41	苴[實際音]
tsʰyu	3	41	跛[實際音]
syu	3	41	諝[實際音]
t∫yu	3	41	鬻
t∫ʰyu	3	41	杵
∫yu	3	41	暑
kʰyu	4	21	巨
gyu	4	21	巨
ŋyu	4	21	語
ɦyu	4	21	羽
t∫ʰyu	4	21	佇
dʒyu	4	21	佇
ȵyu	4	21	女
tsʰyu	4	21	咀[實際音]
dzyu	4	21	咀[實際音]
zyu	4	21	敘[實際音]
t∫ʰyu	4	21	紓
dʒyu	4	21	紓
ʒyu	4	21	野
lyu	4	21	呂
ɹyu	4	21	汝
kyu	5	55	據
kʰyu	5	55	㰦
ʔyu	5	55	飫
xyu	5	55	噓
ʔwyu	5	55	遇[實際音]
t∫yu	5	55	著
t∫ʰyu	5	55	絮
tsyu	5	55	怚[實際音]
tsʰyu	5	55	覷[實際音]
syu	5	55	絮[實際音]
t∫yu	5	55	翥
t∫ʰyu	5	55	處
∫yu	5	55	恕
kʰyu	6	11	遽
gyu	6	11	遽
ŋyu	6	11	御
ɦyu	6	11	芋
t∫ʰyu	6	11	箸
dʒyu	6	11	箸
ȵyu	6	11	女
tsʰyu	6	11	埾[實際音]
dzyu	6	11	埾[實際音]
zyu	6	11	屐[實際音，存疑]
ʒyu	6	11	署
lyu	6	11	慮
ɹyu	6	11	洳
kuŋ	1	334	公
kʰuŋ	1	334	空
ʔuŋ	1	334	翁
xuŋ	1	334	烘
pʰuŋ	1	334	□[彳夅]𢓤[彳夅]
tuŋ	1	334	東
tʰuŋ	1	334	通
t∫uŋ	1	334	中[實際音]
t∫ʰuŋ	1	334	踵[實際音]
tsuŋ	1	334	葼
tsʰuŋ	1	334	悤
suŋ	1	334	檧
t∫uŋ	1	334	鐘[實際音]
t∫ʰuŋ	1	334	衝[實際音]
∫uŋ	1	334	舂[實際音]
guŋ	2	113	□[丸頁]𩑖[丸頁]
ŋuŋ	2	113	㟅
ɣuŋ	2	113	洪
pʰuŋ	2	113	蓬
buŋ	2	113	蓬
muŋ	2	113	蒙
tʰuŋ	2	113	同
duŋ	2	113	同
nuŋ	2	113	齈
t∫ʰuŋ	2	113	重[實際音]
dʒuŋ	2	113	重[實際音]
ȵuŋ	2	113	醲
tsʰuŋ	2	113	叢
dzuŋ	2	113	叢
t∫ʰuŋ	2	113	崇[實際音]蟲[實際音]
dʒuŋ	2	113	崇[實際音]蟲[實際音]
ʒuŋ	2	113	鱅[實際音]
luŋ	2	113	籠
ɹuŋ	2	113	戎
kuŋ	3	41	□[革貢]𩌌[革貢]
kʰuŋ	3	41	孔
ʔuŋ	3	41	蓊
xuŋ	3	41	嗊
puŋ	3	41	琫
tuŋ	3	41	董
tʰuŋ	3	41	侗
tsuŋ	3	41	總
suŋ	3	41	□[甬攵]
ŋuŋ	4	21	湡
ɣuŋ	4	21	澒
pʰuŋ	4	21	菶
buŋ	4	21	菶
muŋ	4	21	蠓
tʰuŋ	4	21	動
duŋ	4	21	動
tsʰuŋ	4	21	嵸
dzuŋ	4	21	嵸
luŋ	4	21	贚
kuŋ	5	55	贡
kʰuŋ	5	55	控
ʔuŋ	5	55	瓮
xuŋ	5	55	烘
tuŋ	5	55	凍
tʰuŋ	5	55	痛
t∫uŋ	5	55	仲[實際音]
tsuŋ	5	55	糉
tsʰuŋ	5	55	謥
suŋ	5	55	送
ɣuŋ	6	11	哄
pʰuŋ	6	11	□[木蓬]𣟀[木蓬]
buŋ	6	11	□[木蓬]𣟀[木蓬]
muŋ	6	11	懞
tʰuŋ	6	11	洞
duŋ	6	11	洞
nuŋ	6	11	齈
tsʰuŋ	6	11	□[聚攴]𣀒[聚攴]
dzuŋ	6	11	□[聚攴]𣀒[聚攴]
luŋ	6	11	弄
kuʔ	7	4	穀
kʰuʔ	7	4	哭
ʔuʔ	7	4	屋
xuʔ	7	4	□[吉殳]𭮪[吉殳]
puʔ	7	4	卜不[實際音]
pʰuʔ	7	4	扑
tuʔ	7	4	豰篤
tʰuʔ	7	4	禿
t∫uʔ	7	4	竹[實際音]
tsuʔ	7	4	簇
tsʰuʔ	7	4	瘯
suʔ	7	4	速
ŋuʔ	8	5	㹊
ɣuʔ	8	5	□[索殳]𭮹[索殳]
pʰuʔ	8	5	僕
buʔ	8	5	僕
muʔ	8	5	木
tʰuʔ	8	5	獨
duʔ	8	5	獨
nuʔ	8	5	耨
tsʰuʔ	8	5	族
dzuʔ	8	5	族
luʔ	8	5	祿
ɹuʔ	8	5	辱
kuʔ	7	4	骨
kʰuʔ	7	4	窟
ʔuʔ	7	4	□[殳頁]𩑦[殳頁]
xuʔ	7	4	忽
ʔwuʔ	7	4	入[實際音]
tuʔ	7	4	咄
tʰuʔ	7	4	宊
tsuʔ	7	4	卒
tsʰuʔ	7	4	猝
suʔ	7	4	窣
ŋuʔ	8	5	兀
ɣuʔ	8	5	搰
tʰuʔ	8	5	突
duʔ	8	5	突
nuʔ	8	5	訥
tsʰuʔ	8	5	椊
dzuʔ	8	5	椊
luʔ	8	5	□[束犮]
kyuʔ	7	4	□[艸大車]𫈹[艸大車]
kʰyuʔ	7	4	曲
ʔyuʔ	7	4	郁
xyuʔ	7	4	旭
t∫yuʔ	7	4	瘃
t∫ʰyuʔ	7	4	梀
tsyuʔ	7	4	足[實際音]
tsʰyuʔ	7	4	促[實際音]
syuʔ	7	4	粟[實際音]
t∫yuʔ	7	4	燭
t∫ʰyuʔ	7	4	娖
∫yuʔ	7	4	束
kʰyuʔ	8	5	局
gyuʔ	8	5	局
ŋyuʔ	8	5	玉
ɦyuʔ	8	5	囿
t∫ʰyuʔ	8	5	躅
dʒyuʔ	8	5	躅
ȵyuʔ	8	5	傉
tsʰyuʔ	8	5	□
dzyuʔ	8	5	□
zyuʔ	8	5	續[實際音]
t∫ʰyuʔ	8	5	贖
dʒyuʔ	8	5	贖
ʒyuʔ	8	5	蜀
