id	ini	fn	pt	单字	IPA	注释
2852	k	œŋ	35	講	kœŋ35	讲话
2853	k	œŋ	35	港	kœŋ35	港口
2854	k	œŋ	33	降	kœŋ33	下降
2855	h	oŋ	21	虹	hoŋ21	彩虹
2856	k	œk	033	覺	kœk3	知觉
2857	k	œk	033	角	kœk3	角色
2858	k	au	35	餃	kau35	水饺
2859	h	œŋ	52	腔	hœŋ52	口腔
2860	kʰ	œk	033	確	kʰœk3	的确
2861	h	œk	033	殼	hœk3	蛋壳
2862	ŋ	œk	022	嶽	ŋœk2	五岳
2863	ŋ	œk	022	岳	ŋœk2	姓
2864	ŋ	œk	022	樂	ŋœk2	音乐
2866	h	œŋ	21	降	hœŋ21	投降
2867	h	œŋ	22	項	hœŋ22	项链
2868	h	œŋ	22	巷	hœŋ22	小巷，街巷
2869	h	œk	022	學	hœk2	学习
2870	ŋ	ɐk	055	握	ŋɐk5	握手
2871	p	ɐŋ	52	崩	pɐŋ52	山崩
2872	p	ɐk	055	北	pɐk5	北方
2873	pʰ	ɐŋ	21	朋	pʰɐŋ21	朋友
2874	m	ɐk	022	墨	mɐk2	笔墨
2875	m	ɐk	022	默	mɐk2	默写
2876	t	ɐŋ	52	登	tɐŋ52	登山
2877	t	ɐŋ	55	燈	tɐŋ55	灯光
2878	t	ɐŋ	35	等	tɐŋ35	高等
2879	t	ɐŋ	33	凳	tɐŋ33	凳子
2880	t	ɐk	055	得	tɐk5	得到
2881	t	ɐk	055	德	tɐk5	道德
2882	tʰ	ɐŋ	21	騰	tʰɐŋ21	奔腾
2883	tʰ	ɐŋ	21	藤	tʰɐŋ21	藤椅
2884	tʰ	ɐŋ	21	疼	tʰɐŋ21	疼痛
2885	t	ɐŋ	22	鄧	tɐŋ22	姓
2886	kʰ	eŋ	21	澄	kʰeŋ21	澄清
2887	t	ɐk	022	特	tɐk2	特别
2888	l	ɐŋ	21	能	lɐŋ21	才能
2889	l	eŋ	21	棱	leŋ21	棱角
2890	l	ɐk	022	肋	lɐk2	肋骨
2891	l	ɐk	055	勒	lɐk5	勒索
2892	tʃ	ɐŋ	52	曾	tʃɐŋ52	姓
2893	tʃ	ɐŋ	52	增	tʃɐŋ52	增加
2894	tʃ	ɐŋ	52	憎	tʃɐŋ52	憎恨
2895	tʃ	ɐk	055	則	tʃɐk5	否则
2896	tʃʰ	ɐŋ	21	曾	tʃʰɐŋ21	曾经
2897	tʃʰ	ɐŋ	21	層	tʃʰɐŋ21	层次
2898	tʃ	ɐŋ	22	贈	tʃɐŋ22	赠送
2899	tʃʰ	ɐk	022	賊	tʃʰɐk2	做贼
2900	tʃ	ɐŋ	55	僧	tʃɐŋ55	唐僧
2901	ʃ	ɐk	055	塞	ʃɐk5	阻塞
2902	h	ɐŋ	35	肯	hɐŋ35	肯定
2903	h	ɐk	055	刻	hɐk5	刀刻，雕刻
2904	h	ɐk	055	刻	hɐk5	时刻
2905	h	ɐk	055	克	hɐk5	克服
2906	h	ɐk	055	黑	hɐk5	黑白
2907	h	ɐŋ	21	恒	hɐŋ21	永恒
2908	p	eŋ	55	冰	peŋ55	结冰
2909	p	ek	055	逼	pek5	被逼
2910	pʰ	ɐŋ	21	憑	pʰɐŋ21	文凭
2911	l	ek	055	匿	lek5	匿名
2912	l	eŋ	21	陵	leŋ21	陵园
2913	l	eŋ	21	凌	leŋ21	冰凌；凌厉
2914	l	eŋ	21	菱	leŋ21	菱角
2915	l	ek	022	力	lek2	力量
2916	tʃ	ek	055	即	tʃek5	立即
2917	tʃ	ɐk	055	鯽	tʃɐk5	鲫鱼
2918	ʃ	ek	055	息	ʃek5	休息
2919	ʃ	ek	055	熄	ʃek5	熄灭
2920	ʃ	ek	055	媳	ʃek5	媳妇
2921	tʃ	eŋ	52	徵	tʃeŋ52	征求
2922	tʃʰ	eŋ	21	澄	tʃʰeŋ21	水浑，澄一澄
2922	kʰ	eŋ	21	澄	kʰeŋ21	水浑，澄一澄
2923	tʃʰ	eŋ	21	懲	tʃʰeŋ21	惩罚
2924	tʃʰ	ɛŋ	13	橙	tʃʰɛŋ13	橙子
2925	t	ɐŋ	52	瞪	tɐŋ52	瞪眼
2926	tʃ	ek	022	直	tʃek2	直接
2927	tʃ	ek	022	值	tʃek2	价值
2928	tʃ	ɐk	055	側	tʃɐk5	侧面
2929	tʃʰ	ɐk	055	測	tʃʰɐk5	测量
2930	ʃ	ek	055	色	ʃek5	色彩
2931	ʃ	ek	055	嗇	ʃek5	吝啬
2932	tʃ	eŋ	52	蒸	tʃeŋ52	蒸发
2933	tʃʰ	eŋ	13	拯	tʃʰeŋ13	拯救
2934	tʃ	eŋ	33	證	tʃeŋ33	证明
2935	tʃ	eŋ	33	症	tʃeŋ33	病症
2936	tʃ	ek	055	織	tʃek5	织布
2937	tʃ	ek	055	職	tʃek5	职务
2938	tʃʰ	eŋ	52	稱	tʃʰeŋ52	称呼；称重量
2939	tʃʰ	eŋ	33	稱	tʃʰeŋ33	相称，称心
2940	tʃʰ	eŋ	33	秤	tʃʰeŋ33	一杆秤
2941	ʃ	eŋ	21	乘	ʃeŋ21	乘法
2942	ʃ	eŋ	21	繩	ʃeŋ21	麻绳
2944	ʃ	eŋ	22	剩	ʃeŋ22	剩余
2945	ʃ	ek	022	食	ʃek2	食物
2946	ʃ	ek	022	蝕	ʃek2	月蚀，腐蚀
2947	ʃ	eŋ	52	升	ʃeŋ52	升级
2948	ʃ	eŋ	33	勝	ʃeŋ33	胜败，战胜
2949	ʃ	eŋ	33	勝	ʃeŋ33	胜任
2950	ʃ	ek	055	識	ʃek5	认识
2951	ʃ	ek	055	式	ʃek5	式样
2952	ʃ	ek	055	飾	ʃek5	装饰
2953	ʃ	eŋ	21	承	ʃeŋ21	继承
2954	ʃ	eŋ	21	丞	ʃeŋ21	丞相
2955	tʃ	ek	022	殖	tʃek2	繁殖
2956	tʃ	ek	022	植	tʃek2	植物
2957		ieŋ	21	仍	ieŋ21	仍然
2958		ieŋ	21	扔	ieŋ21	扔掉
2959	kʰ	ek	055	棘	kʰek5	棘手
2960	k	ek	022	極	kek2	南极
2961		i	21	凝	i21	凝固
2962	h	eŋ	52	興	heŋ52	兴旺
2963	h	eŋ	33	興	heŋ33	高兴
2964		ieŋ	33	應	ieŋ33	应对，响应
2965		ieŋ	55	鷹	ieŋ55	老鹰
2966		ieŋ	52	應	ieŋ52	应该
2967		iek	055	憶	iek5	回忆
2968		iek	055	億	iek5	亿万
2969		iek	055	抑	iek5	压抑
2970		ieŋ	21	蠅	ieŋ21	苍蝇
2971		iɐn	22	孕	iɐn22	怀孕
2972		iek	022	翼	iek2	机翼
2973	k	ok	033	國	kok3	中国
2974		uɐŋ	21	弘	uɐŋ21	弘扬
2975		uɛk	022	或	uɛk2	或者
2976		uɐk	022	惑	uɐk2	迷惑
2977		uek	022	域	uek2	地域
2978	p	ɛk	033	百	pɛk3	百姓
2979	pʰ	ɛk	033	柏	pʰɛk3	柏树
2980	p	ɛk	033	伯	pɛk3	伯父
2981	p	ek	055	迫	pek5	迫害
2982	pʰ	ɛŋ	52	烹	pʰɛŋ52	烹调
2983	pʰ	oŋ	33	碰	pʰoŋ33	碰到
2984	pʰ	ɛk	033	拍	pʰɛk3	拍球
2985	pʰ	ɛk	033	珀	pʰɛk3	琥珀
2986	pʰ	ɛk	033	魄	pʰɛk3	魂魄
2987	pʰ	ɛŋ	21	彭	pʰɛŋ21	姓
2988	pʰ	ɛŋ	21	膨	pʰɛŋ21	膨胀
2989	p	ɛk	022	白	pɛk2	白色；白吃白喝
2990	p	ɛk	022	帛	pɛk2	财帛
2991	m	ɛŋ	21	盲	mɛŋ21	盲人，文盲
2992	m	œŋ	52	虻	mœŋ52	牛虻
2993	m	ɛŋ	13	猛	mɛŋ13	凶猛
2994	m	ɛŋ	22	孟	mɛŋ22	孟子
2995	m	ɐk	022	陌	mɐk2	陌生人
2996	t	a	33	打	ta33	打针
2997	l	ɛŋ	13	冷	lɛŋ13	天冷
2998	tʃʰ	ɛŋ	52	撑	tʃʰɛŋ52	支撑
2999	tʃʰ	ɛk	033	拆	tʃʰɛk3	拆开
3000	tʃ	ɛk	022	澤	tʃɛk2	毛泽东
3001	tʃ	ɛk	022	擇	tʃɛk2	择菜；选择
3002	tʃ	ɛk	033	宅	tʃɛk3	住宅
3003	tʃ	ɛk	033	窄	tʃɛk3	狭窄
3004	ʃ	ɛŋ	52	生	ʃɛŋ52	生活；生小孩
3005	ʃ	ɛŋ	52	牲	ʃɛŋ52	牺牲；畜牲
3006	ʃ	ɛŋ	55	笙	ʃɛŋ55	乐器
3007	ʃ	ɛŋ	55	甥	ʃɛŋ55	外甥
3008	ʃ	ɛŋ	35	省	ʃɛŋ35	省长
3009	ʃ	ɛŋ	35	省	ʃɛŋ35	节省
3010	k	ɐŋ	33	更	kɐŋ33	更加
3011	k	ɛŋ	52	庚	kɛŋ52	庚子，庚款
3012	k	ɛŋ	55	羹	kɛŋ55	调羹
3013	k	ɐŋ	35	哽	kɐŋ35	骨哽在喉
3014	k	ɛŋ	33	埂	kɛŋ33	田埂
3015	k	uɛŋ	35	梗	kuɛŋ35	菜梗
3016	k	ɛŋ	52	更	kɛŋ52	三更；更换
3017	k	ɛk	033	格	kɛk3	格子
3018	h	ɛŋ	52	坑	hɛŋ52	坑害
3019	h	ɛk	033	客	hɛk3	客人
3020	ŋ	ɛŋ	22	硬	ŋɛŋ22	软硬
3021	ŋ	ɛk	022	額	ŋɛk2	名额
3022	h	ɐŋ	52	亨	hɐŋ52	大亨
3023	h	ɛk	033	赫	hɛk3	显赫
3024	h	ɛk	033	嚇	hɛk3	吓一跳
3025	h	ɛŋ	21	行	hɛŋ21	行走；行为
3026	h	ɐŋ	21	衡	hɐŋ21	平衡
3027	h	ɐŋ	22	杏	hɐŋ22	杏仁
3028	h	aŋ	21	行	haŋ21	品行
3029	p	ɐn	52	浜	pɐn52	沙家浜
3030	p	ɐŋ	52	繃	pɐŋ52	绷带
3031	pʰ	eŋ	13	迸	pʰeŋ13	迸裂
3032	m	œk	055	擘	mœk5	用手擘开
3033	m	œk	022	檗	mœk2	黄檗（中药名）
3034	pʰ	ɛŋ	21	棚	pʰɛŋ21	瓜棚
3035	pʰ	œŋ	13	蚌	pʰœŋ13	蚌壳
3036	m	ɐŋ	21	萌	mɐŋ21	萌芽
3037	m	œŋ	21	氓	mœŋ21	流氓
3038	m	ɛk	022	麥	mɛk2	大麦
3039	m	ɐk	022	脈	mɐk2	把脉
3040	tʃ	ɛk	022	摘	tʃɛk2	文摘；摘花
3041	tʃʰ	ɛŋ	13	橙	tʃʰɛŋ13	橙子，脐橙
3042	tʃ	ɛŋ	52	争	tʃɛŋ52	争吵，战争
3043	tʃ	ɐŋ	55	筝	tʃɐŋ55	风筝
3044	tʃʰ	ɛŋ	33	睁	tʃʰɛŋ33	睁眼
3045	tʃ	ɛŋ	55	踭	tʃɛŋ55	脚后跟
3046	tʃ	ɛk	033	責	tʃɛk3	责任
3047	tʃʰ	ɛk	033	策	tʃʰɛk3	策略
3048	tʃʰ	ɛk	033	册	tʃʰɛk3	书册
3049	k	ɛŋ	52	耕	kɛŋ52	耕田
3050	k	ɐŋ	35	耿	kɐŋ35	耿耿于怀
3051	k	ɛk	033	革	kɛk3	革命；皮革
3052	k	ɛk	033	隔	kɛk3	隔开，隔壁
3053	k	ɛŋ	33	莖	kɛŋ33	花茎
3054	h	ɐŋ	22	幸	hɐŋ22	幸福
3055	h	ɐt	022	核	hɐt2	果核
3056	h	ɐt	022	核	hɐt2	核对
3057		ɐŋ	52	鶯	ɐŋ52	黄莺
3058		ieŋ	52	鸚	ieŋ52	鹦鹉
3059		ieŋ	55	櫻	ieŋ55	樱桃
3060	ŋ	ɐk	055	扼	ŋɐk5	扼杀
3061		ɛk	033	軛	ɛk3	牛轭（牛耕田时套的工具）
3062	p	eŋ	52	兵	peŋ52	当兵
3063	p	eŋ	35	丙	peŋ35	甲乙丙丁
3064	p	ɐn	35	秉	pɐn35	秉公办事
3065	p	iə̯ŋ	33	柄	piə̯ŋ33	把柄
3066	p	ek	055	碧	pek5	碧玉
3067	pʰ	eŋ	21	平	pʰeŋ21	平时
3068	pʰ	iə̯ŋ	21	坪	pʰiə̯ŋ21	草坪
3069	pʰ	eŋ	21	評	pʰeŋ21	批评
3070	p	iə̯ŋ	22	病	piə̯ŋ22	生病
3071	m	eŋ	21	鳴	meŋ21	鸣叫
3072	m	eŋ	21	明	meŋ21	明年
3073	m	ɐŋ	21	盟	mɐŋ21	同盟
3074	m	eŋ	13	皿	meŋ13	器皿
3075	m	eŋ	22	命	meŋ22	命令；一条命
3076	k	eŋ	52	京	keŋ52	北京
3077	k	eŋ	52	荆	keŋ52	荆州
3078	k	iə̯ŋ	52	驚	kiə̯ŋ52	吃惊，好惊
3079	k	eŋ	35	境	keŋ35	境界
3080	k	eŋ	35	景	keŋ35	景色
3081	k	eŋ	35	警	keŋ35	警察
3082	k	eŋ	33	敬	keŋ33	敬爱
3083	k	eŋ	35	竟	keŋ35	竟然
3084	k	iə̯ŋ	33	鏡	kiə̯ŋ33	镜子，圆镜
3085	k	ek	055	戟	kek5	方天画戟
3086	h	eŋ	55	卿	heŋ55	人名用字；爱卿
3087	h	eŋ	33	慶	heŋ33	庆祝
3088	kʰ	eŋ	21	擎	kʰeŋ21	举起
3089	kʰ	eŋ	21	鯨	kʰeŋ21	鲸鱼
3090	k	eŋ	33	競	keŋ33	竞争
3091	kʰ	iə̯k	022	劇	kʰiə̯k2	剧烈
3092	kʰ	iə̯k	022	劇	kʰiə̯k2	戏剧
3093	kʰ	iə̯k	022	屐	kʰiə̯k2	木屐
3094		ieŋ	21	迎	ieŋ21	欢迎
3095		iek	022	逆	iek2	逆风
3096		ieŋ	52	英	ieŋ52	英雄
3097		ieŋ	35	影	ieŋ35	电影
3098		ieŋ	35	映	ieŋ35	反映
3099	p	iə̯ŋ	35	餅	piə̯ŋ35	饼干
3100	pʰ	eŋ	33	併	pʰeŋ33	合并
3101	p	iə̯k	033	璧	piə̯k3	玉璧
3102	pʰ	eŋ	33	聘	pʰeŋ33	聘请
3103	pʰ	ek	055	僻	pʰek5	偏僻
3104	pʰ	ek	055	癖	pʰek5	癖好，怪癖
3105	pʰ	ek	055	辟	pʰek5	开辟
3106	m	eŋ	21	名	meŋ21	名字
3106	m	iə̯ŋ	35	名	miə̯ŋ35	名字
3107	l	eŋ	13	領	leŋ13	领钱；衣领
3108	l	eŋ	13	嶺	leŋ13	山岭，岭南
3109	l	eŋ	13	令	leŋ13	令人
3110	tʃ	eŋ	52	精	tʃeŋ52	精灵
3110	tʃ	eŋ	55	精	tʃeŋ55	精灵
3111	tʃ	eŋ	55	晶	tʃeŋ55	水晶
3112	tʃ	eŋ	52	睛	tʃeŋ52	眼睛
3113	tʃ	iə̯ŋ	35	井	tʃiə̯ŋ35	一口井；井井有条
3114	tʃ	ek	055	積	tʃek5	积极
3115	tʃ	ek	055	跡	tʃek5	笔迹
3116	tʃ	iə̯k	033	脊	tʃiə̯k3	背脊
3117	tʃʰ	eŋ	52	清	tʃʰeŋ52	清洁，水很清
3118	tʃʰ	iə̯ŋ	35	請	tʃʰiə̯ŋ35	请人，邀请
3119	tʃʰ	eŋ	21	情	tʃʰeŋ21	情节
3120	tʃʰ	eŋ	21	晴	tʃʰeŋ21	天晴
3121	tʃ	eŋ	22	静	tʃeŋ22	安静
3122	tʃ	iə̯ŋ	22	净	tʃiə̯ŋ22	净重；干净
3123	tʃ	ek	022	籍	tʃek2	籍贯
3124	tʃ	ek	022	藉	tʃek2	狼藉
3125	ʃ	ɛŋ	35	省	ʃɛŋ35	反省
3126	ʃ	eŋ	33	性	ʃeŋ33	性别
3127	ʃ	eŋ	33	姓	ʃeŋ33	姓名
3128	ʃ	ek	055	惜	ʃek5	可惜
3129	ʃ	ek	055	昔	ʃek5	今昔
3130	tʃ	ek	022	席	tʃek2	酒席；主席
3131	tʃ	iə̯k	022	蓆	tʃiə̯k2	草席
3132	tʃ	ek	022	夕	tʃek2	夕阳
3133	tʃ	eŋ	52	貞	tʃeŋ52	贞节
3134	tʃ	eŋ	52	偵	tʃeŋ52	侦察
3135	tʃʰ	eŋ	35	逞	tʃʰeŋ35	得逞
3136	tʃʰ	eŋ	21	呈	tʃʰeŋ21	呈现
3137	tʃʰ	eŋ	21	程	tʃʰeŋ21	程度；姓
3138	tʃ	eŋ	22	鄭	tʃeŋ22	姓；郑重
3140	tʃ	eŋ	52	正	tʃeŋ52	正月
3141	tʃ	eŋ	52	征	tʃeŋ52	长征；征兵
3142	tʃ	eŋ	35	整	tʃeŋ35	整体
3143	tʃ	eŋ	33	正	tʃeŋ33	正直，方正
3144	tʃ	eŋ	33	政	tʃeŋ33	政治
3145	tʃ	iə̯k	033	隻	tʃiə̯k3	一只
3146	tʃ	iə̯k	033	炙	tʃiə̯k3	炙手可热
3147	tʃʰ	iə̯k	033	赤	tʃʰiə̯k3	赤脚
3148	tʃʰ	ek	055	斥	tʃʰek5	排斥
3149	tʃʰ	iə̯k	033	尺	tʃʰiə̯k3	尺寸，一把尺
3150	ʃ	ɛ	22	射	ʃɛ22	射箭
3151	ʃ	ɛŋ	52	聲	ʃɛŋ52	声音
3152	ʃ	eŋ	33	聖	ʃeŋ33	神圣
3153	ʃ	ek	055	適	ʃek5	合适
3154	ʃ	ek	055	釋	ʃek5	解释
3155	ʃ	eŋ	21	成	ʃeŋ21	完成
3156	ʃ	eŋ	21	城	ʃeŋ21	县城
3157	ʃ	eŋ	21	誠	ʃeŋ21	诚心
3158	ʃ	eŋ	22	盛	ʃeŋ22	兴盛；姓
3159	ʃ	iə̯k	022	石	ʃiə̯k2	石头
3160	k	iə̯ŋ	35	頸	kiə̯ŋ35	头颈
3161	k	eŋ	22	勁	keŋ22	有劲
3162	h	iə̯ŋ	52	輕	hiə̯ŋ52	轻重
3163		ieŋ	55	嬰	ieŋ55	婴儿
3164		ieŋ	55	纓	ieŋ55	红缨枪
3165		iek	055	益	iek5	利益
3166		ieŋ	21	盈	ieŋ21	盈利
3167		iə̯ŋ	21	贏	iə̯ŋ21	输赢
3168		iek	022	亦	iek2	亦可
3169		iek	022	譯	iek2	翻译
3170		iek	022	易	iek2	交易
3171		iek	022	液	iek2	液体
3172		iek	022	腋	iek2	腋下
3173	p	iə̯k	033	壁	piə̯k3	墙壁
3174	pʰ	eŋ	33	拼	pʰeŋ33	拼音，拼图
3175	pʰ	iə̯k	033	劈	pʰiə̯k3	雷劈，刀劈
3176	pʰ	eŋ	21	瓶	pʰeŋ21	瓶子
3177	pʰ	eŋ	13	屏	pʰeŋ13	屏风
3178	pʰ	eŋ	21	萍	pʰeŋ21	萍水相逢；萍乡
3179	pʰ	eŋ	33	並	pʰeŋ33	并且
3180	m	eŋ	13	銘	meŋ13	铭刻
3181	m	eŋ	21	冥	meŋ21	冥王，冥钞
3182	m	ek	022	覓	mek2	寻觅
3183	t	eŋ	52	丁	teŋ52	甲乙丙丁；姓
3184	t	iə̯ŋ	33	釘	tiə̯ŋ33	钉书（动）
3185	t	iə̯ŋ	55	疔	tiə̯ŋ55	疔疮
3186	t	eŋ	52	叮	teŋ52	蚊子咬
3187	t	eŋ	35	頂	teŋ35	顶好；山顶
3187	t	iə̯ŋ	35	頂	tiə̯ŋ35	顶好；山顶
3188	t	eŋ	35	鼎	teŋ35	鼎盛
3189	t	iə̯ŋ	55	釘	tiə̯ŋ55	铁钉（名）
3190	t	eŋ	22	訂	teŋ22	订合同，预订
3191	t	ek	055	的	tek5	目的
3192	t	ek	022	滴	tek2	滴水
3193	t	ek	055	嫡	tek5	嫡系，嫡亲
3194	tʰ	iə̯ŋ	52	聽	tʰiə̯ŋ52	听见，听话
3195	tʰ	iə̯ŋ	55	廳	tʰiə̯ŋ55	客厅
3196	t	iə̯ŋ	52	汀	tiə̯ŋ52	汀州
3197	tʰ	iə̯ŋ	52	聽	tʰiə̯ŋ52	听任
3198	tʰ	iə̯k	033	踢	tʰiə̯k3	踢球
3199	tʰ	ek	055	剔	tʰek5	挑剔
3200	tʰ	eŋ	13	亭	tʰeŋ13	凉亭
3201	tʰ	eŋ	21	停	tʰeŋ21	停下
3202	tʰ	eŋ	21	廷	tʰeŋ21	朝廷
3203	tʰ	eŋ	21	庭	tʰeŋ21	家庭
3204	tʰ	eŋ	21	蜓	tʰeŋ21	蜻蜓
3205	tʰ	iə̯ŋ	13	艇	tʰiə̯ŋ13	潜艇
3206	tʰ	eŋ	13	挺	tʰeŋ13	挺胸
3207	t	eŋ	22	錠	teŋ22	银锭
3208	t	eŋ	22	定	teŋ22	坚定
3209	t	iə̯k	022	笛	tiə̯k2	笛子
3210	t	ek	022	敵	tek2	敌人
3211	t	ek	022	狄	tek2	姓
3212	t	iə̯k	022	糴	tiə̯k2	籴米（买米）
3213	l	eŋ	21	寧	leŋ21	安宁
3214	l	eŋ	21	寧	leŋ21	宁可
3215	l	ek	055	溺	lek5	溺死
3216	l	iə̯ŋ	21	靈	liə̯ŋ21	灵活
3216	l	eŋ	21	靈	leŋ21	灵活
3217	l	eŋ	21	零	leŋ21	零碎；零分；十零个
3218	l	eŋ	21	鈴	leŋ21	风铃
3219	l	eŋ	21	伶	leŋ21	伶俐；伶仃
3220	l	eŋ	52	拎	leŋ52	提
3221	l	eŋ	21	翎	leŋ21	翎毛
3222	l	eŋ	22	另	leŋ22	另外
3223	l	ek	022	歷	lek2	经历，历史
3224	l	ek	022	曆	lek2	日历，历书
3225	l	ek	055	礫	lek5	瓦砾
3226	tʃ	ek	055	績	tʃek5	成绩
3227	tʃʰ	iə̯ŋ	52	青	tʃʰiə̯ŋ52	青年；青色
3228	tʃʰ	eŋ	52	蜻	tʃʰeŋ52	蜻蜓
3229	tʃʰ	ek	055	戚	tʃʰek5	亲戚
3230	tʃ	ek	022	寂	tʃek2	寂寞
3231	ʃ	eŋ	55	星	ʃeŋ55	星星
3232	ʃ	iə̯ŋ	52	腥	ʃiə̯ŋ52	腥臭
3233	ʃ	iə̯ŋ	35	醒	ʃiə̯ŋ35	醒来，清醒
3233	ʃ	eŋ	35	醒	ʃeŋ35	醒来，清醒
3234	ʃ	iə̯k	033	錫	ʃiə̯k3	无锡；锡纸
3235	ʃ	ek	055	析	ʃek5	分析
3236	k	eŋ	52	經	keŋ52	经济
3237	k	eŋ	33	徑	keŋ33	半径
3238	k	eŋ	52	經	keŋ52	经纬
3239	k	ek	055	擊	kek5	击败
3240	k	ek	055	激	kek5	激动
3241	ʃ	ek	022	喫	ʃek2	吃东西；吃亏
3242	h	eŋ	55	馨	heŋ55	温馨
3243		ieŋ	21	形	ieŋ21	形状
3244		ieŋ	21	型	ieŋ21	型号
3245		ieŋ	21	刑	ieŋ21	刑法
3246	kʰ	œŋ	33	礦	kʰœŋ33	煤矿
3247		uɛŋ	21	横	uɛŋ21	横直
3248		uɛŋ	21	横	uɛŋ21	蛮横
3249	k	uɐŋ	52	轟	kuɐŋ52	轰炸
3250		uɐŋ	21	宏	uɐŋ21	宏大
3251		uœk	022	獲	uœk2	获得
3252		uɛk	022	劃	uɛk2	计划
3253	h	eŋ	52	兄	heŋ52	兄弟
3254		ueŋ	21	榮	ueŋ21	光荣
3255		ueŋ	13	永	ueŋ13	永远
3256		ueŋ	13	泳	ueŋ13	游泳
3257		ueŋ	13	咏	ueŋ13	歌咏
3258	kʰ	eŋ	52	傾	kʰeŋ52	倾向
3259	kʰ	eŋ	52	頃	kʰeŋ52	公顷
3259	kʰ	eŋ	13	頃	kʰeŋ13	公顷
3260	kʰ	eŋ	21	瓊	kʰeŋ21	琼楼
3261		ieŋ	21	營	ieŋ21	营养
3262		ueŋ	13	穎	ueŋ13	新颖
3263		iek	022	疫	iek2	疫苗
3264		iek	022	役	iek2	战役
3265		ieŋ	21	螢	ieŋ21	萤火虫
3266	p	ok	055	卜	pok5	占卜
3267	pʰ	œk	033	撲	pʰœk3	扑灭
3268	pʰ	ok	055	仆	pʰok5	仆倒
3269	pʰ	oŋ	21	篷	pʰoŋ21	帐篷
3270	pʰ	oŋ	21	蓬	pʰoŋ21	蓬勃；蓬蒿；蓬莱
3271	p	ok	055	僕	pok5	仆人，奴仆
3272	p	ou	22	曝	pou22	曝光
3273	p	ou	22	瀑	pou22	瀑布
3274	m	oŋ	21	蒙	moŋ21	蒙古
3275	m	oŋ	35	懵	moŋ35	懵懂
3276	m	ok	022	木	mok2	木头
3277	t	oŋ	52	東	toŋ52	东方
3278	t	oŋ	35	董	toŋ35	姓
3279	t	oŋ	35	懂	toŋ35	懂了；懵懂
3280	t	oŋ	33	凍	toŋ33	冻死
3281	t	oŋ	33	棟	toŋ33	栋梁
3282	tʰ	oŋ	52	通	tʰoŋ52	通过
3283	tʰ	oŋ	35	桶	tʰoŋ35	木桶
3284	tʰ	oŋ	35	捅	tʰoŋ35	捅破了
3285	tʰ	oŋ	33	痛	tʰoŋ33	痛苦
3286	tʰ	yt	055	秃	tʰyt5	秃顶
3287	tʰ	oŋ	21	同	tʰoŋ21	同学
3288	tʰ	oŋ	21	銅	tʰoŋ21	铜器
3289	tʰ	oŋ	21	桐	tʰoŋ21	梧桐
3290	tʰ	oŋ	35	筒	tʰoŋ35	电筒
3291	tʰ	oŋ	21	童	tʰoŋ21	儿童
3292	tʰ	oŋ	21	瞳	tʰoŋ21	瞳孔
3293	t	oŋ	22	動	toŋ22	动作
3294	t	oŋ	22	洞	toŋ22	山洞
3295	t	ok	022	獨	tok2	独立
3296	t	ok	022	讀	tok2	读书
3297	l	oŋ	21	籠	loŋ21	牢笼
3298	l	oŋ	21	聾	loŋ21	耳聋
3299	l	oŋ	21	嚨	loŋ21	喉咙
3300	l	oŋ	35	攏	loŋ35	靠拢
3301	l	oŋ	13	弄	loŋ13	弄错
3302	l	ok	022	鹿	lok2	鹿茸
3303	l	ok	022	禄	lok2	福禄寿
3304	tʃ	oŋ	52	棕	tʃoŋ52	棕色
3305	tʃ	oŋ	52	鬃	tʃoŋ52	马鬃
3306	tʃ	oŋ	35	總	tʃoŋ35	总计
3307	tʃ	oŋ	33	粽	tʃoŋ33	粽子
3308	tʃʰ	oŋ	52	聰	tʃʰoŋ52	聪明
3309	tʃʰ	oŋ	52	匆	tʃʰoŋ52	匆忙
3310	tʃʰ	oŋ	55	葱	tʃʰoŋ55	香葱
3311	tʰ	oŋ	55	囱	tʰoŋ55	烟囱
3312	tʃʰ	oŋ	21	叢	tʃʰoŋ21	树丛
3313	tʃ	ok	022	族	tʃok2	民族
3314	ʃ	oŋ	33	送	ʃoŋ33	送客
3315	tʃʰ	ok	055	速	tʃʰok5	速度
3316	k	oŋ	52	公	koŋ52	公文
3317	k	oŋ	55	蚣	koŋ55	蜈蚣
3318	k	oŋ	52	工	koŋ52	工人
3319	k	oŋ	52	功	koŋ52	功课
3320	k	oŋ	52	攻	koŋ52	攻击
3321	k	oŋ	33	貢	koŋ33	贡献
3322	k	ok	055	穀	kok5	稻谷
3323	k	ok	055	谷	kok5	山谷
3324	h	oŋ	52	空	hoŋ52	空虚
3325	kʰ	oŋ	35	孔	kʰoŋ35	孔子
3326	h	oŋ	33	控	hoŋ33	控制
3327	h	oŋ	52	空	hoŋ52	亏空
3328	h	ok	055	哭	hok5	痛哭
3329	kʰ	oŋ	33	烘	kʰoŋ33	烘干
3330	h	oŋ	21	哄	hoŋ21	哄骗
3331	h	oŋ	21	紅	hoŋ21	红色
3332	h	oŋ	21	洪	hoŋ21	洪水
3333	h	oŋ	21	鴻	hoŋ21	大展鸿图
3334	h	oŋ	21	虹	hoŋ21	天上的虹
3335	k	oŋ	33	汞	koŋ33	红汞
3336	h	oŋ	33	鬨	hoŋ33	内哄，起哄
