id	ini	fn	pt	单字	IPA	注释
614	p	ɐi	22	斃	pɐi22	枪毙
615	l	ai	22	例	lai22	例子
616	l	ɐi	22	厲	lɐi22	厉害
617	l	ai	22	勵	lai22	鼓励
618	tʃ	ai	33	祭	tʃai33	祭祀
619	tʃ	ai	33	際	tʃai33	国际
620	tʃ	ai	22	滯	tʃai22	停滞
621	tʃ	ai	33	制	tʃai33	制度
622	tʃ	ai	33	製	tʃai33	制造
623	ʃ	ai	33	世	ʃai33	世界
624	ʃ	ai	33	勢	ʃai33	势力
625	ʃ	ai	22	誓	ʃai22	发誓
626	ʃ	ai	22	逝	ʃai22	逝去，逝世
627	ŋ	ai	22	藝	ŋai22	艺术
628	p	ɐi	33	蓖	pɐi33	蓖麻
629	p	ɐi	33	閉	pɐi33	关闭
630	pʰ	ai	52	批	pʰai52	批评
631	m	ɐi	22	迷	mɐi22	迷路
632	m	ai	231	米	mai231	大米
633	m	ɐi	22	謎	mɐi22	谜语
634	t	ai	52	低	tai52	高低
635	tʰ	ai	231	堤	tʰai231	河堤
636	t	ai	35	底	tai35	水底
637	t	ai	35	抵	tai35	抵押
638	t	ai	33	帝	tai33	皇帝
639	t	ai	33	蒂	tai33	瓜蒂，并蒂莲
640	tʰ	ai	52	梯	tʰai52	楼梯
641	tʰ	ai	35	體	tʰai35	身体
642	tʰ	ai	33	替	tʰai33	代替
643	tʰ	ai	33	涕	tʰai33	鼻涕
644	tʰ	ai	33	剃	tʰai33	剃头
645	t	ai	231	題	tai231	题目
646	t	ai	231	提	tai231	提问
647	t	ai	231	蹄	tai231	猪蹄
648	t	ai	231	啼	tai231	鸡啼
649	t	ai	231	弟	tai231	弟弟
650	t	ai	22	第	tai22	第一
651	t	ai	22	遞	tai22	传递
652	l	ai	231	泥	lai231	水泥
653	l	ai	231	犁	lai231	犁地
654	l	ai	231	黎	lai231	黎明；姓
655	l	ai	231	禮	lai231	礼貌
656	l	ai	22	麗	lai22	美丽
657	t	ai	22	隸	tai22	奴隶；隶属
658	l	ɐi	22	莉	lɐi22	茉莉
659	tʃ	ai	52	擠	tʃai52	拥挤
660	tʃ	ai	33	濟	tʃai33	经济
661	tʃʰ	ai	52	妻	tʃʰai52	妻子
662	tʃʰ	ai	33	砌	tʃʰai33	砌墙
663	tʃ	ai	231	齊	tʃai231	整齐
664	tʃ	ɐi	231	臍	tʃɐi231	肚脐
665	tʃ	ai	52	劑	tʃai52	药剂
666	ʃ	ai	52	西	ʃai52	东西南北
667	tʃʰ	ai	52	棲	tʃʰai52	栖息，两栖
668	ʃ	ai	52	犀	ʃai52	犀牛
669	ʃ	ai	35	洗	ʃai35	洗衣服
670	ʃ	ai	33	細	ʃai33	粗细；大细
671	ʃ	ai	33	婿	ʃai33	女婿
672	k	ai	52	雞	kai52	公鸡
674	k	ai	33	計	kai33	会计
675	k	ai	33	繼	kai33	继续
676	h	ai	22	繫	hai22	联系
677	k	ai	33	髻	kai33	发髻
678	kʰ	ai	52	溪	kʰai52	小溪
679	kʰ	ai	35	啓	kʰai35	启发
680	kʰ	ai	33	契	kʰai33	地契
681	ŋ	ai	22	倪	ŋai22	姓
682	h	ai	22	系	hai22	系统；中文系
684	h	ɐi	22	係	hɐi22	是
685	p	ui	52	杯	pui52	茶杯
686	p	ui	33	輩	pui33	长辈
687	p	ui	22	背	pui22	背书
690	pʰ	ui	33	配	pʰui33	分配
691	p	ui	231	培	pui231	培训
692	p	ui	231	陪	pui231	陪伴
693	p	ui	231	賠	pui231	赔钱
695	p	ui	231	倍	pui231	倍数
696	pʰ	ui	33	佩	pʰui33	佩服
697	p	ui	33	背	pui33	后背
698	p	ui	22	焙	pui22	焙干
699	m	ui	231	梅	mui231	梅花
700	m	ui	231	枚	mui231	一枚
701	m	ui	231	媒	mui231	媒人
702	m	ui	231	煤	mui231	煤矿
703	m	ui	231	玫	mui231	玫瑰
704	m	ui	231	莓	mui231	草莓
705	m	ui	231	每	mui231	每天
706	m	ui	22	妹	mui22	妹妹
707	m	ui	231	昧	mui231	拾金不昧
708	t	oi	52	堆	toi52	堆放
709	t	oi	33	對	toi33	对错
710	tʰ	oi	52	推	tʰoi52	推动
711	tʰ	oi	35	腿	tʰoi35	腿部
712	tʰ	oi	33	退	tʰoi33	退后
713	t	oi	22	隊	toi22	队伍
714	l	oi	22	内	loi22	内外
715	l	oi	231	雷	loi231	雷公；姓
716	l	oi	22	累	loi22	极困；劳累
717	tʃʰ	oi	52	催	tʃʰoi52	催眠
718	tʃʰ	oi	52	崔	tʃʰoi52	姓
719	tʃ	oi	22	罪	tʃoi22	犯罪
720	ʃ	oi	33	碎	ʃoi33	破碎
721	kʰ	uɐi	52	盔	kʰuɐi52	头盔
723	f	ui	52	恢	fui52	恢复
724	kʰ	uai	33	塊	kʰuai33	块状
726	f	ui	52	灰	fui52	灰色
727	kʰ	ui	35	賄	kʰui35	贿赂
728	f	ui	35	悔	fui35	后悔
729	f	ui	33	晦	fui33	晦气
730		ui	231	回	ui231	回去
731		ui	231	茴	ui231	茴香
732		ui	231	匯	ui231	汇报
733	kʰ	uɐi	35	潰	kʰuɐi35	溃疡
734		ui	52	煨	ui52	煨番薯
735	tʰ	oi	33	蜕	tʰoi33	蜕变
736	t	oi	33	兑	toi33	兑换
737	tʃ	oi	33	最	tʃoi33	最好
738		u	22	會	u22	会不会
739	kʰ	ui	33	劊	kʰui33	刽子手
740	kʰ	ui	35	檜	kʰui35	秦桧
741	ŋ	oi	22	外	ŋoi22	外面
742		ui	22	會	ui22	会计
743		ui	22	會	ui22	开会
744		ui	22	繪	ui22	绘画
745	k	uai	52	乖	kuai52	小孩听话
746	k	uai	33	怪	kuai33	奇怪
747		uai	231	懷	uai231	胸怀
748		uai	231	槐	uai231	槐树
749		uai	231	淮	uai231	淮河
750		uai	22	壞	uai22	好坏
751	k	uai	35	拐	kuai35	拐卖
752	k	ua	33	掛	kua33	挂钩
753	k	ua	33	卦	kua33	卜卦；八卦
754		uai	52	歪	uai52	歪斜
755		ua	22	畫	ua22	油画
756		ua	52	蛙	ua52	青蛙
757	f	ai	33	快	fai33	快点；快车
758	f	ai	33	筷	fai33	筷子
759		ua	22	話	ua22	说话
760	tʃʰ	oi	33	脆	tʃʰoi33	干脆
761	ʃ	oi	33	歲	ʃoi33	万岁
762	tʃ	ɔy	22	贅	tʃɔy22	入赘
763	ʃ	oi	33	税	ʃoi33	税收
764	k	uɐi	33	鱖	kuɐi33	鳜鱼
765		uɐi	22	衛	uɐi22	卫生
766		ioi	22	鋭	ioi22	尖锐
767	f	ɐi	33	廢	fɐi33	废品
768	f	ɐi	33	肺	fɐi33	猪肺
769	p	ui	22	吠	pui22	狗叫、狗吠
771	k	uɐi	52	圭	kuɐi52	人名用字
772	k	uɐi	52	閨	kuɐi52	闺房
773	k	uɐi	33	桂	kuɐi33	桂花
774	kʰ	uɐi	231	奎	kʰuɐi231	人名用字
775	kʰ	uɐi	231	携	kʰuɐi231	携带
776		uɐi	22	惠	uɐi22	优惠
777		uɐi	33	慧	uɐi33	智慧
778	p	ɐi	52	碑	pɐi52	石碑
779	p	ɐi	52	卑	pɐi52	卑鄙
780	p	ɐi	35	彼	pɐi35	彼此
781	p	ɐi	35	俾	pɐi35	俾使
782	p	ɐi	33	臂	pɐi33	手臂
783	pʰ	ɐi	52	披	pʰɐi52	披上
784	p	ɐi	35	譬	pɐi35	譬如；譬喻
785	p	ɐi	231	皮	pɐi231	果皮
786	p	ɐi	22	疲	pɐi22	疲劳
787	p	ɐi	22	脾	pɐi22	脾气
788	p	ɐi	22	被	pɐi22	被动
789	p	ɐi	231	婢	pɐi231	婢女
790	p	ɐi	231	被	pɐi231	棉被
791	p	ɐi	22	避	pɐi22	避开
792	m	ɐi	22	糜	mɐi22	糜烂；粥
793	l	ɐi	231	彌	lɐi231	弥补
794	l	ɐi	231	離	lɐi231	离别
795	l	ɐi	231	籬	lɐi231	篱笆
796	l	ɐi	52	璃	lɐi52	玻璃
797	l	ɐi	231	荔	lɐi231	荔枝
798	l	ɐi	231	離	lɐi231	离开
799	tʃ	i	35	紫	tʃi35	紫色
800	tʃ	i	35	雌	tʃi35	雌雄
801	tʃʰ	ɐi	35	此	tʃʰɐi35	此地
802	tʃʰ	ɐi	33	刺	tʃʰɐi33	鱼刺
803	ʃ	i	52	斯	ʃi52	斯大林
804	ʃ	i	52	撕	ʃi52	撕破
805	ʃ	ai	35	璽	ʃai35	玉玺
807	tʃʰ	ɐi	33	賜	tʃʰɐi33	赏赐
808	t	ɐi	52	知	tɐi52	知道
809	tʃ	i	52	蜘	tʃi52	蜘蛛
810	tʃ	i	33	智	tʃi33	智慧
811	tʃʰ	i	231	池	tʃʰi231	池塘
812	tʃʰ	i	231	馳	tʃʰi231	奔驰
813	ʃ	ai	52	篩	ʃai52	筛子
814	tʃ	i	52	支	tʃi52	支持
815	tʃ	i	52	枝	tʃi52	荔枝
816	tʃ	i	52	肢	tʃi52	四肢
817	tʃ	i	35	紙	tʃi35	白纸
818	tʃ	i	35	只	tʃi35	只有
821	ʃ	i	52	施	ʃi52	施肥
822	tʃʰ	i	33	翅	tʃʰi33	鱼翅
823	tʃʰ	i	231	匙	tʃʰi231	钥匙；匙羹
824	ʃ	i	22	是	ʃi22	是不是
825	ʃ	i	22	氏	ʃi22	姓氏
826	ʃ	i	22	豉	ʃi22	豆豉
827		i	231	兒	i231	儿童
828		i	231	爾	i231	尔虞我诈
829	k	ɐi	33	寄	kɐi33	寄信
830	kʰ	ɐi	231	企	kʰɐi231	企业
831	kʰ	ɐi	231	奇	kʰɐi231	奇怪
832	k	ɐi	231	騎	kɐi231	骑马
833	k	ɐi	231	岐	kɐi231	岐山
834	k	ɐi	231	徛	kɐi231	站立
835	k	ɐi	22	技	kɐi22	技术
836	k	ɐi	22	妓	kɐi22	妓女
837		i	231	宜	i231	便宜
838		i	231	儀	i231	礼仪
839	ŋ	ai	231	蟻	ŋai231	蚂蚁
840		i	231	誼	i231	友谊
841		i	22	義	i22	情义
842		i	22	議	i22	会议
843	h	i	52	犧	hi52	牺牲
844	h	i	33	戲	hi33	大戏
845		i	52	倚	i52	倚靠
846		ɐi	35	椅	ɐi35	椅子
847		i	231	移	i231	移动
848		i	231	易	i231	容易
849	p	ɐi	52	悲	pɐi52	悲伤
850	pʰ	ɐi	35	鄙	pʰɐi35	卑鄙
851	p	ɐi	35	比	pɐi35	对比
853	p	ɐi	33	秘	pɐi33	秘密
854	p	ɐi	33	泌	pɐi33	分泌
855	p	ɐi	33	庇	pɐi33	包庇
856	p	ɐi	33	痹	pɐi33	麻痹
857	pʰ	ɐi	52	丕	pʰɐi52	曹丕
858	pʰ	ɐi	33	屁	pʰɐi33	放屁
859	p	ɐi	22	琵	pɐi22	琵琶
860	p	ɐi	22	枇	pɐi22	枇杷
861	p	ɐi	22	備	pɐi22	准备
862	p	ɐi	22	鼻	pɐi22	鼻涕
863	p	ɐi	22	篦	pɐi22	篦子（可抓虱子的很密的梳子）
864	m	ɐi	231	眉	mɐi231	眉毛
865	m	ɐi	231	楣	mɐi231	门楣
866	m	ui	231	霉	mui231	发霉
867	m	ɐi	35	美	mɐi35	美化
868	m	ɐi	231	媚	mɐi231	妩媚
869	t	ɐi	22	地	tɐi22	土地
870	l	ai	231	尼	lai231	尼姑
871	l	ɐi	33	膩	lɐi33	油腻
872	l	ɐi	231	梨	lɐi231	雪梨
873	l	ɔy	231	履	lɔy231	履行
874	l	ɐi	22	利	lɐi22	有利
875	l	ɐi	22	痢	lɐi22	痢疾
876	tʃ	i	52	資	tʃi52	资本
877	tʃ	i	52	姿	tʃi52	姿势
878	tʃ	i	52	咨	tʃi52	咨询
879	tʃ	ɐi	35	姊	tʃɐi35	姊妹
880	tʃʰ	ɐi	33	次	tʃʰɐi33	名次
881	tʃʰ	i	231	瓷	tʃʰi231	陶瓷
882	tʃ	ɐi	231	糍	tʃɐi231	糍粑；糯米糍
883	tʃ	ɐi	22	自	tʃɐi22	自己
884	ʃ	ɐi	52	私	ʃɐi52	自私
885	ʃ	ɐi	35	死	ʃɐi35	死亡
886	ʃ	ɐi	33	四	ʃɐi33	四个
887	ʃ	ɐi	33	肆	ʃɐi33	放肆
888	tʃ	i	33	致	tʃi33	导致
889	tʃ	i	231	遲	tʃi231	迟到
890	tʃ	i	33	稚	tʃi33	幼稚
891	ʃ	i	52	師	ʃi52	老师
892	ʃ	i	52	獅	ʃi52	狮子
893	tʃ	i	52	脂	tʃi52	脂肪
894	tʃ	i	35	旨	tʃi35	奉旨
895	tʃ	i	35	指	tʃi35	手指
896	tʃ	i	33	至	tʃi33	至少
897	ʃ	i	22	示	ʃi22	启示
898	ʃ	i	52	尸	ʃi52	死尸
899	tʃ	i	33	矢	tʃi33	有的放矢
900	ʃ	i	35	屎	ʃi35	狗屎
901	ʃ	i	22	視	ʃi22	近视
902	ʃ	i	22	嗜	ʃi22	嗜好
903		i	22	二	i22	第二
904		i	22	貳	i22	二心
905	k	ɐi	52	飢	kɐi52	饥饿
906	k	ɐi	52	肌	kɐi52	肌肉
908	h	i	33	器	hi33	武器
909	h	i	33	棄	hi33	放弃
910		i	52	伊	i52	伊犁
911		i	22	夷	i22	化险为夷
912	h	i	231	姨	hi231	阿姨
913	h	i	231	姨	hi231	姨丈
914	l	ɐi	231	你	lɐi231	你们
915	l	ɐi	231	厘	lɐi231	厘米
916	l	ɐi	231	狸	lɐi231	狐狸
917	l	ɐi	231	李	lɐi231	姓
918	l	ɐi	231	里	lɐi231	公里
919	l	ɐi	35	裏	lɐi35	里面
920	l	ɐi	231	理	lɐi231	道理
921	l	ɐi	231	鯉	lɐi231	鲤鱼
922	l	ɐi	22	吏	lɐi22	官吏
923	tʃ	ɐi	52	兹	tʃɐi52	公文用语
924	tʃ	ɐi	52	滋	tʃɐi52	滋润
925	tʃ	ɐi	35	子	tʃɐi35	孔子；子孙
927	tʃ	ɐi	22	慈	tʃɐi22	慈悲
928	tʃ	i	231	磁	tʃi231	磁铁
929	tʃ	ɐi	22	字	tʃɐi22	文字
930	ʃ	i	52	司	ʃi52	公司
931	ʃ	i	52	絲	ʃi52	丝绸
932	ʃ	i	52	思	ʃi52	思念
934	ʃ	ɐi	52	思	ʃɐi52	意思
935	tʃ	i	231	辭	tʃi231	告辞
936	tʃ	i	231	詞	tʃi231	歌词
937	tʃ	i	231	祠	tʃi231	祠堂
937	-		22	祠	-22	祠堂
938	tʃ	ɐi	231	似	tʃɐi231	相似
939	tʃ	ɐi	22	祀	tʃɐi22	祭祀
940	tʃ	ɐi	22	巳	tʃɐi22	地支第六
941	tʃ	ɐi	231	寺	tʃɐi231	寺庙
942		ioi	22	裔	ioi22	后嗣
943	tʃ	i	22	飼	tʃi22	饲养
944	tʃ	i	33	置	tʃi33	布置
945	tʃʰ	i	52	癡	tʃʰi52	痴呆
946	tʃʰ	i	35	耻	tʃʰi35	耻辱
947	tʃʰ	i	231	持	tʃʰi231	坚持
948	tʃ	i	22	痔	tʃi22	痔疮
949	tʃ	i	22	治	tʃi22	治安
950	tʃʰ	i	33	厠	tʃʰi33	厕所
951	ʃ	i	22	士	ʃi22	士兵
952	ʃ	i	22	仕	ʃi22	仕途
953	ʃ	i	231	柿	ʃi231	柿子
954	ʃ	i	22	事	ʃi22	事情
955	ʃ	i	35	使	ʃi35	大使馆
956	ʃ	ai	35	使	ʃai35	使用
957	ʃ	i	35	史	ʃi35	历史
958	ʃ	ai	35	駛	ʃai35	驾驶
959	tʃ	i	52	之	tʃi52	之前
960	tʃ	i	52	芝	tʃi52	灵芝
961	tʃ	i	35	止	tʃi35	停止
962	tʃ	i	35	趾	tʃi35	脚趾
963	tʃ	i	35	址	tʃi35	地址
964	tʃ	i	33	志	tʃi33	志气
965	tʃ	i	33	誌	tʃi33	标志
966	tʃ	i	33	痣	tʃi33	与胎记不同
967	tʃʰ	i	35	齒	tʃʰi35	牙齿
968	ʃ	i	52	詩	ʃi52	诗人
969	tʃʰ	i	35	始	tʃʰi35	开始
970	ʃ	i	33	試	ʃi33	考试
971	ʃ	i	231	時	ʃi231	时间
972	ʃ	i	231	市	ʃi231	市场
974	ʃ	i	22	侍	ʃi22	服侍
975		i	231	而	i231	而且
976		i	231	耳	i231	耳朵
977		i	231	餌	i231	钓饵
978	k	ɐi	52	基	kɐi52	基本
979	k	ɐi	52	箕	kɐi52	粪箕
980	k	ɐi	35	己	kɐi35	自己
981	k	ɐi	35	紀	kɐi35	纪律
982	k	ɐi	33	紀	kɐi33	纪念
983	k	ɐi	33	記	kɐi33	记号
984	h	i	52	欺	hi52	欺负
985	h	ɐi	35	起	hɐi35	起床
986	k	ɐi	35	杞	kɐi35	枸杞
987	kʰ	ɐi	231	其	kʰɐi231	其他
988	kʰ	ɐi	231	棋	kʰɐi231	下棋
989	kʰ	ɐi	231	期	kʰɐi231	日期
990	kʰ	ɐi	231	旗	kʰɐi231	红旗
991	k	ɐi	22	忌	kɐi22	禁忌
992		i	231	疑	i231	怀疑
993		i	231	擬	i231	拟人
994	h	i	52	嬉	hi52	嬉戏
995	h	i	52	熙	hi52	康熙
996	h	ɐi	35	喜	hɐi35	喜欢
997		ɐi	52	醫	ɐi52	医生
998		i	33	意	i33	大意
999		i	22	飴	i22	饴糖
1000		i	231	已	i231	已经
1001		i	231	以	i231	可以
1002		i	22	異	i22	异同
1003	k	ɐi	52	幾	kɐi52	几乎
1004	k	ɐi	52	機	kɐi52	机器
1005	k	ɐi	52	譏	kɐi52	讥笑
1006	k	ɐi	52	饑	kɐi52	饥荒
1007	k	ɐi	35	幾	kɐi35	几个
1008	k	ɐi	35	既	kɐi35	既然
1009	h	ɐi	35	豈	hɐi35	岂有此理
1010	h	i	33	氣	hi33	空气
1011	h	i	33	汽	hi33	汽车
1012	kʰ	ɐi	231	祈	kʰɐi231	祈祷
1013	ŋ	ai	22	毅	ŋai22	毅力
1014	h	i	52	希	hi52	希望
1015	h	i	52	稀	hi52	稀有
1016		i	52	衣	i52	衣服
1017		i	52	依	i52	依靠
1018	l	oi	22	累	loi22	累积
1019	l	oi	22	累	loi22	连累
1020	tʃ	oi	35	嘴	tʃoi35	嘴巴
1021	ʃ	oi	22	髓	ʃoi22	骨髓
1022	ʃ	oi	22	隨	ʃoi22	随便
1023	tʃʰ	oi	52	吹	tʃʰoi52	吹牛
1024	tʃʰ	oi	52	炊	tʃʰoi52	炊烟
1025	ʃ	oi	22	垂	ʃoi22	下垂
1026	ʃ	oi	22	睡	ʃoi22	午睡
1027	ʃ	oi	22	瑞	ʃoi22	瑞雪
1028		ioi	35	蕊	ioi35	花蕊
1029	kʰ	uɐi	52	規	kʰuɐi52	规矩
1030	k	uɐi	35	詭	kuɐi35	诡计
1031	kʰ	uɐi	52	虧	kʰuɐi52	吃亏
1032	kʰ	uɐi	52	窺	kʰuɐi52	偷窥
1033	k	uɐi	22	跪	kuɐi22	下跪
1034	ŋ	ai	22	危	ŋai22	危险
1035	ŋ	ai	22	僞	ŋai22	虚伪
1036	kʰ	uai	35	毁	kʰuai35	毁灭
1037		uɐi	35	萎	uɐi35	枯萎
1038		uɐi	35	委	uɐi35	委托
1039		uɐi	22	爲	uɐi22	为什么
1040		uɐi	22	爲	uɐi22	行为
1041	l	oi	231	壘	loi231	堡垒
1042	l	oi	22	類	loi22	分类
1043	l	oi	22	淚	loi22	眼泪
1044	tʃ	oi	33	醉	tʃoi33	喝醉
1045	tʃʰ	oi	33	翠	tʃʰoi33	翡翠
1046	ʃ	oi	52	雖	ʃoi52	虽然
1047	ʃ	oi	33	粹	ʃoi33	纯粹
1048	ʃ	oi	22	遂	ʃoi22	未遂
1049	ʃ	oi	22	隧	ʃoi22	隧道
1050	ʃ	oi	22	穗	ʃoi22	谷穗
1051	tʃ	oi	52	追	tʃoi52	追赶
1052	t	oi	231	槌	toi231	棒槌
1053	t	oi	231	錘	toi231	铁锤
1054	tʃ	oi	35	墜	tʃoi35	下坠
1055	ʃ	oi	52	衰	ʃoi52	衰老
1057	ʃ	oi	33	帥	ʃoi33	元帅
1058		ioi	52	錐	ioi52	圆锥
1059	ʃ	y	35	水	ʃy35	水果
1060	ʃ	oi	231	誰	ʃoi231	谁人
1061	k	uɐi	52	龜	kuɐi52	乌龟
1062	k	uɐi	35	軌	kuɐi35	铁轨
1063	kʰ	uɐi	231	癸	kʰuɐi231	天干第十
1064	kʰ	uɐi	35	愧	kʰuɐi35	惭愧
1065	k	uɐi	33	季	kuɐi33	四季
1066	kʰ	uɐi	231	逵	kʰuɐi231	李逵
1067	kʰ	uɐi	231	葵	kʰuɐi231	向日葵
1068	k	uɐi	22	櫃	kuɐi22	柜台
1069		uɐi	22	位	uɐi22	地位
1070		uɐi	22	維	uɐi22	维持
1071		uɐi	22	惟	uɐi22	惟一
1072		uɐi	22	遺	uɐi22	遗失
1073		uɐi	22	唯	uɐi22	唯有
1074	f	ɐi	52	非	fɐi52	非常
1075	f	ɐi	52	飛	fɐi52	飞机
1076	f	ɐi	231	匪	fɐi231	土匪
1077	f	ɐi	52	痱	fɐi52	痱子，热痱
1078	f	ɐt	055	沸	fɐt5	沸腾
1079	f	ɐi	52	妃	fɐi52	贵妃
1080	f	ɐi	33	費	fɐi33	浪费
1081	f	ɐi	231	肥	fɐi231	肥料
1082	f	ɐi	35	翡	fɐi35	翡翠
1083	m	ɐi	22	微	mɐi22	细微
1084	m	ɐi	35	尾	mɐi35	尾巴
1085	m	ɐi	22	未	mɐi22	未来
1086	m	ɐi	22	味	mɐi22	味道
1087	k	uɐi	52	歸	kuɐi52	回归
1088	k	uɐi	35	鬼	kuɐi35	鬼神
1089	k	uɐi	33	貴	kuɐi33	贵客
1090	ŋ	ai	22	魏	ŋai22	魏国；姓
1091	f	ɐi	52	揮	fɐi52	指挥
1092	f	ɐi	52	輝	fɐi52	光辉
1093	f	ɐi	52	徽	fɐi52	国徽
1094		uɐi	35	諱	uɐi35	忌讳
1095		uɐi	52	威	uɐi52	威风
1096		uɐi	33	畏	uɐi33	畏罪
1097		uɐi	33	慰	uɐi33	安慰
1098		uɐi	22	違	uɐi22	违背
1099		uɐi	231	圍	uɐi231	包围
1100		uɐi	35	偉	uɐi35	伟大
1101		uɐi	35	葦	uɐi35	芦苇
1102		uɐi	35	緯	uɐi35	经纬
1103		uɐi	22	胃	uɐi22	肠胃
1104		uɐi	22	謂	uɐi22	所谓
1105		uɐi	22	猬	uɐi22	刺猬
1106		ui	231	匯	ui231	汇报
1107	p	o	52	褒	po52	褒奖
1108	p	o	35	保	po35	保护
1109	p	o	35	堡	po35	碉堡
1110	p	o	35	寶	po35	宝贝
1111	p	o	33	報	po33	报告；日报
1112	pʰ	o	231	袍	pʰo231	长袍
1113	pʰ	o	231	抱	pʰo231	拥抱
1114	p	u	22	暴	pu22	暴露
1115	p	o	22	菢	po22	菢小鸡
1116	m	o	231	毛	mo231	毛笔
1117	m	au	22	冒	mau22	冒充
1118	m	o	22	帽	mo22	草帽
1119	t	o	52	刀	to52	菜刀
1121	t	au	52	島	tau52	海岛
1122	t	o	35	搗	to35	捣乱
1123	t	o	35	倒	to35	打倒
1124	t	o	33	到	to33	来到
1125	t	o	35	倒	to35	倒水
1126	tʰ	o	52	滔	tʰo52	滔滔不绝
1127	tʰ	o	35	討	tʰo35	讨好
1128	tʰ	o	33	套	tʰo33	配套
1129	tʰ	o	231	桃	tʰo231	桃花
1130	tʰ	o	231	逃	tʰo231	逃难
1131	tʰ	o	231	淘	tʰo231	淘米
1132	tʰ	o	231	陶	tʰo231	陶瓷
1133	tʰ	o	231	萄	tʰo231	葡萄
1134	tʰ	o	231	濤	tʰo231	波涛
1135	t	o	22	道	to22	道理
1136	t	o	22	稻	to22	水稻
1137	t	o	22	盗	to22	强盗
1138	t	o	22	導	to22	领导
1139	l	o	231	腦	lo231	大脑
1140	l	oi	22	惱	loi22	恼火
1141	l	o	22	勞	lo22	劳动
1142	l	au	231	撈	lau231	打捞
1143	l	o	52	撈	lo52	捞钱，捞面
1144	l	o	231	牢	lo231	坐牢
1145	l	o	231	老	lo231	老实
1146	l	o	231	澇	lo231	洪涝
1147	tʃ	o	52	遭	tʃo52	遭殃
1148	tʃ	o	52	糟	tʃo52	糟糕
1149	tʃ	o	35	早	tʃo35	早上
1150	tʃ	o	35	棗	tʃo35	红枣
1151	tʃ	o	35	蚤	tʃo35	跳蚤
1152	tʃʰ	o	33	澡	tʃʰo33	洗澡
1153	tʃʰ	o	33	躁	tʃʰo33	暴躁
1154	tʃ	o	33	竈	tʃo33	灶神
1155	tʃʰ	o	52	操	tʃʰo52	操作
1156	tʃʰ	o	35	草	tʃʰo35	青草
1157	tʃʰ	o	33	糙	tʃʰo33	粗糙，糙米
1158	tʃ	o	231	曹	tʃo231	阴曹
1159	tʃ	o	231	槽	tʃo231	猪槽
1160	tʃ	o	231	皂	tʃo231	肥皂；皂角
1161	tʃ	o	22	造	tʃo22	制造
1162	ʃ	o	52	騷	ʃo52	风骚
1163	ʃ	o	52	臊	ʃo52	羊臊气
1164	ʃ	o	33	掃	ʃo33	扫把（名）
1165	ʃ	o	35	嫂	ʃo35	大嫂
1166	ʃ	o	33	掃	ʃo33	扫地（动）
1167	k	o	52	高	ko52	跳高
1168	k	o	52	膏	ko52	牙膏；膏药
1169	k	o	52	篙	ko52	竹篙
1170	k	o	52	羔	ko52	羊羔
1171	k	o	52	糕	ko52	蛋糕
1172	k	o	35	稿	ko35	草稿
1173	k	o	33	告	ko33	报告
1174	kʰ	au	35	考	kʰau35	考试
1175	kʰ	au	35	烤	kʰau35	烧烤
1176	kʰ	au	33	靠	kʰau33	可靠
1177	kʰ	au	33	銬	kʰau33	手铐
1179	ŋ	au	22	傲	ŋau22	骄傲
1180	h	o	52	蒿	ho52	蓬蒿
1181	h	o	52	薅	ho52	薅田（除田草）
1182	h	ou	35	好	hou35	好坏
1183	h	ou	35	好	hou35	爱好
1184	h	o	22	耗	ho22	消耗
1185	h	o	231	毫	ho231	毫厘
1186	h	o	231	壕	ho231	战壕
1187	h	o	231	豪	ho231	豪华
1188	h	o	22	號	ho22	号叫，呼号（动）
1189	h	o	22	浩	ho22	浩荡
1190	h	o	22	號	ho22	号码（名）
1191		o	33	襖	o33	棉襖
1192		o	33	懊	o33	懊恼
1193		o	33	奥	o33	奥妙
1194		o	33	懊	o33	懊悔
1195		o	33	澳	o33	澳门
1196	p	au	52	包	pau52	钱包
1197	p	au	52	胞	pau52	同胞
1198	p	ɛu	35	飽	pɛu35	吃饱
1199	pʰ	au	33	豹	pʰau33	一种动物
1200	p	ɛu	33	爆	pɛu33	爆炸
1201	pʰ	au	33	泡	pʰau33	泡茶
1202	pʰ	ɛu	52	抛	pʰɛu52	抛弃
1203	pʰ	ɛu	33	炮	pʰɛu33	枪炮
1204	pʰ	ɛu	33	泡	pʰɛu33	水泡，泡沫
1205	pʰ	au	35	跑	pʰau35	跑步
1206	p	ɛu	231	刨	pɛu231	刨地，刨木
1207	p	ɛu	52	鮑	pɛu52	鲍鱼
1208	p	ɛu	231	鉋	pɛu231	刨子，瓜刨
1209	m	ɛu	231	茅	mɛu231	茅草
1210	m	ɛu	33	貓	mɛu33	花猫
1211	m	ɛu	231	錨	mɛu231	抛锚
1212	m	ɛu	231	卯	mɛu231	子丑寅卯
1213	m	au	22	貌	mau22	礼貌
1214	l	au	22	鬧	lau22	热闹
1215	tʃ	au	33	罩	tʃau33	灯罩
1216	tʃ	a	52	抓	tʃa52	抓牌
1217	tʃ	ɛu	35	爪	tʃɛu35	脚爪
1218	tʃ	au	35	找	tʃau35	找东西
1220	tʃʰ	ɛu	52	抄	tʃʰɛu52	抄书
1221	tʃʰ	au	35	鈔	tʃʰau35	钞票
